aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
297370,Confirmatory,Agonist activity at GluR1 D399S/M686V/I687A mutant expressed in Xenopus oocyte cells,"Title: Functional characterization of Tet-AMPA [tetrazolyl-2-amino-3-(3-hydroxy-5-methyl- 4-isoxazolyl)propionic acid] analogues at ionotropic glutamate receptors GluR1-GluR4. The molecular basis for the functional selectivity profile of 2-Bn-Tet-AMPA._||_Abstract: Four 2-substituted Tet-AMPA [Tet = tetrazolyl, AMPA = 2-amino-3-(3-hydroxy-5-methyl-4-isoxazolyl)propionic acid] analogues were characterized functionally at the homomeric AMPA receptors GluR1i, GluR2Qi, GluR3i, and GluR4i in a Fluo-4/Ca2+ assay. Whereas 2-Et-Tet-AMPA, 2-Pr-Tet-AMPA, and 2-iPr-Tet-AMPA were nonselective GluR agonists, 2-Bn-Tet-AMPA exhibited a 40-fold higher potency at GluR4i than at GluR1i. Examination of homology models of the S1-S2 domains of GluR1 and GluR4 containing 2-Bn-Tet-AMPA suggested four nonconserved residues in a region adjacent to the orthosteric site as possible determinants of the GluR4i/GluR1i selectivity. In a mutagenesis study, doubly mutating M686V/I687A in GluR1i in combination with either D399S or E683A increased both the potency and the maximal response of 2-Bn-Tet-AMPA at this receptor to levels similar to those elicited by the agonist at GluR4i. The dependence of the novel selectivity profile of 2-Bn-Tet-AMPA upon residues located outside of the orthosteric site underlines the potential for developing GluR subtype selective ligands by designing compounds with substituents that protrude beyond the (S)-Glu binding pocket.",43,ChEMBL,CHEMBL895687,20210302,NULL,NULL,2890,NULL,P42261,Curation Efforts|Research and Development,17672447,0,NULL,P42261,9606,129148,,NULL
297372,Literature-derived,Agonist activity at GluR1 M686V mutant expressed in HEK293 cells up to 3 mM by Fluo-4/Ca2+ assay relative to S-Glutamate,"Title: Functional characterization of Tet-AMPA [tetrazolyl-2-amino-3-(3-hydroxy-5-methyl- 4-isoxazolyl)propionic acid] analogues at ionotropic glutamate receptors GluR1-GluR4. The molecular basis for the functional selectivity profile of 2-Bn-Tet-AMPA._||_Abstract: Four 2-substituted Tet-AMPA [Tet = tetrazolyl, AMPA = 2-amino-3-(3-hydroxy-5-methyl-4-isoxazolyl)propionic acid] analogues were characterized functionally at the homomeric AMPA receptors GluR1i, GluR2Qi, GluR3i, and GluR4i in a Fluo-4/Ca2+ assay. Whereas 2-Et-Tet-AMPA, 2-Pr-Tet-AMPA, and 2-iPr-Tet-AMPA were nonselective GluR agonists, 2-Bn-Tet-AMPA exhibited a 40-fold higher potency at GluR4i than at GluR1i. Examination of homology models of the S1-S2 domains of GluR1 and GluR4 containing 2-Bn-Tet-AMPA suggested four nonconserved residues in a region adjacent to the orthosteric site as possible determinants of the GluR4i/GluR1i selectivity. In a mutagenesis study, doubly mutating M686V/I687A in GluR1i in combination with either D399S or E683A increased both the potency and the maximal response of 2-Bn-Tet-AMPA at this receptor to levels similar to those elicited by the agonist at GluR4i. The dependence of the novel selectivity profile of 2-Bn-Tet-AMPA upon residues located outside of the orthosteric site underlines the potential for developing GluR subtype selective ligands by designing compounds with substituents that protrude beyond the (S)-Glu binding pocket.",43,ChEMBL,CHEMBL895661,20210302,NULL,NULL,2890,NULL,P42261,Curation Efforts|Research and Development,17672447,0,NULL,P42261,9606,45,,NULL
391456,Confirmatory,Agonist activity at cyclothiazide-desensitized human flip iGluR1 expressed in CHO-K1 cells by whole cell patch-clamp method,"Title: 1H-cyclopentapyrimidine-2,4(1H,3H)-dione-related ionotropic glutamate receptors ligands. structure-activity relationships and identification of potent and Selective iGluR5 modulators._||_Abstract: (S)-CPW399 ((S)-1) is a potent and excitotoxic AMPA receptor partial agonist. Modifying the cyclopentane ring of (S)-1, we developed two of the most potent and selective functional antagonists (5 and 7) for kainate receptor (KA-R) subunit iGluR5. Derivatives 5 and 7, with their unique pharmacological profile, may lead to a better understanding of the different roles and modes of action of iGluR1-5 subunits, paving the way for the synthesis of new potent, subunit selective iGluR5 modulators.",43,ChEMBL,CHEMBL1029771,20181026,24755637|24850230,103604625|103604627,2890,NULL,P42261,Curation Efforts|Research and Development,18811139,0,NULL,P42261,9606,198,,NULL
391458,Confirmatory,Antagonist activity at human flip iGluR1 expressed in CHO-K1 cells by whole cell patch-clamp method,"Title: 1H-cyclopentapyrimidine-2,4(1H,3H)-dione-related ionotropic glutamate receptors ligands. structure-activity relationships and identification of potent and Selective iGluR5 modulators._||_Abstract: (S)-CPW399 ((S)-1) is a potent and excitotoxic AMPA receptor partial agonist. Modifying the cyclopentane ring of (S)-1, we developed two of the most potent and selective functional antagonists (5 and 7) for kainate receptor (KA-R) subunit iGluR5. Derivatives 5 and 7, with their unique pharmacological profile, may lead to a better understanding of the different roles and modes of action of iGluR1-5 subunits, paving the way for the synthesis of new potent, subunit selective iGluR5 modulators.",43,ChEMBL,CHEMBL1029773,20181026,24850230,103604627,2890,NULL,P42261,Curation Efforts|Research and Development,18811139,0,NULL,P42261,9606,198,,NULL
477110,Literature-derived,Activity at recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1105494,20200702,2910,103249003,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477122,Confirmatory,Agonist activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1105506,20200702,33032|2733518,103270154|103699331,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477132,Confirmatory,Agonist activity at GluA1A2 receptor,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1105516,20200702,2733518,103270154,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,NULL,,NULL
477146,Confirmatory,Agonist activity at recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1105530,20200702,1221|10255|33032,103174429|103174497|103699331,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477148,Confirmatory,Antagonist activity at recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as inhibition of glutamate-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1105532,20200702,3272524,103509729,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477238,Literature-derived,Activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107329,20200702,2910,103249003,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477240,Confirmatory,Activity at recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as effect on 300 uM glutamate-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107331,20200702,2910,103249003,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477244,Literature-derived,Activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 5 mM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107335,20200702,2196,103212991,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477262,Confirmatory,Activity at recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes co-expressing gamma2-TARP assessed as effect on glutamate/trichloromethiazide-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108136,20180913,126758,103167585,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477264,Confirmatory,Inhibition of recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes assessed as inhibition of 300 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108138,20180913,119582,103298881,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477266,Literature-derived,Inhibition of recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes assessed as inhibition of 300 uM kainate-induced current at 0.5 uM by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108140,20180913,119582,103298881,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477272,Confirmatory,Activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as effect of 100 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108146,20200702,122294,103749969,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477276,Confirmatory,Inhibition of recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as inhibition of 100 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108150,20200702,122294,103749969,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477284,Confirmatory,Inhibition of recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as inhibition of 100 uM glutamate-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108952,20200702,10122460,103497092,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
477290,Literature-derived,Inhibition of recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes co-expressing gamma2-TARPs assessed as inhibition of 100 uM glutamate-induced current at 100 uM,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108958,20180913,10122460,103497092,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477546,Confirmatory,Activity at recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes co-expressing gamma2-TARP assessed as effect on 10 uM glutamate-induced current by voltage-clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117236,20180913,2910,103249003,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477548,Literature-derived,Activity at recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of 10 uM AMPA-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117238,20200702,2910|6603828,103249003|103749941,2890,NULL,P42261,Curation Efforts|Research and Development,20096591,0,NULL,P42261,NULL,129148,,NULL
477554,Literature-derived,Activity at recombinant GluA1 receptor flop/GluA2 receptor flip isoform expressed in Xenopus oocytes assessed as potentiation of 10 uM AMPA-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117244,20200702,2910|6603828,103249003|103749941,2890|2891,NULL,P42261|P42262,Curation Efforts|Research and Development,20096591,0,NULL,P42261|P42262,NULL,129148,,NULL
497240,Literature-derived,Modulation of GluR1 flip isoform,"Title: Discovery of N-[(2S)-5-(6-fluoro-3-pyridinyl)-2,3-dihydro-1H-inden-2-yl]-2-propanesulfonamide, a novel clinical AMPA receptor positive modulator._||_Abstract: A series of AMPA receptor positive allosteric modulators has been optimized from poorly penetrant leads to identify molecules with excellent preclinical pharmacokinetics and CNS penetration. These discoveries led to 17i, a potent, efficacious CNS penetrant molecule with an excellent pharmacokinetic profile across preclinical species, which is well tolerated and is also orally bioavailable in humans.",43,ChEMBL,CHEMBL1217486,20180914,9843690|11515728|11522969|11544537|11552469|11566130|11566489|11573549|11574298|11580514|11611549|11617056|11618681|11638499|11638500|11668999|11683045|11688520|11689005|11704038|11709762|24984572|46398805|46900136|46900138|46900139|49863866,104240380|104240381|104240382|104240383|104240384|104240439|104240440|104240441|104240442|104240443|104240514|104240515|104240516|104240517|104240518|104240575|104240576|104240577|104240578|104240579|104240580|104240629|104240630|104240631|104240632|104240633|104240634,2890,NULL,P42261,Curation Efforts|Research and Development,20614889,0,NULL,P42261,NULL,NULL,,NULL
769978,Literature-derived,Inhibition of GluA1 receptor (unknown origin) expressed in Xenopus laevis oocytes assessed as inhibition of glutamate-induced current at 3 uM by two-electrode voltage clamp method,"Title: Structure-activity relationships and pharmacophore model of a noncompetitive pyrazoline containing class of GluN2C/GluN2D selective antagonists._||_Abstract: Here we describe the synthesis and structure-activity relationship for a class of pyrazoline-containing dihydroquinolone negative allosteric modulators of the NMDA receptor that show strong subunit selectivity for GluN2C- and GluN2D-containing receptors over GluN2A- and GluN2B-containing receptors. Several members of this class inhibit NMDA receptor responses in the nanomolar range and are more than 50-fold selective over GluN1/GluN2A and GluN1/GluN2B NMDA receptors, as well as AMPA, kainate, GABA, glycine, nicotinic, serotonin, and purinergic receptors. Analysis of the purified enantiomers of one of the more potent and selective compounds shows that the S-enantiomer is both more potent and more selective than the R-enantiomer. The S-enantiomer had an IC50 of 0.17-0.22 μM at GluN2D- and GluN2C-containing receptors, respectively, and showed over 70-fold selectivity over other NMDA receptor subunits. The subunit selectivity of this class of compounds should be useful in defining the role of GluN2C- and GluN2D-containing receptors in specific brain circuits in both physiological and pathophysiological conditions.",43,ChEMBL,CHEMBL2427685,20200629,136239492|136244089,174498480|174508869,2890,NULL,P42261,Curation Efforts|Research and Development,23909910,0,NULL,P42261,9606,129148,,NULL
1309746,Confirmatory,Antagonist activity at human iGluA1 receptor flop isoform expressed in CHO-S cells coexpressing TARP gamma-8 and human EAAT3 assessed as inhibition of glutamate-induced increase in intracellular calcium levels after 2 mins followed by cyclothiazide/glutam,"Title: Discovery of the First α-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid (AMPA) Receptor Antagonist Dependent upon Transmembrane AMPA Receptor Regulatory Protein (TARP) γ-8._||_Abstract: Transmembrane AMPA receptor regulatory proteins (TARPs) are a family of scaffolding proteins that regulate AMPA receptor trafficking and function. TARP γ-8 is one member of this family and is highly expressed within the hippocampus relative to the cerebellum. A selective TARP γ-8-dependent AMPA receptor antagonist (TDAA) is an innovative approach to modulate AMPA receptors in specific brain regions to potentially increase the therapeutic index relative to known non-TARP-dependent AMPA antagonists. We describe here, for the first time, the discovery of a noncompetitive AMPA receptor antagonist that is dependent on the presence of TARP γ-8. Three major iteration cycles were employed to improve upon potency, CYP1A2-dependent challenges, and in vivo clearance. An optimized molecule, compound (-)-25 (LY3130481), was fully protective against pentylenetetrazole-induced convulsions in rats without the motor impairment associated with non-TARP-dependent AMPA receptor antagonists. Compound (-)-25 could be utilized to provide proof of concept for antiepileptic efficacy with reduced motor side effects in patients.",43,ChEMBL,CHEMBL3825093,20200624,973101|9924495|74223604|74763075|118536491|118536551|127048574|127048930|127048931|127048932|127049260|127049895|127050488|127052038|127052039|127052040,104240302|336901591|336902007|336902037|336902038|336902039|336902040|336902041|336902473|336902474|336902475|336903352|336904204|336906337|336906338|336906339,2890,NULL,P42261,Curation Efforts|Research and Development,27067148,0,NULL,P42261,9606,NULL,,NULL
1309748,Confirmatory,Antagonist activity at human iGluA1 receptor flop isoform expressed in CHO-S cells coexpressing TARP gamma-3 assessed as inhibition of glutamate-induced increase in intracellular calcium levels after 2 mins followed by cyclothiazide/glutamate addition by ,"Title: Discovery of the First α-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid (AMPA) Receptor Antagonist Dependent upon Transmembrane AMPA Receptor Regulatory Protein (TARP) γ-8._||_Abstract: Transmembrane AMPA receptor regulatory proteins (TARPs) are a family of scaffolding proteins that regulate AMPA receptor trafficking and function. TARP γ-8 is one member of this family and is highly expressed within the hippocampus relative to the cerebellum. A selective TARP γ-8-dependent AMPA receptor antagonist (TDAA) is an innovative approach to modulate AMPA receptors in specific brain regions to potentially increase the therapeutic index relative to known non-TARP-dependent AMPA antagonists. We describe here, for the first time, the discovery of a noncompetitive AMPA receptor antagonist that is dependent on the presence of TARP γ-8. Three major iteration cycles were employed to improve upon potency, CYP1A2-dependent challenges, and in vivo clearance. An optimized molecule, compound (-)-25 (LY3130481), was fully protective against pentylenetetrazole-induced convulsions in rats without the motor impairment associated with non-TARP-dependent AMPA receptor antagonists. Compound (-)-25 could be utilized to provide proof of concept for antiepileptic efficacy with reduced motor side effects in patients.",43,ChEMBL,CHEMBL3825095,20200624,973101|9924495,104240302|336902007,2890,NULL,P42261,Curation Efforts|Research and Development,27067148,0,NULL,P42261,9606,NULL,,NULL
1309750,Confirmatory,Antagonist activity at human iGluA1 receptor flip isoform expressed in CHO-S cells assessed as inhibition of glutamate-induced increase in intracellular calcium levels after 2 mins followed by cyclothiazide/glutamate addition by fluo-4 NW dye based fluore,"Title: Discovery of the First α-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid (AMPA) Receptor Antagonist Dependent upon Transmembrane AMPA Receptor Regulatory Protein (TARP) γ-8._||_Abstract: Transmembrane AMPA receptor regulatory proteins (TARPs) are a family of scaffolding proteins that regulate AMPA receptor trafficking and function. TARP γ-8 is one member of this family and is highly expressed within the hippocampus relative to the cerebellum. A selective TARP γ-8-dependent AMPA receptor antagonist (TDAA) is an innovative approach to modulate AMPA receptors in specific brain regions to potentially increase the therapeutic index relative to known non-TARP-dependent AMPA antagonists. We describe here, for the first time, the discovery of a noncompetitive AMPA receptor antagonist that is dependent on the presence of TARP γ-8. Three major iteration cycles were employed to improve upon potency, CYP1A2-dependent challenges, and in vivo clearance. An optimized molecule, compound (-)-25 (LY3130481), was fully protective against pentylenetetrazole-induced convulsions in rats without the motor impairment associated with non-TARP-dependent AMPA receptor antagonists. Compound (-)-25 could be utilized to provide proof of concept for antiepileptic efficacy with reduced motor side effects in patients.",43,ChEMBL,CHEMBL3825097,20200624,973101|9924495|74223604|74763075|118536491|118536551|127048574|127048930|127048931|127048932|127049895|127050488|127052038|127052039|127052040,104240302|336901591|336902007|336902037|336902038|336902039|336902040|336902041|336902473|336902474|336903352|336904204|336906337|336906338|336906339,2890,NULL,P42261,Curation Efforts|Research and Development,27067148,0,NULL,P42261,9606,NULL,,NULL
1385854,Confirmatory,Modulation of recombinant human GluA1 flop isoform/TARPgamma8 expressed in HEK293F cells assessed as blockade of glutamate-induced calcium flux by calcium 5/6 dye based FLIPR assay,"Title: Lead Optimization of 5-Aryl Benzimidazolone- and Oxindole-Based AMPA Receptor Modulators Selective for TARP γ-8._||_Abstract: Glutamate mediates fast excitatory neurotransmission via ionotropic α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptors. The trafficking and gating properties of AMPA receptors (AMPARs) can be amplified by transmembrane AMPAR regulatory proteins (TARPs), which are often expressed in localized brain regions. Herein, we describe the discovery, lead optimization, and preclinical characterization of 5-arylbenzimidazolone and oxindole-based negative modulators of AMPARs associated with TARP γ-8, the primary TARP found in hippocampus. High-throughput screen lead 4 was optimized for potency and brain penetration to provide benzimidazolone 3, JNJ-55511118.1 Replacement of the benzimidazolone core in 3 with an oxindole mitigated reactive metabolite formation and led to the identification of 18 (GluA1/γ-8 pIC50 = 9.7). Following oral dosing in rats, 18 demonstrated robust target engagement in hippocampus as assessed by ex vivo autoradiography (ED50 = 0.6 mg/kg, plasma EC50 = 9 ng/mL).",43,ChEMBL,CHEMBL4200544,20200618,20199720|122655425|122655505|122655591|122655626|122655674|122655729|122656403|122656416|122656423|122656450|122656477|122656569|122656604|122656605|122656624|122656653|145965544,404675381|404677116|404677164|404677424|404678184|404680799|404684978|404685660|404687756|404688533|404689199|404689281|404689454|404689503|404689710|404692334|404693022|404694511,2890|59283,NULL,P42261|Q8WXS5,Curation Efforts|Research and Development,30128074,0,NULL,P42261|Q8WXS5,9606,NULL,,NULL
