aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
64652,Literature-derived,Compound at 1 uM was tested for the inhibition of radioligand [3H]spiperone binding to recombinant human Dopamine receptor D2S,"Title: Design, synthesis, and structure-activity relationships of phthalimide-phenylpiperazines: a novel series of potent and selective alpha(1)(a)-adrenergic receptor antagonists._||_Abstract: Beginning from the screening hit and literature alpha(1)-adrenergic compounds, a hybridized basic skeleton A was proposed as the pharmacophore for potent and selective alpha(1a)-AR antagonists. Introduction of a hydroxy group to increase the flexibility afforded B which served as the screening model and resulted in the identification of the second-generation lead 1. Using the Topliss approach, a number of potent and selective alpha(1a)-AR antagonists were discovered. In all cases, binding affinity and selectivity at the alpha(1a)-AR of S-hydroxy enantiomers were higher than those of the R-hydroxy enantiomers. As compared to the des-hydroxy analogues, the S-hydroxy enantiomers had slightly lower binding affinity at alpha(1a)-AR but gained more than 2-fold selectivity for alpha(1a)-AR over alpha(1b)-AR, and 2- to 6-fold selectivity for alpha(1a)-AR over alpha(1d)-AR. They also had less cross activities against a panel of 25-35 peripheral and CNS receptors. The S-hydroxy enantiomers 23 and 24 (K(i) = 0.29 nM, 0.33 nM; alpha(1b)/alpha(1a) >5690, >6060; alpha(1d)/alpha(1a) = 186, 158, respectively) were slightly less potent but much more selective at alpha(1a)-AR than tamsulosin (K(i) = 0.13 nM, alpha(1b)/alpha(1a) = 14.8, alpha(1d)/alpha(1a) = 1.4). In the functional assay, the S-hydroxy enantiomers 20, 23, and 24 were less potent than tamsulosin in inhibiting contractions of rat prostate tissue but more selective in the inhibition of tissue contractions of rat prostate versus rat aorta. Compound 24 was selected as the development candidate for the treatment of BPH.",43,ChEMBL,CHEMBL670552,20181016,129211|9894665|10506729|10507089|10530491|10578715|10792897,103219988|103264829|103264832|103264887|103264989|103265077|103265431,1813,NULL,P14416,Curation Efforts|Research and Development,10841797,0,NULL,P14416,NULL,NULL,,NULL
64653,Confirmatory,Ability to displace [3H]spiperone from the cloned human Dopamine receptor D2S stably expressed in Chinese hamster ovary (CHO) cells was determined.,"Title: 2,2-Dicyanovinyl as a nonaromatic aryl bioisostere: synthesis, binding experiments and SAR studies of highly selective dopamine D4 receptor ligands._||_Abstract: The phenylpiperazinylmethyl substituted pyrrolylmethylenemalononitriles of type 3 and 4 were synthesized and evaluated as strong and selective dopamine D4 receptor ligands.",43,ChEMBL,CHEMBL670553,20180909,10425969|15467369|15467370|15467371|15467372|15467373|135398737,103165765|103249005|103249006|103249047|103249064|103249125|103249603,1813,NULL,P14416,Curation Efforts|Research and Development,10450964,0,NULL,P14416,NULL,197,,NULL
64654,Confirmatory,Ability to displace [3H]spiperone [0.5 nM (Kd=0.2-0.45 nM)] from human cloned dopamine receptor D2S expressed in CHO cells at 0.5 nM concentration,"Title: Stereocontrolled dopamine receptor binding and subtype selectivity of clebopride analogues synthesized from aspartic acid._||_Abstract: Employing the achiral 4-aminopiperidine derivative clebopride as a lead compound, chiral analogues were developed displaying dopamine receptor binding profiles that proved to be strongly dependent on the stereochemistry. Compared to the D1 receptor, the test compounds showed high selectivity for the D2-like subtypes including D2(long), D2(short), D3 and D4. The highest D4 and D3 affinities were observed for the cis-3-amino-4-methylpyrrolidines 3e and the enantiomer ent3e resulting in K(i) values of 0.23 and 1.8 nM, respectively. The benzamides of type 3 and 5 were synthesized in enantiopure form starting from (S)-aspartic acid and its unnatural optical antipode.",43,ChEMBL,CHEMBL670554,20181001,10551026|44339992,103238224|103333702,1813,NULL,P14416,Curation Efforts|Research and Development,12951112,0,NULL,P14416,NULL,197,,NULL
64655,Confirmatory,Affinity for the Dopamine receptor D2S was determined using membranes from CHO cells labeled with [3H]spiperone,Title: New generation dopaminergic agents. Part 8: heterocyclic bioisosteres that exploit the 7-OH-2-(aminomethyl)chroman D(2) template._||_Abstract: Based on the 7-OH-2-(aminomethyl)chroman dopamine D(2) template (2) is described the preparation and resolution of two bioisosteric analogues. The benzimidazol-2-one derivative (6) had similar affinity to the known indolone derivative (4).,43,ChEMBL,CHEMBL670555,20180930,9820313|9861459|9948584|10063875|10378389|10470579|10613605,103251600|103251614|103253086|103302677|103302704|103302710|103302711,1813,NULL,P14416,Curation Efforts|Research and Development,11814775,0,NULL,P14416,NULL,197,,NULL
64656,Confirmatory,Binding Affinity of Compound of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL670556,20181017,681|4420454|10039198,103167911|103417733|103417734,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64657,Confirmatory,Binding Affinity was determined in the presence of 100 micro M Gpp(NH)p for decoupling of the ternary complex of Compound to Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL670557,20181017,681|4420454|10039198,103167911|103417733|103417734,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64658,Confirmatory,Binding Affinity on High Affinity Site of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL670558,20181017,681|4420454|10039198|10420539|10524751|10667966|10705550|10775317|10824155,103167911|103417733|103417734|103418096|103418124|103418125|103418612|103418613|103418638,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,9606,NULL,,NULL
64659,Confirmatory,Binding Affinity was tested on relative proportion of High Affinity Site of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL872880,20181017,681|4420454|10039198,103167911|103417733|103417734,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64660,Confirmatory,Binding Affinity was tested on High Affinity Site of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL672954,20181017,10564794,103418641,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64661,Confirmatory,Binding affinity against dopamine receptor D2S using radioligand [3H]spiperone,"Title: Rationally based efficacy tuning of selective dopamine d4 receptor ligands leading to the complete antagonist 2-[4-(4-chlorophenyl)piperazin-1-ylmethyl]pyrazolo[1,5-a]pyridine (FAUC 213)._||_Abstract: Structure dependent efficacy studies in the field of selective D4 ligands led to the 2-aminomethyl substituted azaindole 2 (FAUC 213) that displayed strong D4 binding, high subtype selectivity, and complete antagonist properties in ligand-induced mitogenesis experiments. According to our schematic molecular model, the intrinsic activity of the regioisomers investigated is controlled by the ability of the heterocyclic unit to interact with both elements of the D4 binding-site crevice, the aromatic microdomain in TM6, and a serine residue in TM5.",43,ChEMBL,CHEMBL672572,20181017,10336538|10404144|10871118|10960333|10980338|11077918|11078813|135398737,103165765|103165864|103277104|103300354|103300393|103300403|103300410|103300435,1813,NULL,P14416,Curation Efforts|Research and Development,11495580,0,NULL,P14416,NULL,NULL,,NULL
64662,Confirmatory,Binding affinity for human Dopamine receptor D2 (short) by [3H]- spiperone displacement.,"Title: Interactive SAR studies: rational discovery of super-potent and highly selective dopamine D3 receptor antagonists and partial agonists._||_Abstract: Starting from dopamine receptor ligand BP897, an interactive drug discovery process leading to heterocyclic bioisosteres is demonstrated. The four step strategy involved a careful optimization of geometric and electronic properties by systematic modification of the attachment points and heteroatoms, respectively. Efficacy tuning by modification of the phenyl substituents led to both D3 partial agonists and full antagonists. The benzothiophenes 3c (FAUC346) and 3d (FAUC365) revealed outstanding D3 affinity and subtype selectivity.",43,ChEMBL,CHEMBL672573,20181017,3038495|9888555|9980998|10053476|10092819|10276451|10436653|10476504|10862425|10884046|10895106|11036640|11036641|11057969|11068912|11133602|44360984|44360992|44361021,103194907|103252954|103356181|103381106|103381310|103381311|103381506|103381577|103381657|103381658|103381661|103381662|103381925|103381942|103381944|103381963|103381993|103382091|103382409,1813,NULL,P14416,Curation Efforts|Research and Development,12361386,0,NULL,P14416,NULL,NULL,,NULL
64663,Confirmatory,Binding affinity of compound measured using [3H]spiperone for the cloned human dopamine receptor D2 short (high/low affinity is given as 35/3700),"Title: Fused azaindole derivatives: molecular design, synthesis and in vitro pharmacology leading to the preferential dopamine D3 receptor agonist FAUC 725._||_Abstract: Computational studies based on the similarity of molecular electrostatic potential maps initiated the synthesis of the tricyclic target compounds 1 (FAUC 725) and 2. Receptor binding studies at the dopamine receptor subtypes D1, D2(long), D2(short), D3 and D4 showed that the azaindole 1 revealed D3 affinity (K(i)=0.54 nM) comparable to the lead pramipexole and enhanced selectivity over D2 and D4. Mitogenesis experiments indicated substantial intrinsic activity for the D3 selective dipropylamine 1. Based on the structure of (S)-3-PPP, bioisosteric replacement and conformational restriction leading to the test compound 2 was not fruitful.",43,ChEMBL,CHEMBL672574,20180930,10084583,103279409,1813,NULL,P14416,Curation Efforts|Research and Development,12161137,0,NULL,P14416,NULL,NULL,,NULL
64664,Confirmatory,Binding affinity towards recombinant human Dopamine receptor D2S was determined using [3H]spiperone as radioligand,"Title: Design, synthesis, and structure-activity relationships of phthalimide-phenylpiperazines: a novel series of potent and selective alpha(1)(a)-adrenergic receptor antagonists._||_Abstract: Beginning from the screening hit and literature alpha(1)-adrenergic compounds, a hybridized basic skeleton A was proposed as the pharmacophore for potent and selective alpha(1a)-AR antagonists. Introduction of a hydroxy group to increase the flexibility afforded B which served as the screening model and resulted in the identification of the second-generation lead 1. Using the Topliss approach, a number of potent and selective alpha(1a)-AR antagonists were discovered. In all cases, binding affinity and selectivity at the alpha(1a)-AR of S-hydroxy enantiomers were higher than those of the R-hydroxy enantiomers. As compared to the des-hydroxy analogues, the S-hydroxy enantiomers had slightly lower binding affinity at alpha(1a)-AR but gained more than 2-fold selectivity for alpha(1a)-AR over alpha(1b)-AR, and 2- to 6-fold selectivity for alpha(1a)-AR over alpha(1d)-AR. They also had less cross activities against a panel of 25-35 peripheral and CNS receptors. The S-hydroxy enantiomers 23 and 24 (K(i) = 0.29 nM, 0.33 nM; alpha(1b)/alpha(1a) >5690, >6060; alpha(1d)/alpha(1a) = 186, 158, respectively) were slightly less potent but much more selective at alpha(1a)-AR than tamsulosin (K(i) = 0.13 nM, alpha(1b)/alpha(1a) = 14.8, alpha(1d)/alpha(1a) = 1.4). In the functional assay, the S-hydroxy enantiomers 20, 23, and 24 were less potent than tamsulosin in inhibiting contractions of rat prostate tissue but more selective in the inhibition of tissue contractions of rat prostate versus rat aorta. Compound 24 was selected as the development candidate for the treatment of BPH.",43,ChEMBL,CHEMBL672575,20181016,129211|9894665,103219988|103264829,1813,NULL,P14416,Curation Efforts|Research and Development,10841797,0,NULL,P14416,NULL,NULL,,NULL
64665,Confirmatory,Binding affinity towards human Dopamine receptor D2 (short) by [3H]-spiperone displacement.,"Title: Enantio- and diastereocontrolled dopamine D1, D2, D3 and D4 receptor binding of N-(3-pyrrolidinylmethyl)benzamides synthesized from aspartic acid._||_Abstract: Subreceptor selectivity tuning of N-(3-pyrrolidinyl)benzamides leading to the selective dopamine D3 ligand ent1h and the derivatives 1g and 1e/ent1e which preferably recognize human D2 or D4 receptors, respectively, is described. Binding profiles were controlled by both, absolute and relative configuration. The enantiopure target compounds were synthesized from aspartic acid.",43,ChEMBL,CHEMBL672576,20180909,688272|10001207|10432808|44380685|44380697|44380715|44380716|44380717|44380770|44380774|44380785|44380802|44380815|44380816|44380921|44381117|44381118|44381146|44381147,103424667|103424682|103424715|103424717|103424718|103424766|103424807|103424809|103424812|103424828|103424844|103424867|103424868|103425010|103425348|103425349|103425407|103425408|131279812,1813,NULL,P14416,Curation Efforts|Research and Development,10206547,0,NULL,P14416,NULL,NULL,,NULL
64666,Confirmatory,Displacement of [3H]spiperone from human Dopamine receptor D2S expressed in CHO cells,"Title: Cyanoindole derivatives as highly selective dopamine D(4) receptor partial agonists: solid-phase synthesis, binding assays, and functional experiments._||_Abstract: Traceless linking of diethoxymethyl (DEM)-protected 5- and 6-cyanoindoles and subsequent incorporation of phenylpiperazine derivatives led to the 2- and 3-piperazinylmethyl-substituted cyanoindoles 3a-m. Dopamine receptor binding studies on the final products 3a-m clearly indicated strong and selective recognition of the D(4) subtype which is known as a promising target for the treatment of neuropsychiatric disorders. The most interesting binding properties were observed for the 2-aminomethyl-5-cyanoindoles FAUC 299 (3f) and FAUC 316 (3j) (K(i) = 0.52 and 1.0 nM, respectively) when the fluoro derivative 3j proved extraordinary selectivity over D(1), D(2long), D(2short), and D(3) (>8600). To determine ligand efficacy, mitogenesis experiments were performed indicating partial agonist effects for the test compounds 3f,j (35% and 30%, when compared to the full agonist quinpirole).",43,ChEMBL,CHEMBL672577,20181016,9908125|9995904|10314824|10498094|10567430|10594054|10641637|10643780|10663221|10665598|10830557|10831735|10833953,103381260|103381287|103381291|103381316|103381317|103381318|103381319|103381320|103381340|103381341|103381373|103381374|103381410,1813,NULL,P14416,Curation Efforts|Research and Development,11087581,0,NULL,P14416,9606,197,,NULL
64667,Confirmatory,Competitive binding affinity against human Dopamine receptor D2S by displacing [3H]spiperone from CHO cells,"Title: Cyanoindole derivatives as highly selective dopamine D(4) receptor partial agonists: solid-phase synthesis, binding assays, and functional experiments._||_Abstract: Traceless linking of diethoxymethyl (DEM)-protected 5- and 6-cyanoindoles and subsequent incorporation of phenylpiperazine derivatives led to the 2- and 3-piperazinylmethyl-substituted cyanoindoles 3a-m. Dopamine receptor binding studies on the final products 3a-m clearly indicated strong and selective recognition of the D(4) subtype which is known as a promising target for the treatment of neuropsychiatric disorders. The most interesting binding properties were observed for the 2-aminomethyl-5-cyanoindoles FAUC 299 (3f) and FAUC 316 (3j) (K(i) = 0.52 and 1.0 nM, respectively) when the fluoro derivative 3j proved extraordinary selectivity over D(1), D(2long), D(2short), and D(3) (>8600). To determine ligand efficacy, mitogenesis experiments were performed indicating partial agonist effects for the test compounds 3f,j (35% and 30%, when compared to the full agonist quinpirole).",43,ChEMBL,CHEMBL672578,20181016,135398737,103165765,1813,NULL,P14416,Curation Efforts|Research and Development,11087581,0,NULL,P14416,NULL,197,,NULL
64668,Confirmatory,In vitro displacement of [3H]spiperone from the recombinant human dopamine receptor D2 short form expressed in CHO cells,"Title: Phenyloxazoles and phenylthiazoles as benzamide bioisosteres: synthesis and dopamine receptor binding profiles._||_Abstract: Conformationally restricted benzamide bioisosteres were investigated when the aminomethylpyrrolidine derivative 4o proved D3 as well as D4 binding properties which were comparable to those of the atypical neuroleptics sulpiride and clozapine, respectively.",43,ChEMBL,CHEMBL672579,20180929,688272|6937303|10479188|12049520|12049521|12050193|12050194|12050195|12050196|12050197|12050198|12050199|12050200|12050201|12050202|44304603|44304621|44304643|44304644|44304652|44304814|71449034|71450812|71454405|71457956|135398737|135995891,103165765|103254286|103254336|103254372|103254377|103254418|103254495|103254522|103254528|103254529|103254554|103254598|103254599|103254608|103254653|103254667|103254701|103254710|103254712|103254973|103254974|103255078|131279812|163312452|163315793|163322722|163329536,1813,In vitro,P14416,Curation Efforts|Research and Development,10987445,0,NULL,P14416,NULL,197,,NULL
64669,Confirmatory,Displacement of [3H]spiperone from human Dopamine receptor D2S expressed in CHO cells,"Title: Piperidinylpyrroles: design, synthesis and binding properties of novel and selective dopamine D4 receptor ligands._||_Abstract: Piperidinylpyrroles of type 3 were synthesized through a modified Paal-Knorr reaction. For the introduction of pyrrole-substituents high yielding transformations including Sonogashira cross-coupling reactions were utilized. Employment of the reagent TosMIC gave access to the regioisomeric oxazolyl derivatives 7 and 11 which showed the highest dopamine D4 receptor binding of the series investigated.",43,ChEMBL,CHEMBL672580,20180909,2779264|3156990|9995378|10357869|15508238|15508239|15508240|15508242|15508243|44336552|44336571|135398737,103165765|103325796|103325849|103325850|103325875|103325876|103325893|103325894|103325922|103325926|103325954|103325974,1813,NULL,P14416,Curation Efforts|Research and Development,10560741,0,NULL,P14416,9606,197,,NULL
64670,Confirmatory,Dissociation constant of compound on one-site model Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL672581,20181017,4420454|10039198,103417733|103417734,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64791,Confirmatory,Dissociation constant of compound on two binding sites of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL675126,20181017,4420454,103417734,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64792,Confirmatory,Dissociation constant on two binding sites of Dopamine receptor D2S,"Title: Conjugated enynes as nonaromatic catechol bioisosteres: synthesis, binding experiments, and computational studies of novel dopamine receptor agonists recognizing preferentially the D(3) subtype._||_Abstract: To evaluate nonaromatic catechol bioisosteres, the conformationally restrained enynes 1 and enediynes 2 were synthesized via palladium-catalyzed coupling as the key reaction step. Subsequent receptor binding studies at the dopamine receptor subtypes D(1), D(2 long), D(2 short), D(3), and D(4) showed highly interesting binding profiles for the enynes 1a and 1b when compared to dopamine. At the guanine nucleotide-sensitive high-affinity binding site of the D(3) receptor, the target compound 1b (K(i) = 5.2 nM) was 10-fold more potent than dopamine but less potent at the D(2) and D(4) subtypes. In contrast to dopamine the agonists 1a and 1b showed strong selectivity for the receptors of the D(2) family (D(2)-D(4)). As far as we know, this study represents the first report on nonaromatic dopamine agonists. Comparison of molecular electrostatic potentials, derived from semiempirical molecular orbital calculations, and lipophilicity maps was performed.",43,ChEMBL,CHEMBL675127,20181017,10039198,103417733,1813,NULL,P14416,Curation Efforts|Research and Development,10691700,0,NULL,P14416,NULL,NULL,,NULL
64793,Confirmatory,In vitro for its ability to displace [3H]- spiperone from cloned human dopamine D2 short receptor expressed in CHO cells,Title: Benzamide bioisosteres incorporating dihydroheteroazole substructures: EPC synthesis and SAR leading to a selective dopamine D4 receptor partial agonist (FAUC 179)._||_Abstract: Conformationally restricted benzamide bioisosteres were investigated when the chiral phenyldihydroimidazole derivative 4e (FAUC 179) showed strong and highly selective dopamine D4 receptor binding (K(i)high=0.95nM). Mitogenesis experiments indicated partial agonist properties (42%). EPC syntheses of the target compounds of type 4 were performed starting from alpha-amino acids.,43,ChEMBL,CHEMBL675128,20180930,10247719,103677635,1813,In vitro,P14416,Curation Efforts|Research and Development,11549463,0,NULL,P14416,NULL,197,,NULL
64796,Confirmatory,Effective concentration for Dopamine receptor D3 was determined,"Title: N-(omega-(4-(2-methoxyphenyl)piperazin-1-yl)alkyl)carboxamides as dopamine D2 and D3 receptor ligands._||_Abstract: The dopamine D(3) receptor is recognized as a potential therapeutic target for the treatment of various neurological and psychiatric disorders. Targetting high affinity and D(3) versus D(2) receptor-preferring ligands, the partial agonist BP 897 was taken as a lead structure. Variations in the spacer and the aryl moiety led to N-alkylated 1-(2-methyoxyphenyl)piperazines with markedly improved affinity and selectivity. Molecular modeling studies supported the structural development. Pharmacophore models for dopamine D(2) and D(3) receptor ligands were developed from their potentially bioactive conformation and were compared in order to get insight into molecular properties of importance for D(2)/D(3) receptor selectivity. For the 72 compounds presented here, an extended and more linear conformation in the aliphatic or aryl spacers turned out to be crucial for dopamine D(3) receptor selectivity. Structural diversity in the aryl moiety (benzamides, heteroarylamides, arylimides) had a major influence on (sub)nanomolar D(3) receptor affinity, which was optimized with more rigid aryl acrylamide derivatives. Compound 38 (ST 280, (E)-4-iodo-N-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)cinnamoylamide) displayed a most promising pharmacological profile (K(i) (hD(3)) = 0.5 nM; K(i) (hD(2L)) = 76.4 nM; selectivity ratio of 153), and above that, compound 38 offered the prospect of a novel radioligand as a pharmacological tool for various D(3) receptor-related in vitro and in vivo investigation.",43,ChEMBL,CHEMBL675130,20181017,44350888|44351005,103359567|103359830,1813,NULL,P14416,Curation Efforts|Research and Development,12930150,0,NULL,P14416,9527,NULL,,NULL
64797,Literature-derived,Intrinsic activity for Dopamine receptor D3 was determined,"Title: N-(omega-(4-(2-methoxyphenyl)piperazin-1-yl)alkyl)carboxamides as dopamine D2 and D3 receptor ligands._||_Abstract: The dopamine D(3) receptor is recognized as a potential therapeutic target for the treatment of various neurological and psychiatric disorders. Targetting high affinity and D(3) versus D(2) receptor-preferring ligands, the partial agonist BP 897 was taken as a lead structure. Variations in the spacer and the aryl moiety led to N-alkylated 1-(2-methyoxyphenyl)piperazines with markedly improved affinity and selectivity. Molecular modeling studies supported the structural development. Pharmacophore models for dopamine D(2) and D(3) receptor ligands were developed from their potentially bioactive conformation and were compared in order to get insight into molecular properties of importance for D(2)/D(3) receptor selectivity. For the 72 compounds presented here, an extended and more linear conformation in the aliphatic or aryl spacers turned out to be crucial for dopamine D(3) receptor selectivity. Structural diversity in the aryl moiety (benzamides, heteroarylamides, arylimides) had a major influence on (sub)nanomolar D(3) receptor affinity, which was optimized with more rigid aryl acrylamide derivatives. Compound 38 (ST 280, (E)-4-iodo-N-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)cinnamoylamide) displayed a most promising pharmacological profile (K(i) (hD(3)) = 0.5 nM; K(i) (hD(2L)) = 76.4 nM; selectivity ratio of 153), and above that, compound 38 offered the prospect of a novel radioligand as a pharmacological tool for various D(3) receptor-related in vitro and in vivo investigation.",43,ChEMBL,CHEMBL675131,20200703,44350852|44350888|44351005,103359465|103359567|103359830,1813,NULL,P14416,Curation Efforts|Research and Development,12930150,0,NULL,P14416,9527,NULL,,NULL
