aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
144037,Literature-derived,Binding affinity against dextromethorpin binding site associated with N-methyl-D-aspartate glutamate receptor from guinea pig mitochondrial pellet P2 determined using [3H]1 as radioligand.,"Title: Synthesis and evaluation of 3-substituted 17-methylmorphinan analogs as potential anticonvulsant agents._||_Abstract: Dextromethorphan (1,(+)-3-methoxy-17-methylmorphinan) demonstrates anticonvulsant activity in a variety of in vitro and in vivo models of convulsive action. It is well known that 1 is metabolized to its phenolic derivative dextrorphan (2) and this metabolite is also a potent anticonvulsant. A series of (+)-3-substituted-17-methylmorphinans, which are structurally similar to 1 but are either not expected to be metabolized to 2 or might do so at a reduced rate, as compared to 1, were prepared. Three analogs, 5 ((+)-3-amino-17-methylmorphinan), 14 ((+)-3-ethoxy-17-methylmorphinan), and 15 ((+)-3-(2-propoxy)-17-methylmorphinan) were found to possess potent anticonvulsant activity with full efficacy (ED50 25, 5.6, and 3.9 mg/kg, sc, respectively) in the rat supramaximal electroshock (MES) test. Binding potencies of these compounds to receptor sites labeled with [3H]dextromethorphan ([3H]1), in rat brain and guinea pig brain subcellular fractions, and [3H]thienylcyclohexylpiperidine (TCP) and [3H]glycine in rat brain, were determined. Most of the analogs displaced [3H]1 from its binding sites, with compounds 14 (IC50 0.42 microM) and 15 (IC50 0.88 microM) having equivalent potencies to 1 (IC50 0.59 microM), in rat brain, and no appreciable activity at the [3H]TCP or [3H]glycine-labeled sites. Compound 5 did not bind with appreciable activity to the [3H]1 site, in rat brain, but did bind to the [3H]TCP site with lower potency than the parent 1 (IC50 7.8 and 2.0 microM, respectively). The mechanism of anticonvulsant action of these agents is not clear although it appears that interaction at the [3H]1 sites may be involved.",43,ChEMBL,CHEMBL747274,20181013,19785445,103367858,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,1433216,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,10141,NULL,,NULL
144038,Literature-derived,Binding affinity against glycine binding site associated with N-methyl-D-aspartate glutamate receptor from rat synaptic plasma membrane(SPM) determined at a concentration of 10e-5 M using [3H]glycine as radioligand.,"Title: Synthesis and evaluation of 3-substituted 17-methylmorphinan analogs as potential anticonvulsant agents._||_Abstract: Dextromethorphan (1,(+)-3-methoxy-17-methylmorphinan) demonstrates anticonvulsant activity in a variety of in vitro and in vivo models of convulsive action. It is well known that 1 is metabolized to its phenolic derivative dextrorphan (2) and this metabolite is also a potent anticonvulsant. A series of (+)-3-substituted-17-methylmorphinans, which are structurally similar to 1 but are either not expected to be metabolized to 2 or might do so at a reduced rate, as compared to 1, were prepared. Three analogs, 5 ((+)-3-amino-17-methylmorphinan), 14 ((+)-3-ethoxy-17-methylmorphinan), and 15 ((+)-3-(2-propoxy)-17-methylmorphinan) were found to possess potent anticonvulsant activity with full efficacy (ED50 25, 5.6, and 3.9 mg/kg, sc, respectively) in the rat supramaximal electroshock (MES) test. Binding potencies of these compounds to receptor sites labeled with [3H]dextromethorphan ([3H]1), in rat brain and guinea pig brain subcellular fractions, and [3H]thienylcyclohexylpiperidine (TCP) and [3H]glycine in rat brain, were determined. Most of the analogs displaced [3H]1 from its binding sites, with compounds 14 (IC50 0.42 microM) and 15 (IC50 0.88 microM) having equivalent potencies to 1 (IC50 0.59 microM), in rat brain, and no appreciable activity at the [3H]TCP or [3H]glycine-labeled sites. Compound 5 did not bind with appreciable activity to the [3H]1 site, in rat brain, but did bind to the [3H]TCP site with lower potency than the parent 1 (IC50 7.8 and 2.0 microM, respectively). The mechanism of anticonvulsant action of these agents is not clear although it appears that interaction at the [3H]1 sites may be involved.",43,ChEMBL,CHEMBL747275,20181013,180081,103193630,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,1433216,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,10141,NULL,,NULL
144039,Confirmatory,Compound was tested in vitro for its inhibitory activity at 1 uM concentration against N-methyl-D-aspartate glutamate receptor by using [3H]CGP-39653 binding assay,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL747276,20180930,44268212,103173991,2902|2903|2904|2905|2906|116443|116444,In vitro,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144040,Confirmatory,The compound was tested for the inhibitory activity against N-methyl-D-aspartate glutamate receptor from mid-frontal region of human brain by measuring spermine-enhanced [3H]- MK-801 binding,"Title: Structure-activity studies of conantokins as human N-methyl-D-aspartate receptor modulators._||_Abstract: The activities of conantokin-G (con-G), conantokin-T (con-T), and several novel analogues have been studied using polyamine enhancement of [3H]MK-801 binding to human glutamate-N-methyl-D-aspartate (NMDA) receptors, and their structures have been examined using CD and 1H NMR spectroscopy. The potencies of con-G[A7], con-G, and con-T as noncompetitive inhibitors of spermine-enhanced [3H]MK-801 binding to NMDA receptor obtained from human brain tissue are similar to those obtained using rat brain tissue. The secondary structure and activity of con-G are found to be highly sensitive to amino acid substitution and modification. NMR chemical shift data indicate that con-G, con-G[D8, D17], and con-G[A7] have similar conformations in the presence of Ca2+. This consists of a helix for residues 2-16, which is kinked in the vicinity of Gla10. This is confirmed by 3D structure calculations on con-G[A7]. Restraining this helix in a linear form (i.e., con-G[A7,E10-K13]) results in a minor reduction in potency. Incorporation of a 7-10 salt-bridge replacement (con-G[K7-E10]) prevents helix formation in aqueous solution and produces a peptide with low potency. Peptides with the Leu5-Tyr5 substitution also have low potencies (con-G[Y5,A7] and con-G[Y5,K7]) indicating that Leu5 in con-G is important for full antagonist behavior. We have also shown that the Gla-Ala7 substitution increases potency, whereas the Gla-Lys7 substitution has no effect. Con-G and con-G[K7] both exhibit selectivity between NMDA subtypes from mid-frontal and superior temporal gyri, but not between sensorimotor and mid-frontal gyri. Asn8 and/or Asn17 appear to be important for the ability of con-G to function as an inhibitor of polyamine-stimulated [3H]MK-801 binding, but not in maintaining secondary structure. The presence of Ca2+ does not increase the potencies of con-G and con-T for NMDA receptors but does stabilize the helical structures of con-G, con-G[D8,D17], and, to a lesser extent, con-G[A7]. The NMR data support the existence of at least two independent Ca2+-chelating sites in con-G, one involving Gla7 and possibly Gla3 and the other likely to involve Gla10 and/or Gla14.",43,ChEMBL,CHEMBL747349,20181016,44355999|44356001|44356109|44356169|44356310|56657647|56671494|56671495|56674947|56674948,103761203|103761204|103761208|103761214|103761221|134434074|134449568|134449569|134453409|134453410,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,9986713,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144041,Confirmatory,The compound was tested for the inhibitory activity against N-methyl-D-aspartate glutamate receptor from sensorimotor gyri region of human brain by measuring spermine-enhanced [3H]- MK-801 binding,"Title: Structure-activity studies of conantokins as human N-methyl-D-aspartate receptor modulators._||_Abstract: The activities of conantokin-G (con-G), conantokin-T (con-T), and several novel analogues have been studied using polyamine enhancement of [3H]MK-801 binding to human glutamate-N-methyl-D-aspartate (NMDA) receptors, and their structures have been examined using CD and 1H NMR spectroscopy. The potencies of con-G[A7], con-G, and con-T as noncompetitive inhibitors of spermine-enhanced [3H]MK-801 binding to NMDA receptor obtained from human brain tissue are similar to those obtained using rat brain tissue. The secondary structure and activity of con-G are found to be highly sensitive to amino acid substitution and modification. NMR chemical shift data indicate that con-G, con-G[D8, D17], and con-G[A7] have similar conformations in the presence of Ca2+. This consists of a helix for residues 2-16, which is kinked in the vicinity of Gla10. This is confirmed by 3D structure calculations on con-G[A7]. Restraining this helix in a linear form (i.e., con-G[A7,E10-K13]) results in a minor reduction in potency. Incorporation of a 7-10 salt-bridge replacement (con-G[K7-E10]) prevents helix formation in aqueous solution and produces a peptide with low potency. Peptides with the Leu5-Tyr5 substitution also have low potencies (con-G[Y5,A7] and con-G[Y5,K7]) indicating that Leu5 in con-G is important for full antagonist behavior. We have also shown that the Gla-Ala7 substitution increases potency, whereas the Gla-Lys7 substitution has no effect. Con-G and con-G[K7] both exhibit selectivity between NMDA subtypes from mid-frontal and superior temporal gyri, but not between sensorimotor and mid-frontal gyri. Asn8 and/or Asn17 appear to be important for the ability of con-G to function as an inhibitor of polyamine-stimulated [3H]MK-801 binding, but not in maintaining secondary structure. The presence of Ca2+ does not increase the potencies of con-G and con-T for NMDA receptors but does stabilize the helical structures of con-G, con-G[D8,D17], and, to a lesser extent, con-G[A7]. The NMR data support the existence of at least two independent Ca2+-chelating sites in con-G, one involving Gla7 and possibly Gla3 and the other likely to involve Gla10 and/or Gla14.",43,ChEMBL,CHEMBL747350,20181016,44356109|44356310|56657647|56671494|56671495|56674948,103761208|103761221|134434074|134449568|134449569|134453410,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,9986713,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144042,Confirmatory,The compound was tested for the inhibitory activity against N-methyl-D-aspartate glutamate receptor from superior temporal region of human brain by measuring spermine-enhanced [3H]- MK-801 binding,"Title: Structure-activity studies of conantokins as human N-methyl-D-aspartate receptor modulators._||_Abstract: The activities of conantokin-G (con-G), conantokin-T (con-T), and several novel analogues have been studied using polyamine enhancement of [3H]MK-801 binding to human glutamate-N-methyl-D-aspartate (NMDA) receptors, and their structures have been examined using CD and 1H NMR spectroscopy. The potencies of con-G[A7], con-G, and con-T as noncompetitive inhibitors of spermine-enhanced [3H]MK-801 binding to NMDA receptor obtained from human brain tissue are similar to those obtained using rat brain tissue. The secondary structure and activity of con-G are found to be highly sensitive to amino acid substitution and modification. NMR chemical shift data indicate that con-G, con-G[D8, D17], and con-G[A7] have similar conformations in the presence of Ca2+. This consists of a helix for residues 2-16, which is kinked in the vicinity of Gla10. This is confirmed by 3D structure calculations on con-G[A7]. Restraining this helix in a linear form (i.e., con-G[A7,E10-K13]) results in a minor reduction in potency. Incorporation of a 7-10 salt-bridge replacement (con-G[K7-E10]) prevents helix formation in aqueous solution and produces a peptide with low potency. Peptides with the Leu5-Tyr5 substitution also have low potencies (con-G[Y5,A7] and con-G[Y5,K7]) indicating that Leu5 in con-G is important for full antagonist behavior. We have also shown that the Gla-Ala7 substitution increases potency, whereas the Gla-Lys7 substitution has no effect. Con-G and con-G[K7] both exhibit selectivity between NMDA subtypes from mid-frontal and superior temporal gyri, but not between sensorimotor and mid-frontal gyri. Asn8 and/or Asn17 appear to be important for the ability of con-G to function as an inhibitor of polyamine-stimulated [3H]MK-801 binding, but not in maintaining secondary structure. The presence of Ca2+ does not increase the potencies of con-G and con-T for NMDA receptors but does stabilize the helical structures of con-G, con-G[D8,D17], and, to a lesser extent, con-G[A7]. The NMR data support the existence of at least two independent Ca2+-chelating sites in con-G, one involving Gla7 and possibly Gla3 and the other likely to involve Gla10 and/or Gla14.",43,ChEMBL,CHEMBL747351,20181016,44356109|44356310|56657647|56671494|56671495|56674948,103761208|103761221|134434074|134449568|134449569|134453410,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,9986713,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144043,Confirmatory,"In vitro inhibitory activity at 1 uM concentration against N-methyl-D-aspartate glutamate receptor, using [3H]CGP-39653 binding assay","Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL872738,20180930,9868551|15870643|44268120|44268131|44268133|44268139|44268140|44268169|44268176|44268177|44268182|44268187|44268196|44268201|44268208|44268217|44268218|44268225|44268282|44268285|44268299|45259280|45259282|45259285|45259290|45263862|45263863|45263913|45263934,103173813|103173841|103173854|103173859|103173868|103173869|103173926|103173940|103173941|103173946|103173955|103173964|103173972|103173980|103173998|103173999|103174017|103174029|103174143|103174153|103174189|103669505|103669507|103669513|103669519|103676366|103676367|103676445|103676493,2902|2903|2904|2905|2906|116443|116444,In vitro,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144044,Literature-derived,The compound was tested in vitro for its inhibitory activity at 1 uM concentration against N-methyl-D-aspartate glutamate receptor by using [3H]CGP-39653 binding assay; Inactive,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL747352,20180930,44268174,103173937,2902|2903|2904|2905|2906|116443|116444,In vitro,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144045,Literature-derived,The compound was tested in vitro for percent inhibition at 1 uM concentration against N-methyl-D-aspartate glutamate receptor by using [3H]CGP-39653 binding assay,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL747353,20180930,44268303,103174202,2902|2903|2904|2905|2906|116443|116444,In vitro,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,NULL,NULL,,NULL
144177,Confirmatory,Affinity to N-methyl-D-aspartate glutamate receptor using [3H]MK-801 radioligand in pig brain cortex membranes,"Title: Methylated analogues of methyl (R)-4-(3,4-dichlorophenylacetyl)- 3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate (GR-89,696) as highly potent kappa-receptor agonists: stereoselective synthesis, opioid-receptor affinity, receptor selectivity, and functional studies._||_Abstract: Analogues of the kappa-receptor agonist methyl (R)-4-(3,4-dichlorophenylacetyl)-3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate (GR-89,696, 6) bearing an additional methyl substituent in the side chain are synthesized and evaluated for their kappa-receptor affinity and selectivity. A key step in the synthesis is the stereoselective reductive amination of the ketones 9, 18, and 19 with pyrrolidine and NaBH(3)CN, which succeeds only in the presence of the Lewis acid Ti(OiPr)(4). Whereas the BOC-substituted ketone 9 affords the unlike and like diastereomers of 10 in a ratio of 70:30, the diastereoselectivity during the reductive amination of the butyl and phenyl substituted ketones 18 and 19 is enhanced to 85:15 (butyl derivative) and >95:<5 (phenyl derivative) in favor of the unlike diastereomers. In receptor binding studies using the radioligand [(3)H]U-69,593 the (S,S)-configured methyl carbamate (S,S)-14 reveals the highest kappa-receptor affinity (K(i) = 0.31 nM) within this series, even exceeding the lead kappa-agonist 6 (GR-89,696). A slightly reduced kappa-receptor affinity is observed with the propionamide (S,S)-13 (K(i) = 0.67 nM). The kappa-receptor affinity of piperazines with acyl or alkoxycarbonyl residues at both nitrogen atoms (11, 13, 14) decreases in the order (S,S) > (R,R) > (S,R) > (R,S). The methyl carbamate (S,S)-14 discloses a unique activity profile also binding at mu-receptors in the subnanomolar range (K(i) = 0.36 nM). In a functional assay, i.e., by measuring acetylcholine release in rabbit hippocampus slices, the agonistic effects of the methyl carbamate (S,S)-14 and the propionamide (S,S)-13 are demonstrated. Only weak kappa- and mu-receptor affinities are found with the butyl- and phenyl-substituted piperazines 22 and 23. However, considerable sigma(1)-receptor affinity is determined for the enantiomeric, unlike-configured butyl derivatives (R,S)-22 and (S,R)-22 with K(i)-values of 40.2 nM and 81.0 nM, respectively.",43,ChEMBL,CHEMBL752322,20181017,10342393|10550344|10552301|10717311|10719152|10719153|10742982|10836171|10884456|10971999|11048224|11069974|44328124|44328133|44328157|44328180,103308931|103308977|103309090|103309174|103753540|103753541|163312809|163312810|163319593|163323039|163323040|163323111|163329847|163329848|163329926|163333462,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11495592,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9823,NULL,,NULL
144178,Confirmatory,"Affinity to NMDA receptor, using [3H]MK-801 as radioligand in pig brain cortex membranes","Title: Methylated analogues of methyl (R)-4-(3,4-dichlorophenylacetyl)- 3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate (GR-89,696) as highly potent kappa-receptor agonists: stereoselective synthesis, opioid-receptor affinity, receptor selectivity, and functional studies._||_Abstract: Analogues of the kappa-receptor agonist methyl (R)-4-(3,4-dichlorophenylacetyl)-3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate (GR-89,696, 6) bearing an additional methyl substituent in the side chain are synthesized and evaluated for their kappa-receptor affinity and selectivity. A key step in the synthesis is the stereoselective reductive amination of the ketones 9, 18, and 19 with pyrrolidine and NaBH(3)CN, which succeeds only in the presence of the Lewis acid Ti(OiPr)(4). Whereas the BOC-substituted ketone 9 affords the unlike and like diastereomers of 10 in a ratio of 70:30, the diastereoselectivity during the reductive amination of the butyl and phenyl substituted ketones 18 and 19 is enhanced to 85:15 (butyl derivative) and >95:<5 (phenyl derivative) in favor of the unlike diastereomers. In receptor binding studies using the radioligand [(3)H]U-69,593 the (S,S)-configured methyl carbamate (S,S)-14 reveals the highest kappa-receptor affinity (K(i) = 0.31 nM) within this series, even exceeding the lead kappa-agonist 6 (GR-89,696). A slightly reduced kappa-receptor affinity is observed with the propionamide (S,S)-13 (K(i) = 0.67 nM). The kappa-receptor affinity of piperazines with acyl or alkoxycarbonyl residues at both nitrogen atoms (11, 13, 14) decreases in the order (S,S) > (R,R) > (S,R) > (R,S). The methyl carbamate (S,S)-14 discloses a unique activity profile also binding at mu-receptors in the subnanomolar range (K(i) = 0.36 nM). In a functional assay, i.e., by measuring acetylcholine release in rabbit hippocampus slices, the agonistic effects of the methyl carbamate (S,S)-14 and the propionamide (S,S)-13 are demonstrated. Only weak kappa- and mu-receptor affinities are found with the butyl- and phenyl-substituted piperazines 22 and 23. However, considerable sigma(1)-receptor affinity is determined for the enantiomeric, unlike-configured butyl derivatives (R,S)-22 and (S,R)-22 with K(i)-values of 40.2 nM and 81.0 nM, respectively.",43,ChEMBL,CHEMBL752323,20181017,6468,103168867,2902|2903|2904|2905|2906|116443|116444,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,11495592,0,NULL,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9823,NULL,,NULL
144678,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/1,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL748693,20180930,44268282,103174143,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144679,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/10,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749296,20180930,45259280,103669505,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144680,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/11,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749297,20180930,44268201,103173972,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144681,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/111,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749298,20180930,9868551,103173813,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144682,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/13,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749299,20180930,44268182,103173946,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144683,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/14,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749300,20180930,44268196,103173964,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144684,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/15,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749301,20180930,44268212,103173991,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144685,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/26,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749302,20180930,45259282,103669507,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
144686,Literature-derived,Ratio of human NMDA 1A/2A receptor to human NMDA 1A/2B receptor was determined in xenopus oocytes; 1/40,"Title: 5-Phosphonomethylquinoxalinediones as competitive NMDA receptor antagonists with a preference for the human 1A/2A, rather than 1A/2B receptor composition._||_Abstract: NMDA antagonists derived from 5-phosphonomethyl-1,4-dihydroquinoxaline-2,3-dione (3a) are potent anticonvulsant agents, and display strong protective effects in the electroshock-induced convulsion assay in mice. Their preference for the human NMDAR 1A/2A over 1A/2B subunit composition was optimized, leading to (1RS,1'S)-PEAQX (9r), which shows a >100-fold selectivity.",43,ChEMBL,CHEMBL749303,20180930,44268140,103173869,116443,NULL,Q8TCU5,Curation Efforts|Research and Development,11909726,0,NULL,Q8TCU5,NULL,129148,,NULL
