aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
65452,Confirmatory,"Binding affinity, displacement of [125I]iodosulpiride from human Dopamine receptor D3 expressed in CHO cells","Binding affinity, displacement of [125I]iodosulpiride from human Dopamine receptor D3 expressed in CHO cells",43,ChEMBL,CHEMBL674276,20180909,9868502|11743225|19043055|19043056|22403070|22403137|44212310|44340278|44340285|44340301|44340337|44340352|44340353|44340354|44340364|44340654|44340661|44340690|44340694|44340695|44340705|44340965|44340967|44340985|73352849,103187621|103187739|103334280|103334282|103334296|103334297|103334328|103334414|103334449|103334450|103334451|103334476|103334506|103335190|103335193|103335226|103335319|103335329|103335330|103335360|103335361|103336056|103336058|103336103|174510360,1814,NULL,P35462,Curation Efforts|Research and Development,NULL,0,NULL,P35462,NULL,197,,NULL
65454,Confirmatory,"Tested for the ability to displace [125I]iodosulpiride from human cloned Dopamine receptor D3, expressed in CHO cells","Title: Heterocyclic analogues of 2-aminotetralins with high affinity and selectivity for the dopamine D3 receptor._||_Abstract: A novel series of 5,6,7,8-tetrahydroquinazolines, 4,5,6,7-tetrahydroindazoles and 4,5,6,7-tetrahydrobenzothiazoles has been prepared, having high affinity and selectivity for the dopamine D3 receptor. The 4-methoxy-5,6,7,8-tetrahydroquinazoline 6i and 2-amino-4,5,6,7-tetrahydrobenzothiazole 8 proved to be agonists with among the highest D3 receptor affinities and selectivities reported to date.",43,ChEMBL,CHEMBL679079,20180909,4885|54562|10050500|10389636|18596256|44324801|44324802|44324978|44324979|44324980|44324986|44325021|44325025|44325026|44325037,103272064|103301985|103302019|103302020|103302308|103302354|103302355|103302358|103302375|103302397|103302460|103302469|103302470|103302492|103543557,1814,NULL,P35462,Curation Efforts|Research and Development,10509922,0,NULL,P35462,NULL,197,,NULL
65456,Confirmatory,The compound was tested for its binding affinity towards cloned human Dopamine receptor D3 in CHO cells using [125I]iodosulpiride.,"Title: (R)-3,N-dimethyl-N-[1-methyl-3-(4-methyl-piperidin-1-yl) propyl]benzenesulfonamide: the first selective 5-HT7 receptor antagonist.",43,ChEMBL,CHEMBL679081,20181016,5312148,103173719,1814,NULL,P35462,Curation Efforts|Research and Development,9513592,0,NULL,P35462,NULL,197,,NULL
65458,Confirmatory,"The compound was tested for the binding affinity towards human cloned Dopamine receptor D3 in CHO cells, using [125I]iodosulpride as radioligand","Title: Bicyclic piperazinylbenzenesulphonamides are potent and selective 5-HT6 receptor antagonists._||_Abstract: The synthesis of novel 3-(octahydropyrido[1,2-a]pyrazin-2-yl)- and 3-(hexahydropyrrolo[1,2-a]pyrazin-2-yl)phenyl-2-benzo[b]thiophene sulphonamide derivatives 3, (S)-4 and (R)-4 is described. The compounds show high affinity for the 5-HT6 receptor, excellent selectivity against a range of other receptors and good brain penetration.",43,ChEMBL,CHEMBL858401,20180930,6918648|9892409|9913554|9935387,103199161|103199715|103199752|103199753,1814,NULL,P35462,Curation Efforts|Research and Development,11992776,0,NULL,P35462,NULL,197,,NULL
65626,Confirmatory,Tested for in vitro binding affinity against cloned mammalian dopamine autoreceptor (DA) receptors expressed in CHO-K1 cells [3H]-spiperone as radioligand,"Title: Substituted (S)-phenylpiperidines and rigid congeners as preferential dopamine autoreceptor antagonists: synthesis and structure-activity relationships._||_Abstract: A series of (S)-phenylpiperidines in which the substituents on the aromatic ring and nitrogen have been varied has been prepared. They have been evaluated pharmacologically to explore the importance of these substituents for the interaction with central dopamine (DA) receptors. On the basis of biochemical and behavioral data in rats, several of these compounds are characterized as centrally acting DA autoreceptor antagonists. (S)-Phenylpiperidines having an aromatic substituent with a high group dipole moment in the 3-position, i.e., meta with respect to the piperidine ring, and being N-substituted with a propyl group were found to be highly active in vivo on the synthesis and turnover of dopamine. However, they do not induce strong hypoactivity or catalepsy. Interestingly, the most active compounds in vivo were found to display only low affinity for DA D2 and D3 receptors in vitro. In addition, 7-triflate-substituted octahydrobenzo[f]quinolines and 6-triflate-substituted hexahydro-1H-benz[e]indoles have been prepared and pharmacologically evaluated. The trans isomers of these rigid structures were found to display a pharmacological profile similar to that of the flexible phenylpiperidines. The corresponding cis isomers were found to be inactive in vivo.",43,ChEMBL,CHEMBL676300,20181014,9991512|10060449|10242850|10251160|10264090|10330528|10356389|10384736|10391240|10405678|10420915|10428654|10450580|15654433|44325577|44325578|44325658,103303342|103303444|103303773|103303774|103303775|103303784|103303809|103303828|103303829|103303831|103303832|103303833|103303834|103303931|103303956|103303997|163326148,1814,In vitro,P35462,Curation Efforts|Research and Development,8064801,0,NULL,P35462,NULL,198,,NULL
65768,Confirmatory,Maximal stimulation reached was evaluated by using [35S]- GTP-gamma S radioligand,"Title: Synthesis and pharmacological evaluation of potent and highly selective D3 receptor ligands: inhibition of cocaine-seeking behavior and the role of dopamine D3/D2 receptors._||_Abstract: The synthesis, pharmacological evaluation, and structure-activity relationships (SARs) of a series of novel arylalkylpiperazines structurally related to BP897 (3) are described. In binding studies, the new derivatives were tested against a panel of dopamine, serotonin, and noradrenaline receptor subtypes. Focusing mainly on dopamine D(3) receptors, SAR studies brought to light a number of structural features required for high receptor affinity and selectivity. Several heteroaromatic systems were explored for their dopamine receptor affinities, and combinations of synthesis, biology, and molecular modeling, were used to identify novel structural leads for the development of potent and selective D(3) receptor ligands. Introduction of an indole ring linked to a dichlorophenylpiperazine system provided two of the most potent and selective ligands known to date (D(3) receptor affinity in the picomolar range). The intrinsic pharmacological properties of a subset of potent D(3) receptor ligands were also assessed in [(35)S]-GTPgammaS binding assays. Evidence from animal studies, in particular, has highlighted the dopaminergic system's role in how environmental stimuli induce drug-seeking behavior. We therefore tested two novel D(3) receptor partial agonists and a potent D(3)-selective antagonist in vivo for their effect in the cocaine-seeking behavior induced by reintroduction of cocaine-associated stimuli after a long period of abstinence, and without any further cocaine. Compound 5 g, a nonselective partial D(3) receptor agonist with a pharmacological profile similar to 3, and 5p, a potent and selective D(3) antagonist, reduced the number of active lever presses induced by reintroduction of cocaine-associated stimuli. However, 5q, a highly potent and selective D(3) partial agonist, did not have any effect on cocaine-seeking behavior. Although brain uptake studies are needed to establish whether the compounds achieve brain concentrations comparable to those active in vitro on the D(3) receptor, our experiments suggest that antagonism at D(2) receptors might significantly contribute to the reduction of cocaine craving by partial D(3) agonists.",43,ChEMBL,CHEMBL670710,20181017,5202,103165719,1814,NULL,P35462,Curation Efforts|Research and Development,12930145,0,NULL,P35462,NULL,NULL,,NULL
65770,Literature-derived,Compound was measured in vivo for its inhibition of Dopamine receptor D3 at a concentration of 100 nM,Compound was measured in vivo for its inhibition of Dopamine receptor D3 at a concentration of 100 nM,43,ChEMBL,CHEMBL670712,20180909,15344574|44212701|44212702|44212703,103418565|103419211|103419213|103419224,1814,In vivo,P35462,Curation Efforts|Research and Development,NULL,0,NULL,P35462,NULL,NULL,,NULL
65772,Literature-derived,Inhibition of binding towards dopamine 3 receptor at 100 nM concentration,"Title: Design, synthesis and biological activity of novel dimethyl-[2-[6-substituted-indol-1-yl]-ethyl]-amine as potent, selective, and orally-bioavailable 5-HT(1D) agonists._||_Abstract: A novel series of highly potent human 5-HT(1D) agonists, dimethyl-[2-[6-substituted-indol-1-yl]-ethyl]-amine, was synthesized. Structure-activity relationship (SAR) investigation revealed 4-[1-(2-dimethylamino-ethyl)-1H-indol-6-yl]-tetrahydro-thiopyran-4-ol, 11b (ALX-2732), as a potent (K(i)=2.4 nM) agonist at the human 5-HT(1D) receptor with good selectivity over the other serotonin receptor subtypes. This compound demonstrated favorable in vitro metabolic stability in human and rat liver microsomes and was found to be orally bioavailable in rats (F(po)=51%).",43,ChEMBL,CHEMBL670714,20181001,9796492,103376259,1814,NULL,P35462,Curation Efforts|Research and Development,14643336,0,NULL,P35462,NULL,NULL,,NULL
65774,Confirmatory,Binding affinity towards Dopamine receptor D3 by displacement of [3H](+)-7-OH-DPAT.,"Title: Synthesis and biological activities of (R)-5,6-dihydro-N,N-dimethyl-4H-imidazo[4,5,1-ij]quinolin-5-amine and its metabolites._||_Abstract: The imidazoquinoline (R)-5,6-Dihydro-N,N-dimethyl-4H-imidazo[4,5,1-ij]quinolin-5-amine [(R)-3] is a potent dopamine agonist when tested in animals but surprisingly shows very low affinity in in vitro binding assays. When incubated with mouse or monkey liver S9 microsomes, (R)-3 is metabolized by N-demethylation and oxidation to (R)-5,6-dihydro-5-(methylamino)-4H-imidazo[4,5,1-ij]quinolin-2(1H) -one [(R)-6], intermediate metabolites, where N-demethylation to the imidazoquinoline (R)-4 and where oxidation to the imidazoquinolinone (R)-5 has taken place, are also observed in these incubates. A cross-species study on the metabolism of (R)-3 in vitro has shown large variations in the extent of metabolism from species to species. Imidazoquinolinones (R)-5 and (R)-6 have comparable activity to (R)-3 in animals and also show good dopaminergic (D2) and serotonergic (5HT1A) activities in binding assays. It is probable that these metabolites account at least in part for the in vivo activity found for (R)-3. Efficient syntheses for compounds 3-6 as single enantiomers from quinoline are presented together with information on the biological activities and metabolic stabilities of these compounds.",43,ChEMBL,CHEMBL673828,20181015,5095|28864|31101|47811|132955|9818479|9837094|10059206|10535587,103170197|103175300|103181541|103357480|103408740|103408743|103408766|103408767|103408770,1814,NULL,P35462,Curation Efforts|Research and Development,9057850,0,NULL,P35462,9606,NULL,,NULL
65776,Confirmatory,Compound was measured in vivo for its binding affinity at Dopamine receptor D3 using [3H]-YM-09151-2 as radioligand.,Compound was measured in vivo for its binding affinity at Dopamine receptor D3 using [3H]-YM-09151-2 as radioligand.,43,ChEMBL,CHEMBL673829,20180909,60820,103169858,1814,In vivo,P35462,Curation Efforts|Research and Development,NULL,0,NULL,P35462,NULL,NULL,,NULL
65778,Literature-derived,Binding affinity relative to indolopiperidine (compound 1) for Dopamine receptor D3 was determined,"Title: Conformationally restricted indolopiperidine derivatives as potent CCR2B receptor antagonists._||_Abstract: The preparation and biological evaluation of a series of indolopiperidine CCR2B receptor antagonists possessing a conformationally restricted C-5 linker chain in combination with a restricted piperidine ring are described. Compared to the parent compound 1, analogue 8 shows a dramatic improvement in selectivity against a range of 5-HT and dopaminergic receptors.",43,ChEMBL,CHEMBL673831,20200630,10257042|25110660|44309012,103264195|103265212|103560455,1814,NULL,P35462,Curation Efforts|Research and Development,11514164,0,NULL,P35462,NULL,NULL,,NULL
65780,Confirmatory,Binding affinity relative to indolopiperidine (compound 1) for Dopamine receptor D3 was determined,"Title: Conformationally restricted indolopiperidine derivatives as potent CCR2B receptor antagonists._||_Abstract: The preparation and biological evaluation of a series of indolopiperidine CCR2B receptor antagonists possessing a conformationally restricted C-5 linker chain in combination with a restricted piperidine ring are described. Compared to the parent compound 1, analogue 8 shows a dramatic improvement in selectivity against a range of 5-HT and dopaminergic receptors.",43,ChEMBL,CHEMBL858399,20180929,10257042,103265212,1814,NULL,P35462,Curation Efforts|Research and Development,11514164,0,NULL,P35462,NULL,NULL,,NULL
65782,Confirmatory,Binding affinity against Dopamine receptor D3,"Title: Lysergamides of isomeric 2,4-dimethylazetidines map the binding orientation of the diethylamide moiety in the potent hallucinogenic agent N,N-diethyllysergamide (LSD)._||_Abstract: Lysergic acid amides were prepared from (R,R)-(-)-, (S,S)-(+)-, and cis-2,4-dimethyl azetidine. The dimethylazetidine moiety is considered here to be a rigid analogue of diethylamine, and thus, the target compounds are all conformationally constrained analogues of the potent hallucinogenic agent, N,N-diethyllysergamide, LSD-25. Pharmacological evaluation showed that (S,S)-(+)-2,4-dimethylazetidine gave a lysergamide with the highest LSD-like behavioral activity in the rat two lever drug discrimination model that was slightly more potent than LSD itself. This same diastereomer also had the highest affinity and functional potency at the rat serotonin 5-HT(2A) receptor, the presumed target for hallucinogenic agents, and a receptor affinity profile in a panel of screens that was most similar to that of LSD itself. Both cis- and the (R,R)-trans-dimethylazetidines gave lysergamides that were less potent in all relevant assays. The finding that the S,S-dimethylazetidine gave a lysergamide with pharmacology most similar to LSD indicates that the N,N-diethyl groups of LSD optimally bind when they are oriented in a conformation distinct from that observed in the solid state by X-ray crystallography. The incorporation of isomeric dialkylazetidines into other biologically active molecules may be a useful strategy to model the active conformations of dialkylamines and dialkylamides.",43,ChEMBL,CHEMBL673834,20181017,10947658,103373967,1814,NULL,P35462,Curation Efforts|Research and Development,12213075,0,NULL,P35462,NULL,NULL,,NULL
65784,Confirmatory,Binding affinity towards Dopamine receptor D3,"Title: Lysergamides of isomeric 2,4-dimethylazetidines map the binding orientation of the diethylamide moiety in the potent hallucinogenic agent N,N-diethyllysergamide (LSD)._||_Abstract: Lysergic acid amides were prepared from (R,R)-(-)-, (S,S)-(+)-, and cis-2,4-dimethyl azetidine. The dimethylazetidine moiety is considered here to be a rigid analogue of diethylamine, and thus, the target compounds are all conformationally constrained analogues of the potent hallucinogenic agent, N,N-diethyllysergamide, LSD-25. Pharmacological evaluation showed that (S,S)-(+)-2,4-dimethylazetidine gave a lysergamide with the highest LSD-like behavioral activity in the rat two lever drug discrimination model that was slightly more potent than LSD itself. This same diastereomer also had the highest affinity and functional potency at the rat serotonin 5-HT(2A) receptor, the presumed target for hallucinogenic agents, and a receptor affinity profile in a panel of screens that was most similar to that of LSD itself. Both cis- and the (R,R)-trans-dimethylazetidines gave lysergamides that were less potent in all relevant assays. The finding that the S,S-dimethylazetidine gave a lysergamide with pharmacology most similar to LSD indicates that the N,N-diethyl groups of LSD optimally bind when they are oriented in a conformation distinct from that observed in the solid state by X-ray crystallography. The incorporation of isomeric dialkylazetidines into other biologically active molecules may be a useful strategy to model the active conformations of dialkylamines and dialkylamides.",43,ChEMBL,CHEMBL673836,20181017,5761|10472143|11121216,103164236|103374341|103374457,1814,NULL,P35462,Curation Efforts|Research and Development,12213075,0,NULL,P35462,NULL,NULL,,NULL
65786,Confirmatory,Binding towards Dopamine receptor D3 expressed in CHO-K1 cells using [3H]spiperone ,"Title: Substituted 3-phenylpiperidines: new centrally acting dopamine autoreceptor antagonists._||_Abstract: The (+)-and (-)-enantiomer of compounds 4 and 5 were synthesized and tested for central dopamine (DA) receptor stimulating activity, using biochemical and behavioral tests in rats. Based on the available data the (-)-enantiomers of 4 and 5 are characterized as centrally acting DA autoreceptor antagonists with oral activity. They display a similar pharmacological profile as the prototype DA autoreceptor antagonists (+)-1 and (+)-2 and show a certain preference for the D3 DA receptor antagonist binding site.",43,ChEMBL,CHEMBL673838,20181013,3559|5119|55445|122334|6604756|15654433|15654434,103166997|103167216|103194729|103195613|103303809|103329403|103329436,1814,NULL,P35462,Curation Efforts|Research and Development,8230107,0,NULL,P35462,9606,198,,NULL
65788,Confirmatory,Tested for the inhibitory activity against Dopamine D3 receptor in infected Sf9 cells,"Title: Iodinated 2-aminotetralins and 3-amino-1-benzopyrans: ligands for dopamine D2 and D3 receptors._||_Abstract: In developing selective ligands for dopamine D2 and D3 receptors, several iodinated 2-aminotetralins and 3-amino-1-benzopyrans, trans-7-hydroxy-2-[N-(3'-iodo-2'- propenyl)amino]tetralin (1), trans-monohydroxy-2-[N-propyl-N-(3'-iodo-2'-propenyl)amino]tetralin (7-, 5-, and 6-OH-PIPAT) (2, 3, and 4), and trans-monohydroxy-3,4-dihydro-3-[N-propyl-N-(3'-iodo-2'- propenyl)-amino]-2H-1-benzopyran (6- and 8-OH-benzopyrans) (5 and 6), were prepared. These compounds were evaluated for their binding profiles in several membrane preparations: Spodoptera frugiperda (Sf9) cells expressing dopamine D2 (non-GTP coupled, low-affinity states) and D3 receptors, HEK293 cells expressing dopamine D2 receptors in high-affinity states (D2H), rat hippocampal homogenates for 5-HT1A receptors, and cerebellar homogenates for sigma receptors. The mono-N-alkylated 2-aminotetralin, 1, displayed high sigma binding (Ki = 1.68 nM) with a moderate D3 binding (Ki = 30.2 nM). Derivatives with one N-propyl and one N-(3'-iodo-2'-propeny) group generally displayed high to moderate affinity to D3 receptors (Ki = 2.90, 1.85, 0.99, 2.20, 31.4, and 6.69 nM for 7-OH-DPAT [7-hydroxy-2-(N,N-di-n-propylamino)tetralin], 2, 3, 4, 5, and 6, respectively). It is interesting to note that all of the active D3 ligands also displayed comparable binding to the high affinity states of D2 receptors in HEK293 cells (Ki = 6.6, 3.6, 9.7, and 10.8 nM for 2, 3, 4, and 6, respectively). Among all of the tetralin derivatives tested, 5-OH-PIPAT, 3, showed the highest binding affinity to D3 receptors (Ki = 0.99 nM) and better selectivity (KiD2H/KiD3, KiD2/KiD3, Ki5-HT1A/KiD3 and Ki sigma/KiD3 = 3.64, 327, 48.4, and 1250 nM, respectively), making it the best ligand for studying dopamine D2H and D3 receptors.",43,ChEMBL,CHEMBL673840,20181014,1219|6305587|9999267|10090714|10406989|10451844|44356249,103211820|103327785|103371640|103371642|103371673|103371679|103371709,1814,NULL,P35462,Curation Efforts|Research and Development,7990123,0,NULL,P35462,NULL,521,,NULL
65792,Confirmatory,Binding affinity against dopamine D3 receptor,"Title: Evolution of a novel series of [(N,N-dimethylamino)propyl]- and piperazinylbenzanilides as the first selective 5-HT1D antagonists.",43,ChEMBL,CHEMBL881939,20181014,107780,103178924,1814,NULL,P35462,Curation Efforts|Research and Development,8057272,0,NULL,P35462,NULL,NULL,,NULL
224628,Literature-derived,Stimulation of quinpirole stimulation of mitogenesis in human Dopamine receptor D3 transfected CHO cells,"Title: N-(4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butyl, butenyl and butynyl)arylcarboxamides as novel dopamine D(3) receptor antagonists._||_Abstract: The dopamine D(3) receptor subtype has been targeted as a potential neurochemical modulator of the behavioral actions of psychomotor stimulants, such as cocaine. Previous synthetic studies provided structural requirements for high affinity binding to D(3) receptors which included a 2,3-dichloro-phenylpiperazine linked to an arylamido function via a butyl chain. To reduce lipophilicity of these agents and further investigate optimal conformation, a second series of 15 novel ligands was designed that included heteroaromatic substitution and unsaturated alkyl linkers. These compounds were synthesized and evaluated for binding at rat D(3) and D(2) receptors stably expressed in Sf9 cells. D(3) binding affinities ranged from K(i)=0.6-1080 nM, with a broad range of D(3)/D(2) selectivities (2-97). The discovery of potent, selective and bioavailable D(3) receptor ligands will provide essential molecular probes to elucidate the role D(3) receptors play in the psychomotor stimulant and reinforcing effects of cocaine.",43,ChEMBL,CHEMBL842029,20180930,44309775,103265917,1814,NULL,P35462,Curation Efforts|Research and Development,12798330,0,NULL,P35462,NULL,197,,NULL
238350,Confirmatory,Binding affinity for human dopamine receptor D3,"Title: Modeling the similarity and divergence of dopamine D2-like receptors and identification of validated ligand-receptor complexes._||_Abstract: Focusing on the similarity and divergence of GPCR subtypes and their ligand interactions, we generated dopamine D2, D3, and D4 receptor models based on the rhodopsin crystal structure and refined these with an extensive MM/MD protocol. After validation by diagnostic experimental data, subtype-specific relative positions of TM1, 2, 6, and 7 and bending angles of TM7 were found. To sample the conformational space of the complex, we performed simulated-annealing runs of the receptor protein with the sub-nanomolar antagonist spiperone. Docking a representative set of ligands, we were able to identify one superior model for each subtype when excellent correlations between predicted energies of binding and experimental affinities (r2 = 0.72 for D2, 0.91 for D3 and 0.77 for D4) could be observed. Further analysis revealed general ligand interactions with ASP3.32 and aromatic residues in TM6/7 and individual key interactions with TM1 and TM2 residues of the D3 and D4 receptor models, respectively.",43,ChEMBL,CHEMBL827141,20181018,3559|5355|10092819|11057969|11077918,103164922|103167216|103300435|103356181|103381662,1814,NULL,P35462,Curation Efforts|Research and Development,15689154,0,NULL,P35462,9606,NULL,,NULL
238918,Confirmatory,Inhibition of [3H]spiperone binding to human Dopamine D3 receptor expressed in CHO cells,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL830251,20181018,9980998|10276451,103252954|103381942,1814,NULL,P35462,Curation Efforts|Research and Development,15916415,0,NULL,P35462,9606,197,,NULL
238948,Confirmatory,Inhibition of [125I]IABN binding to human Dopamine D3 receptor expressed in HEK 293 cells,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL828012,20181018,9826580|9887463|9891901|9980998|10001256|10276451|10436285|11223885|11224283|11307083|11316847|11351639|11408148|11477180|44309509|44309510|44309688,103252206|103252237|103252954|103265393|103265394|103265757|103265819|103265880|103265882|103381942|103440227|103440257|103440349|103440417|103463820|103463979|103464153,1814,NULL,P35462,Curation Efforts|Research and Development,15916415,0,NULL,P35462,9606,45,,NULL
238972,Confirmatory,Inhibition of [125I]IABN binding to human Dopamine D3 receptor expressed in HEK 293 cells,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL828892,20181018,44309775,103265917,1814,NULL,P35462,Curation Efforts|Research and Development,15916415,0,NULL,P35462,9606,45,,NULL
239044,Confirmatory,Inhibition of [125I]iodosulpiride binding to human Dopamine D3 receptor expressed in CHO cells,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL829066,20181018,5311096|9828617,103291265|103528188,1814,NULL,P35462,Curation Efforts|Research and Development,15916415,0,NULL,P35462,9606,197,,NULL
239098,Confirmatory,High inhibition constant against [3H]spiperone binding to human Dopamine receptor D3 expressed in CHO cells,"Title: CoMFA and CoMSIA investigations revealing novel insights into the binding modes of dopamine D3 receptor agonists._||_Abstract: As an extension of a series of dopamine D(3) receptor agonists involving FAUC 54, ex-chiral pool synthesis, and biological evaluation of 3-substituted 7-aminotetrahydroindolizines was performed. Considering the structural features of both series of enantiomers, we developed a novel alignment hypothesis for D(3) agonists, allowing for the placement of the aromatic moieties on two alternative, adjacent positions. CoMFA and CoMSIA analyses yielded significant cross-validated q(2) values of 0.726 and 0.590, respectively, when a newly invented program application (IRAS) controlling the alignment selection proved to be useful. Employing the CoMFA/CoMSIA contribution maps, we were able to transform a previously constructed homology model of the D(3) receptor from an inactive into an activate state. Besides the established ionic interactions, we propose pi-stacking with Phe6.51 and a hydrogen bond between His6.55 and the acyl moiety to be primarily involved in the D(3) receptor binding of FAUC 54 and its analogues.",43,ChEMBL,CHEMBL829818,20181018,54562|119570|10014924|11230330,103245538|103311298|103462166|103543557,1814,NULL,P35462,Curation Efforts|Research and Development,15801839,0,NULL,P35462,9606,197,,NULL
239150,Confirmatory,Inhibition of [125I]iodosulpiride binding to human Dopamine receptor D3,"Title: Discovery of new tetracyclic tetrahydrofuran derivatives as potential broad-spectrum psychotropic agents._||_Abstract: A series of novel tetracyclic tetrahydrofuran derivatives was prepared and evaluated for its potential psychotropic properties. In vitro affinities for multiple dopaminergic, serotonergic, alpha-adrenergic, and histamine receptors and for the norepinephrine transporter as well as the ED(50) values obtained in some in vivo assays for antipsychotic, anxiolytic, and antidepressant potential are reported. Compounds (-)-1, (-)-8d, and (+)-8d have been identified as potential broad-spectrum psychotropic agents.",43,ChEMBL,CHEMBL827209,20181018,3559|4184|4205|5073|9839050|11186523|44401041|44401042|44401105|44401106|44401164|44401194|44401243|135398737|135398745,103164209|103165765|103167216|103170825|103189247|103195217|103305320|103465285|103465286|103465379|103465380|103465474|103465524|103465583|103466083,1814,NULL,P35462,Curation Efforts|Research and Development,15771415,0,NULL,P35462,9606,NULL,,NULL
239170,Confirmatory,Binding affinity against human cloned Dopamine receptor D3 stably expressed in CHO-K1 cells using [3H]spiperone,"Title: N1-arylsulfonyl-3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indole derivatives are potent and selective 5-HT6 receptor antagonists._||_Abstract: A series of N(1)-arylsulfonyl-3-(1,2,3,6-tetrahydropyridin-4-yl)indole derivatives was designed and synthesized. These compounds were shown to have high affinity for the 5-HT(6) receptor. Two analogs, 4-[3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indole-1-sulfonyl]-phenylamine 15g and 4-[3-(1,2,3,6-tetrahydropyridin-4-yl)-5-methoxy-1H-indole-1-sulfonyl]-phenylamine 15y, had 0.4 and 3.0 nM affinity, respectively, and antagonized the production of adenylate cyclase at sub-nanomolar concentrations.",43,ChEMBL,CHEMBL828258,20181018,44389003|44389016,103442738|103442754,1814,NULL,P35462,Curation Efforts|Research and Development,15603958,0,NULL,P35462,9606,198,,NULL
239282,Confirmatory,Inhibition of [125I]-iodosulpiride binding to Dopamine receptor D3,"Title: Discovery of a new series of centrally active tricyclic isoxazoles combining serotonin (5-HT) reuptake inhibition with alpha2-adrenoceptor blocking activity._||_Abstract: The synthesis and pharmacology of a new series of 3-piperazinylmethyl-3a,4-dihydro-3H-[1]benzopyrano[4,3-c]isoxazoles that combine central serotonin (5-HT) reuptake inhibition with alpha(2)-adrenoceptor blocking activity is described as potential antidepressants. Four compounds were selected for further evaluation, and the combination of both activities was found to be stereoselective, residing mainly in one enantiomer. Reversal of the loss of righting induced by the alpha(2)-agonist medetomidine in rats confirmed the alpha(2)-adrenoceptor blocking activity in vivo and also demonstrated CNS penetration. Antagonism of p-chloroamphetamine (pCA)-induced excitation as well as blockade of the neuronal 5-HT depletion induced by p-CA administration in rats confirmed their ability to block the central 5-HTT, even after oral administration. Replacement of the oxygen atom at the 5-position of the tricyclic scaffold by a nitrogen or a carbon atom, as well as O-substitution at position 7, led also to active compounds, both in vitro and in vivo.",43,ChEMBL,CHEMBL839694,20181018,44324737|44324765|44324800|44324972,103301897|103301953|103302018|103302340,1814,NULL,P35462,Curation Efforts|Research and Development,15771448,0,NULL,P35462,9606,NULL,,NULL
239608,Confirmatory,Inhibition of [3H]spiperone binding to human dopamine receptor D3 expressed in Chinese hamster ovary cells,"Title: Fancy bioisosteres: metallocene-derived G-protein-coupled receptor ligands with subnanomolar binding affinity and novel selectivity profiles._||_Abstract: Metallocene-derived bioisosteres lead to exceptionally strong binding G-protein-coupled receptor ligands, indicating substantial plasticity of the receptor excluded volume. Novel binding profiles of ferrocenylcarboxamides combining subnanomolar Ki values for the dopamine D4 receptor (1a, 0.52 nM; 1b, 0.63 nM) with superpotent serotonin 5-hydroxytryptamine1A (1a, 0.50 nM) and dopamine D3 receptor binding (1b, 0.64 nM) and selective D4 agonist properties of the ruthenocene 1c may be a starting point for highly beneficial central nervous system active drugs.",43,ChEMBL,CHEMBL829037,20181018,3038494,103463938|103463997|103464071|103464164|103464193|103464313|103464475|103678990,1814,NULL,P35462,Curation Efforts|Research and Development,15916420,0,NULL,P35462,9606,NULL,,NULL
239898,Confirmatory,Binding affinity for human Dopamine receptor D3,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL838632,20181018,9868452,103255977,1814,NULL,P35462,Curation Efforts|Research and Development,15916415,0,NULL,P35462,9606,NULL,,NULL
239956,Confirmatory,Binding affinity towards human dopamine receptor D3 expressed in CHO cells using the radioligand [125I]iodosulpiride,"Title: Discovery of a potent and selective 5-ht5A receptor antagonist by high-throughput chemistry._||_Abstract: High-throughput screening of an array of biphenylmethylamines synthesised by high-throughput solid-phase chemistry resulted in the identification of compounds with high-affinity for the 5-ht5A receptor. The structure-activity relationship within this series and further array synthesis led to the identification of the biphenylmethylamine derivative 11, a potent and selective 5-ht5A receptor antagonist.",43,ChEMBL,CHEMBL840227,20181018,44397588|44397589|44397670,103457355|103457356|103457465,1814,NULL,P35462,Curation Efforts|Research and Development,16002289,0,NULL,P35462,9606,197,,NULL
