aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
152393,Literature-derived,Irreversible inhibition of 0.5 nM [3H]bremazocine binding against Opioid receptors from protected bovine caudate membranes at 100 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL755410,20181012,46877631,103734687,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152395,Literature-derived,Irreversible inhibition of 0.5 nM [3H]bremazocine binding against Opioid receptors from unwashed bovine caudate membranes at 100 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL755412,20181012,46877631,103734687,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152397,Literature-derived,Irreversible inhibition of 0.5 nM [3H]bremazocine binding against Opioid receptors from unwashed bovine caudate membranes at 1 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL755414,20181012,5284596,103170037,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152399,Literature-derived,Irreversible inhibition of 0.5 nM [3H]bremazocine binding against Opioid receptors from washed bovine caudate membranes at 100 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL756012,20181012,46877631,103734687,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152401,Literature-derived,Irreversible inhibition of 0.5 nM [3H]bremazocine binding against Opioid receptors from washed bovine caudate membranes at 1 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL756014,20181012,5284596,103170037,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152403,Literature-derived,Irreversible inhibition of 1 nM DAGO binding against Opioid receptors from protected bovine caudate membrane at 10 nM in presence of NaCl,"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL756016,20181012,10026312,103279059,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152405,Confirmatory,In vitro binding affinity against Opioid receptors from bovine caudate nucleus determined in presence of [3H]- bremazocine (0.5 nM),"Title: Conjugate addition ligands of opioid antagonists. Methacrylate esters and ethers of 6 alpha- and 6 beta-naltrexol._||_Abstract: Alpha- and beta-naltrexol derived esters 9 and 10 and ethers 11 and 12, each containing the alpha, beta-unsaturated ester functionality, were prepared as conformationally more flexible analogues of spiro-alpha-methylene-gamma-lactones 5 and 6. All were active in the opioid radioreceptor binding assay against [3H]bremazocine and more active against [3H]DAGO, indicating mu-subtype selectivity, but only ether 12 showed significant irreversible activity. We conclude that small structural changes, made in very closely related electrophilic opioids, lead to changes in receptor binding. All four compounds were long-acting antagonists to morphine in mice, with ester 10 being approximately equipotent with naltrexone.",43,ChEMBL,CHEMBL756018,20181012,1223|10026312|44376989|44376990|46877631|76335129,103279059|103416406|103416635|103416636|103734687|194186011,4985|4986|4988,In vitro,P35372|P41143|P41145,Curation Efforts|Research and Development,2153826,0,NULL,P35372|P41143|P41145,9913,NULL,,NULL
152409,Confirmatory,Opioid receptors antagonist activity in smooth-muscle tissue of guinea pig ileum (GPI) in presence of CTAP,"Title: Design and synthesis of highly potent and selective cyclic dynorphin A analogues._||_Abstract: We have designed and synthesized several cyclic disulfide-containing peptide analogues of dynorphin A (Dyn A) which are conformationally constrained in the putative 'address' segment of the opioid ligand. Several of these Dyn A analogues exhibit unexpected selectivities for the kappa and mu opioid receptors(s) of the central vs peripheral nervous systems. Thus, incorporation of conformational constraint in the putative 'address' segment of Dyn A analogues has resulted in the kappa/mu opioid receptor ligands [Cys5,Cys11]Dyn A1-11-NH2 (1) and [Cys5,Cys11,D-Ala8]Dyn A1-11-NH2 (2), which possess high kappa and mu opioid receptor affinities centrally (guinea pig brain, GPB), but only weak activity at peripheral kappa and mu opioid receptors (guinea pig ileum, GPI). On the other hand, [Cys8,Cys13]Dyn A1-13-NH2 and [D-Cys8,D-Cys13]Dyn A1-13-NH2 (5) display high kappa potencies and selectivities at the peripheral (GPI) but not at the central (GPB) kappa opioid receptor. The lack of correlation between the pharmacological profiles observed in smooth muscle and in the brain binding assays suggests the existence of different subtypes of the kappa and mu opioid receptors in the brain and peripheral nervous systems.",43,ChEMBL,CHEMBL756022,20181012,10102939|10677974|15160017|16133805|25079852|25087514|25087515|25087516,103173862|103241413|103241617|103241618|103241619|103241662|103241663|103241664,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,1972964,0,NULL,P35372|P41143|P41145,10141,NULL,,NULL
220389,Confirmatory,Binding affinity towards delta opioid receptor in guinea pig brain membranes using [3H]- CI-DPDPE as radioligand,Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL823793,20180909,4491165|9848990|44380063|44380064|44380352|44380353|44380370|44380600|70691453|70693567,103423473|103423474|103424052|103424053|103424084|103424347|103424495|160693218|160698585|175265278,4985,NULL,P41143,Curation Efforts|Research and Development,10206545,0,NULL,P41143,10141,NULL,,NULL
220391,Confirmatory,"Activity was evaluated in human delta opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL823795,20180909,44380504|70693567,103424348|160698585,4985,NULL,P41143,Curation Efforts|Research and Development,10206545,0,NULL,P41143,NULL,197,,NULL
220393,Literature-derived,"Activity was evaluated in human delta opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL823797,20180909,44380504|70693567,103424348|160698585,4985,NULL,P41143,Curation Efforts|Research and Development,10206545,0,NULL,P41143,NULL,197,,NULL
220395,Confirmatory,Compound was tested for inhibition of binding of [3H]- -naltrindole (0.15 nM) to membranes from CHO cells expressing human delta opioid receptor,"Title: Synthesis of novel analogues of the delta opioid ligand SNC-80 using AlCl3-promoted aminolysis._||_Abstract: Two focused libraries of delta opioid ligands were synthesised using AlCl3 facilitated aminolysis. Several compounds were identified with DOR binding affinities higher or similar to SNC-80. A novel acyclic derivative of SNC-80 produced antinociception in the acetic acid abdominal constriction test, which is at least partially mediated via the delta-opioid receptor.",43,ChEMBL,CHEMBL823799,20180909,44275996,103196059,4985,NULL,P41143,Curation Efforts|Research and Development,10340623,0,NULL,P41143,NULL,197,,NULL
220525,Literature-derived,Tested for binding affinity against delta-opioid receptor by displacement of [3H]-DADL,"Title: 3,4-Dimethyl-4-(3-hydroxyphenyl)piperidines: opioid antagonists with potent anorectant activity._||_Abstract: A series of (3R*,4R*)-3,4-dimethyl-4-(3-hydroxyphenyl)piperidine opioid antagonists with varying substituents on the nitrogen were evaluated for their effect on food consumption in obese Zucker rats. Opioid affinity (mu, kappa, and delta for selected compounds) and opioid antagonist activity (mu and kappa) were characterized and compared to effects on food consumption. No compounds with high selectivity for either mu or kappa receptors were discovered. However, compounds in the series had exceptional potency as opioid antagonists and in reducing food consumption in the obese Zucker rat. In contrast, a few compounds with high potency as opioid antagonists had much weaker potency for inhibiting food consumption. (3R,4R)-3,4-Dimethyl-1-[(3S)-3- hydroxy-3-cyclohexyl-propyl]-4-(3-hydroxyphenyl)piperidine (11,LY255582) emerged as having the best activity profile, both in reducing food consumption and as an opioid antagonist. Compound 11 is a highly potent mu, kappa-, and delta-opioid antagonist with possible clinical utility as an appetite suppressant for weight loss.",43,ChEMBL,CHEMBL822188,20200703,5360515,131283791,4985,NULL,P41143,Curation Efforts|Research and Development,8410999,0,NULL,P41143,NULL,NULL,,NULL
226067,Confirmatory,Tested for opioid receptor agonistic activity in guinea pig ileum,Title: N-terminal alkylated derivatives of [D-Pro10]dynorphin A-(1-11) are highly selective for kappa-opioid receptors.,43,ChEMBL,CHEMBL844032,20181013,3036289|10351514|25092437|44361303|44361306|44361311,103382605|103382766|103382784|103382793|103382794|123099351,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,1361580,0,NULL,P35372|P41143|P41145,10141,NULL,,NULL
226069,Confirmatory,Opioid receptor activity in guinea pig ileum assay,"Title: Synthesis and opioid activity of dynorphin A-(1-13)NH2 analogues containing cis- and trans-4-aminocyclohexanecarboxylic acid._||_Abstract: It has been proposed that the 'message' sequence of dynorphin A (Dyn A) exists in an extended conformation in aqueous solution (Schiller, P. W. Int. J. Pept. Protein Res. 1983, 21, 307-312). Molecular modeling suggested that trans-4-aminocyclohexanecarboxylic acid (trans-ACCA) might function as a conformationally constrained replacement for Gly2-Gly3 of Dyn A in such an extended conformation. ACCA was synthesized by catalytic hydrogenation of p-aminobenzoic acid, and the cis and trans isomers were separated by fractional recrystallization. Analogues of Dyn A-(1-13)-NH2 containing cis- and trans-ACCA were prepared by solid-phase peptide synthesis using the Fmoc chemical protocol. Results from radioligand binding assays indicated that the peptides have modest affinity for kappa opioid receptors (Ki's = 9.1 and 13.4 nM for [cis-ACCA2-3]- and [trans-ACCA2-3]Dyn A-(1-13)NH2, respectively) and modest kappa-receptor selectivity (Ki ratio (kappa/mu/delta) = 1/13/210 and 1/21/103, respectively). [cis-ACCA2-3]- and [trans-ACCA2-3]Dyn A-(1-13)-NH2 are the first reported Dyn A analogues constrained in the 'message' sequence that are selective for kappa receptors. The cis-ACCA analogue showed very weak opioid activity (IC50 = 4.0 microM) in the guinea pig ileum.",43,ChEMBL,CHEMBL844034,20181014,25079852|73351482,103173862|174505355,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,8097539,0,NULL,P35372|P41143|P41145,10141,NULL,,NULL
226071,Confirmatory,Inhibition of [3H]DPDPE binding to delta opioid receptor of guinea pig brain homogenate,"Title: Design and synthesis of highly potent and selective cyclic dynorphin A analogs. 2. New analogs._||_Abstract: We have designed and synthesized several cyclic disulfide-containing peptide analogs of dynorphin A (Dyn A) which are conformationally constrained in the putative 'address' segment of the opioid ligand. Several of these Dyn A analogs exhibit unexpected apparent selectivities for the kappa and mu opioid receptors(s) of the central vs peripheral nervous systems. Thus, incorporation of conformational constraint in the putative 'address' segment of Dyn A analogs has resulted in the kappa/mu opioid receptor ligands [L-Pen5,Cys11]Dyn A1-11-NH2 (4), [Cys5,Cys10]Dyn A1-11-NH2 (5), [Cys5,Cys9]DynA1-11-NH2 (6), and [Cys4,Cys9,Arg10]DynA1-11-NH2(7). All of these analogs possess high kappa and mu opioid receptor affinities for the central receptor (guinea pig brain), but effect only weak potency at peripheral kappa and mu opioid receptors (GPI). In fact cyclic dynorphin A analog 4 shows > 19,000-fold differences between central kappa opioid affinity and potency in the guinea pig ileum (GPI). Additionally analog 4 is not an antagonist in the GPI, suggesting possible receptor differences between these sites. Substitution of Tyr1 by Phe1 in the cyclic 1-11 series gave the analog [Phe1,Cys5,Cys11]Dyn A1-11-NH2 (1) that was surprisingly potent in the guinea pig brain binding assay (IC50 = 15.1 nM) at the kappa receptor, but was inactive in the GPI and mouse vas deferens bioassays. D-Ala2 and Tic4 analogs of 1 had lower affinity at brain kappa receptors and had very weak potencies in the GPI and MVD bioassays. On the other hand, [Cys6,Cys10]DynA1-11-NH2 (8), [Cys8,D-Cys13]DynA1-13-NH2 (9), [D-Cys8,D-Cys12]DynA1-13-NH2 (10), and [D-Pro10,Cys5,Cys13]-Dyn A1-13-NH2 (11) were surprisingly potent in the GPI bioassay, though considerable apparent selectivity for central receptors is still retained. The apparent lack of correlation between the pharmacological profiles observed in smooth muscle and in the brain binding assays, particularly with 1 and 4, may suggest the existence of different subtypes of the kappa and mu opioid receptors in the brain and peripheral systems.",43,ChEMBL,CHEMBL844035,20181014,3086114|16133805|25075996|44377350|44377415|44377510|44377511|44377512|44377582|44377583|44377703|44377704|73350171,103241413|103303449|103417414|103417560|103417776|103417777|103417778|103417894|103417895|103418164|103418165|103566017|174500428,4985,NULL,P41143,Curation Efforts|Research and Development,8096246,0,NULL,P41143,10141,NULL,,NULL
226077,Literature-derived,Potency against opioid receptor relative to morphine,"Title: Opioid agonist and antagonist activities of peripherally selective derivatives of naltrexamine and oxymorphamine._||_Abstract: A series of beta-naltrexamine and beta-oxymorphamine derivatives that contain ionizable moieties coupled to the 6 beta-amino group were synthesized in an effort to develop antagonists and agonists that have negligible access into the central nervous system (CNS). Among the beta-naltrexamine derivatives 1-7, all displayed partial agonism on the guinea pig ileal longitudinal muscle preparation except for aspartyl derivative 6, which was a full agonist with activity in the range of morphine. The beta-oxymorphamine derivatives 8-12 were all full agonists with potencies ranging from 1.5 to 6.1 times that of morphine. Among the compounds evaluated in mice for antinociceptive or opioid antagonist activities, aspartyl derivative 6 possessed the greatest difference between peripheral (po or iv) and icv equiactive antagonist doses. Compared to naltrexone, 6 was greater than 100 times more potent by the icv route, but 6000-10,000 times less potent when administered po or icv. The present study suggests that zwitterionic groups are highly effective in preventing penetration of ligands into the CNS. Such ligands may be useful pharmacologic tools for investigation of peripheral opioid mechanisms. Moreover, they could find clinical applications when the central actions are unwanted.",43,ChEMBL,CHEMBL845234,20200628,13894004,163333212,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,2475628,0,NULL,P35372|P41143|P41145,10141,NULL,,NULL
227055,Literature-derived,Competitive inhibition of the DADLE on mouse vas deferens for the opioid receptor delta at 100 nM,"Title: Role of spacer and address components in peptidomimetic delta opioid receptor antagonists related to naltrindole._||_Abstract: A series of heterocyclic analogues 2-5 related to naltrindole (1) (NTI) and 6-arylnaltrexone derivatives 6-8 were synthesized in order to determine the role of the spacer and the address moieties in conferring delta opioid receptor antagonist activity. The benzofuran (NTB), quinoxaline, and quinoline analogues (2, 3, and 4, respectively) were delta-selective opioid antagonists in vitro and bound selectively to delta receptors. The tetrahydroindole derivative 5, while delta-selective, was considerably less potent than its indole analogue 13. The data for 2-4 indicate that heterocycles other than pyrrole can serve as a spacer for the delta address moiety. Moreover, the lower delta antagonist potency of 5 illustrates the importance of the aromatic address component. Molecular dynamics simulations of enkephalin using a zipper binding model are consistent with a delta address subsite that may accommodate the benzene moiety of NTI or the Phe4 phenyl group of leucine enkephalin. The considerably lower delta opioid receptor antagonist potencies of the 6-aryl derivatives 6-8 are consistent with the conformational mobility of the aryl group and its location in the molecule.",43,ChEMBL,CHEMBL844971,20200628,46877620|46877632|46877633|46877642,103734671|103734688|103734689|103734702,4985,NULL,P41143,Curation Efforts|Research and Development,1851846,0,NULL,P41143,NULL,NULL,,NULL
227057,Literature-derived,Competitive inhibition of the DADLE on mouse vas deferens for the opioid receptor delta at 200 nM,"Title: Role of spacer and address components in peptidomimetic delta opioid receptor antagonists related to naltrindole._||_Abstract: A series of heterocyclic analogues 2-5 related to naltrindole (1) (NTI) and 6-arylnaltrexone derivatives 6-8 were synthesized in order to determine the role of the spacer and the address moieties in conferring delta opioid receptor antagonist activity. The benzofuran (NTB), quinoxaline, and quinoline analogues (2, 3, and 4, respectively) were delta-selective opioid antagonists in vitro and bound selectively to delta receptors. The tetrahydroindole derivative 5, while delta-selective, was considerably less potent than its indole analogue 13. The data for 2-4 indicate that heterocycles other than pyrrole can serve as a spacer for the delta address moiety. Moreover, the lower delta antagonist potency of 5 illustrates the importance of the aromatic address component. Molecular dynamics simulations of enkephalin using a zipper binding model are consistent with a delta address subsite that may accommodate the benzene moiety of NTI or the Phe4 phenyl group of leucine enkephalin. The considerably lower delta opioid receptor antagonist potencies of the 6-aryl derivatives 6-8 are consistent with the conformational mobility of the aryl group and its location in the molecule.",43,ChEMBL,CHEMBL844973,20200628,5362396|46877644,103623354|103734704,4985,NULL,P41143,Curation Efforts|Research and Development,1851846,0,NULL,P41143,NULL,NULL,,NULL
227059,Literature-derived,Delta opioid activity on Mouse vas deference using DADLE as standard,Title: Opioid antagonist activity of naltrexone-derived bivalent ligands: importance of a properly oriented molecular scaffold to guide 'address' recognition at kappa opioid receptors._||_Abstract: The presence of a molecular scaffold to orient a basic group is important for potent and selective kappa opioid antagonist selectivity. An attempt to determine how the geometry of the scaffold affects this selectivity has led to the synthesis of a bivalent ligand (5) whose linker constrains the N17' basic nitrogen (the 'address') to a position that is 6.5 A from N17' in the kappa antagonist norBNI (1) when these molecules are superimposed. The fact that compound 5 was found to be a highly selective and potent mu-selective antagonist supports the idea that the position of N17' in 5 precludes effective ion pairing with the nonconserved residue Glu297 on outer loop 3 of the kappa opioid receptor. The high mu receptor binding affinity and in vitro pharmacological selectivity of 5 coupled with its presumed low central nervous system bioavailability suggest that it may be a useful antagonist for the investigation of peripheral mu opioid receptors.,43,ChEMBL,CHEMBL844975,20200704,5360515|44297100|44297115|44297187|44297188|44297189|44297194|44297195,103238133|103238166|103238420|103238421|103238422|103238444|103238445|131283791,4985,NULL,P41143,Curation Efforts|Research and Development,8627605,0,NULL,P41143,NULL,NULL,,NULL
227973,Literature-derived,Selectivity ratio between Ke value to that of DAMGO (using DPDPE as agonist; delta agonist/DAMGO),Title: Opioid antagonist activity of naltrexone-derived bivalent ligands: importance of a properly oriented molecular scaffold to guide 'address' recognition at kappa opioid receptors._||_Abstract: The presence of a molecular scaffold to orient a basic group is important for potent and selective kappa opioid antagonist selectivity. An attempt to determine how the geometry of the scaffold affects this selectivity has led to the synthesis of a bivalent ligand (5) whose linker constrains the N17' basic nitrogen (the 'address') to a position that is 6.5 A from N17' in the kappa antagonist norBNI (1) when these molecules are superimposed. The fact that compound 5 was found to be a highly selective and potent mu-selective antagonist supports the idea that the position of N17' in 5 precludes effective ion pairing with the nonconserved residue Glu297 on outer loop 3 of the kappa opioid receptor. The high mu receptor binding affinity and in vitro pharmacological selectivity of 5 coupled with its presumed low central nervous system bioavailability suggest that it may be a useful antagonist for the investigation of peripheral mu opioid receptors.,43,ChEMBL,CHEMBL884967,20200704,5360515|44297100,103238133|131283791,4985,NULL,P41143,Curation Efforts|Research and Development,8627605,0,NULL,P41143,NULL,NULL,,NULL
228143,Literature-derived,"Binding affinity towards human kappa,mu,delta receptors was calculated as the ratio; 1/0.34/3.5","Title: Structure-activity relationships of dynorphin a analogues modified in the address sequence._||_Abstract: The peptide [Pro3]Dyn A(1-11)-NH2 2 exhibits high affinity (K(i) = 2.4 nM) and over 2000-fold selectivity for the opioid receptor. Stepwise removal of the C-terminal residues from this ligand demonstrated that its positively charged Arg residues, particularly Arg6 and Arg7, were crucial for binding to the kappa receptor. Analogues shorter than seven amino acids lacked significant affinity for opioid receptors. Comparison with a series of truncated analogues of Dyn A showed that the relative losses in binding potency differed only slightly between the two series. The neutral residues Ile8 and Pro10 could be removed without significant loss in affinity for the kappa receptor. Their replacement, in the Pro3 analogue, with additional Arg residues led to analogues with improved kappa affinity (e.g., [Pro3,Arg8]Dyn A(1-11)-NH2 20: K(i)(kappa) = 0.44 nM). This type of modification did not compromise the high kappa selectivity of the Pro3 analogues. These findings support the view that a negatively charged domain in the putative second extracellular loop of the kappa receptor selectively recognizes residues 6-11 of dynorphin through electrostatic interactions. As with parent compound 2, analogue 20 and related compounds displayed kappa antagonist properties.",43,ChEMBL,CHEMBL849221,20181017,5284596,103170037,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,12747782,0,NULL,P35372|P41143|P41145,NULL,NULL,,NULL
228145,Literature-derived,"Binding affinity towards human kappa,mu,delta receptors was calculated as the ratio; 1/200/200","Title: Structure-activity relationships of dynorphin a analogues modified in the address sequence._||_Abstract: The peptide [Pro3]Dyn A(1-11)-NH2 2 exhibits high affinity (K(i) = 2.4 nM) and over 2000-fold selectivity for the opioid receptor. Stepwise removal of the C-terminal residues from this ligand demonstrated that its positively charged Arg residues, particularly Arg6 and Arg7, were crucial for binding to the kappa receptor. Analogues shorter than seven amino acids lacked significant affinity for opioid receptors. Comparison with a series of truncated analogues of Dyn A showed that the relative losses in binding potency differed only slightly between the two series. The neutral residues Ile8 and Pro10 could be removed without significant loss in affinity for the kappa receptor. Their replacement, in the Pro3 analogue, with additional Arg residues led to analogues with improved kappa affinity (e.g., [Pro3,Arg8]Dyn A(1-11)-NH2 20: K(i)(kappa) = 0.44 nM). This type of modification did not compromise the high kappa selectivity of the Pro3 analogues. These findings support the view that a negatively charged domain in the putative second extracellular loop of the kappa receptor selectively recognizes residues 6-11 of dynorphin through electrostatic interactions. As with parent compound 2, analogue 20 and related compounds displayed kappa antagonist properties.",43,ChEMBL,CHEMBL848314,20181017,10985930,174515654,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,12747782,0,NULL,P35372|P41143|P41145,NULL,NULL,,NULL
228147,Literature-derived,"Binding affinity towards human kappa,mu,delta receptors was calculated as the ratio; 1/210/52","Title: Structure-activity relationships of dynorphin a analogues modified in the address sequence._||_Abstract: The peptide [Pro3]Dyn A(1-11)-NH2 2 exhibits high affinity (K(i) = 2.4 nM) and over 2000-fold selectivity for the opioid receptor. Stepwise removal of the C-terminal residues from this ligand demonstrated that its positively charged Arg residues, particularly Arg6 and Arg7, were crucial for binding to the kappa receptor. Analogues shorter than seven amino acids lacked significant affinity for opioid receptors. Comparison with a series of truncated analogues of Dyn A showed that the relative losses in binding potency differed only slightly between the two series. The neutral residues Ile8 and Pro10 could be removed without significant loss in affinity for the kappa receptor. Their replacement, in the Pro3 analogue, with additional Arg residues led to analogues with improved kappa affinity (e.g., [Pro3,Arg8]Dyn A(1-11)-NH2 20: K(i)(kappa) = 0.44 nM). This type of modification did not compromise the high kappa selectivity of the Pro3 analogues. These findings support the view that a negatively charged domain in the putative second extracellular loop of the kappa receptor selectively recognizes residues 6-11 of dynorphin through electrostatic interactions. As with parent compound 2, analogue 20 and related compounds displayed kappa antagonist properties.",43,ChEMBL,CHEMBL848458,20181017,5480230,103698780,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,12747782,0,NULL,P35372|P41143|P41145,NULL,NULL,,NULL
228149,Literature-derived,"Binding affinity towards human kappa,mu,delta receptors was calculated as the ratio; 1/3.4/2.3","Title: Structure-activity relationships of dynorphin a analogues modified in the address sequence._||_Abstract: The peptide [Pro3]Dyn A(1-11)-NH2 2 exhibits high affinity (K(i) = 2.4 nM) and over 2000-fold selectivity for the opioid receptor. Stepwise removal of the C-terminal residues from this ligand demonstrated that its positively charged Arg residues, particularly Arg6 and Arg7, were crucial for binding to the kappa receptor. Analogues shorter than seven amino acids lacked significant affinity for opioid receptors. Comparison with a series of truncated analogues of Dyn A showed that the relative losses in binding potency differed only slightly between the two series. The neutral residues Ile8 and Pro10 could be removed without significant loss in affinity for the kappa receptor. Their replacement, in the Pro3 analogue, with additional Arg residues led to analogues with improved kappa affinity (e.g., [Pro3,Arg8]Dyn A(1-11)-NH2 20: K(i)(kappa) = 0.44 nM). This type of modification did not compromise the high kappa selectivity of the Pro3 analogues. These findings support the view that a negatively charged domain in the putative second extracellular loop of the kappa receptor selectively recognizes residues 6-11 of dynorphin through electrostatic interactions. As with parent compound 2, analogue 20 and related compounds displayed kappa antagonist properties.",43,ChEMBL,CHEMBL848459,20181017,11104644,174489921,4985|4986|4988,NULL,P35372|P41143|P41145,Curation Efforts|Research and Development,12747782,0,NULL,P35372|P41143|P41145,NULL,NULL,,NULL
