aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
647797,Confirmatory,Antagonist activity at human mu receptor expressed in CHO cells membrane assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 3 hrs by liquid scintillation counting,"Title: Probes for narcotic receptor mediated phenomena. 44. Synthesis of an N-substituted 4-hydroxy-5-(3-hydroxyphenyl)morphan with high affinity and selective μ-antagonist activity._||_Abstract: A simple three-step synthesis of 5-(3-hydroxyphenyl)-2-methyl-2-azabicyclo[3.3.1]nonan-4-ol (3a) was achieved using an osmium tetroxide mediated oxidation of the known intermediate 6. A pyrrolidine-ring variant of 3a (3-(7-(hydroxymethyl)-6-methyl-6-azabicyclo[3.2.1]octan-1-yl)phenol (5)) was isolated when other routes were used. The epimeric hydroxy analogue 4a was synthesized by simple inversion of the stereochemistry at C-4. Both N-methyl (3a and 4a) and N-phenethyl (3b and 4b) derivatives were synthesized. The compounds were examined for their opioid receptor affinity and the N-phenethyl analogue 3b was found to have relatively weak affinity for the μ-opioid receptor (K(i) = 74 nM). However, the N-phenethyl analogue of the C-4 epimer, 4b, had about 15 fold higher affinity than 3b and was selective for the μ-opioid receptor (K(i) = 4.6 nM). Compound 4b was a moderately potent μ-opioid antagonist (K(e) = 12 nM), as determined by [(35)S]GTP-γ-S assays. Compounds 3b and 4b were energy minimized at the level of B3LYP/6-31G*, and then overlaid onto the 5-phenylmorphan, the (1R,5R,9S)-(-)-enantiomer of 2b (Fig. 1) with the α or β-OH group at the C-9 position. The spatial orientation of the hydroxyl moiety in 3b, 4b, 2a, and 2b is proposed to be the structural requirement for high μ-opioid receptor binding affinity and their agonist or antagonist activity. The modest change in spatial position of the hydroxyl moiety, and not the N-substituent, induced the change from potent agonist to an antagonist of moderate potency.",43,ChEMBL,CHEMBL1955138,20200626,5284596|57391716|57396944,103170037|136923502|136933180,4988,NULL,P35372,Curation Efforts|Research and Development,22341895,0,NULL,P35372,9606,197,,NULL
649057,Literature-derived,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in HEK 293 cells at 10 uM after 120 mins,"Title: Discovery of cis-N-(1-(4-(methylamino)cyclohexyl)indolin-6-yl)thiophene-2-carboximidamide: a 1,6-disubstituted indoline derivative as a highly selective inhibitor of human neuronal nitric oxide synthase (nNOS) without any cardiovascular liabilities._||_Abstract: A series of 1,6-disubstituted indoline derivatives were synthesized and evaluated as inhibitors of human nitric oxide synthase (NOS) designed to mitigate the cardiovascular liabilities associated with previously reported tetrahydroquinoline-based selective neuronal NOS inhibitors due to higher lipophilicity (  J. Med. Chem.     2011  ,   54  ,   5562 - 5575  ). This new series produced similar potency and selectivity among the NOS isoforms and was devoid of any cardiovascular liabilities associated with QT prolongation due to hERG activity or endothelial NOS mediated vasoconstriction effect. The SAR studies led to the identification of cis-45, which was shown to reverse thermal hyperalgesia in vivo in the spinal nerve ligation model of neuropathic pain with excellent safety profile (off-target activities at 80 CNS related receptors/ion channels/transporters). The results presented in this report make cis-45 as an ideal tool for evaluating the potential role of selective nNOS inhibitors in CNS related disorders where excess NO produced by nNOS is thought to play a crucial role.",43,ChEMBL,CHEMBL1959638,20180921,56924689,136924368,4988,NULL,P35372,Curation Efforts|Research and Development,22175766,0,NULL,P35372,9606,45,,NULL
654225,Literature-derived,Inhibition of Mu opioid receptor at 10 uM by radioligand displacement assay,"Title: Structure-activity relationship of pyrrole based S-nitrosoglutathione reductase inhibitors: carboxamide modification._||_Abstract: The enzyme S-nitrosoglutathione reductase (GSNOR) is a member of the alcohol dehydrogenase family (ADH) that regulates the levels of S-nitrosothiols (SNOs) through catabolism of S-nitrosoglutathione (GSNO). GSNO and SNOs are implicated in the pathogenesis of many diseases including those in respiratory, gastrointestinal, and cardiovascular systems. The pyrrole based N6022 was recently identified as a potent, selective, reversible, and efficacious GSNOR inhibitor which is currently in clinical development for acute asthma. We describe here the synthesis and structure-activity relationships (SAR) of novel pyrrole based analogs of N6022 focusing on carboxamide modifications on the pendant N-phenyl moiety. We have identified potent and novel GSNOR inhibitors that demonstrate efficacy in an ovalbumin (OVA) induced asthma model in mice.",43,ChEMBL,CHEMBL2013421,20180921,46174545|46174600,160693714|160693717,4988,NULL,P35372,Curation Efforts|Research and Development,22342142,0,NULL,P35372,NULL,NULL,,NULL
659109,Confirmatory,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by liquid scintillation counting,"Title: Semisynthetic neoclerodanes as kappa opioid receptor probes._||_Abstract: Modification of the furan ring of salvinorin A (1), the main active component of Salvia divinorum, has resulted in novel neoclerodane diterpenes with opioid receptor affinity and activity. Conversion of the furan ring to an aldehyde at the C-12 position (5) has allowed for the synthesis of analogues with new carbon-carbon bonds at that position. Previous methods for forming these bonds, such as Grignard and Stille conditions, have met with limited success. We report a palladium catalyzed Liebeskind-Srogl cross-coupling reaction of a thioester and a boronic acid that occurs at neutral pH and ambient temperature to produce ketone analogs at C-12. To the best of our knowledge, this is the first reported usage of the Liebeskind-Srogl reaction to diversify a natural product scaffold. We also describe a one-step protocol for the conversion of 1 to 12-epi-1 (3) through microwave irradiation. Previously, this synthetically challenging process has required multiple steps. Additionally, we report in this study that alkene 9 and aromatic analogues 12, 19, 23, 25, and 26 were discovered to retain affinity and selectivity at kappa opioid receptors (KOP). Finally, we report that the furan-2-yl analog of 1 (31) has similar affinity to 1. Collectively, these findings suggest that different aromatic groups appended directly to the decalin core may be well tolerated by KOP receptors, and may generate further ligands with affinity and activity at KOP receptors.",43,ChEMBL,CHEMBL2026565,20180921,128563|25242485|44581834|58046500|58046524|60150457|60150458|70681352|70681353|70683421|70683422|70683436|70683437|70683438|70685543|70685544|70685545|70687673|70687674|70687698|70689742|70691889|70693930|70696034,103457931|103630048|103630212|160667353|160667387|160667388|160667389|160672671|160672672|160672709|160672710|160672711|160678017|160678018|160678019|160683345|160683346|160683385|160688715|160688716|160694206|160699550|160699551|160704839,4988,NULL,P35372,Curation Efforts|Research and Development,22464684,0,NULL,P35372,9606,197,,NULL
659111,Literature-derived,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cells at 1 uM after 2 hrs by liquid scintillation counting,"Title: Semisynthetic neoclerodanes as kappa opioid receptor probes._||_Abstract: Modification of the furan ring of salvinorin A (1), the main active component of Salvia divinorum, has resulted in novel neoclerodane diterpenes with opioid receptor affinity and activity. Conversion of the furan ring to an aldehyde at the C-12 position (5) has allowed for the synthesis of analogues with new carbon-carbon bonds at that position. Previous methods for forming these bonds, such as Grignard and Stille conditions, have met with limited success. We report a palladium catalyzed Liebeskind-Srogl cross-coupling reaction of a thioester and a boronic acid that occurs at neutral pH and ambient temperature to produce ketone analogs at C-12. To the best of our knowledge, this is the first reported usage of the Liebeskind-Srogl reaction to diversify a natural product scaffold. We also describe a one-step protocol for the conversion of 1 to 12-epi-1 (3) through microwave irradiation. Previously, this synthetically challenging process has required multiple steps. Additionally, we report in this study that alkene 9 and aromatic analogues 12, 19, 23, 25, and 26 were discovered to retain affinity and selectivity at kappa opioid receptors (KOP). Finally, we report that the furan-2-yl analog of 1 (31) has similar affinity to 1. Collectively, these findings suggest that different aromatic groups appended directly to the decalin core may be well tolerated by KOP receptors, and may generate further ligands with affinity and activity at KOP receptors.",43,ChEMBL,CHEMBL2026567,20180921,60150457|60150458|70683436|70685543|70689742,160667389|160672709|160678017|160688715|160688716,4988,NULL,P35372,Curation Efforts|Research and Development,22464684,0,NULL,P35372,9606,197,,NULL
661025,Literature-derived,Inhibition of mu opioid receptor,"Title: 7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (σ2) receptor ligands._||_Abstract: A series of N-substituted 7-azabicyclo[2.2.1]heptanes (12-17 and 22-25) and similarly substituted pyrrolidines (32-36 and 41-44) were synthesized as sterically-reduced, achiral analogs of adamantane- and trishomocubane-derived σ ligands. In vitro competition binding assays against σ receptors revealed that arylalkyl N-substituents conferred selectivity for the σ(2) subtype, while alicyclic or polycarbocyclic substituents imparted high affinity for both subtypes. The σ(2) binding and subtype selectivities of N-arylalkyl-7-azanorbornanes was generally greater than the analogously-substituted pyrrolidines, indicating that steric bulk and conformational restriction around the nitrogen atom are likely important for subtype discrimination.",43,ChEMBL,CHEMBL2033756,20200627,67786|122501|211262|238317|411735|10130293|11095339|22197529|66561968|70681573|70683685|70685835|70687957|70687958|70692138|70692139,103320980|103395884|103575311|160667855|160667856|160673196|160678560|160683898|160683899|160683900|160689251|160694698|160694699|160694700|160694701|160705400,4988,NULL,P35372,Curation Efforts|Research and Development,22607684,0,NULL,P35372,NULL,NULL,,NULL
661497,Confirmatory,Binding affinity to opioid mu receptor,"Title: Discovery of a novel melanin concentrating hormone receptor 1 (MCHR1) antagonist with reduced hERG inhibition._||_Abstract: An initial SAR study resulted in the identification of the novel, potent MCHR1 antagonist 2. After further profiling, compound 2 was discovered to be a potent inhibitor of the hERG potassium channel, which prevented its further development. Additional optimization of this structure resulted in the discovery of the potent MCHR1 antagonist 11 with a dramatically reduced hERG liability. The decrease in hERG activity was confirmed by several in vivo preclinical cardiovascular studies examining QT prolongation. This compound demonstrated good selectivity for MCHR1 and possessed good pharmacokinetic properties across preclinical species. Compound 11 was also efficacious in reducing body weight in two in vivo mouse models. This compound was selected for clinical evaluation and was given the code AMG 076.",43,ChEMBL,CHEMBL2032873,20180921,10004545,160673377,4988,NULL,P35372,Curation Efforts|Research and Development,22542010,0,NULL,P35372,NULL,NULL,,NULL
663277,Literature-derived,Inhibition of mu opioid receptor at 10 uM,"Title: First-in-class, dual-action, 3,5-disubstituted indole derivatives having human nitric oxide synthase (nNOS) and norepinephrine reuptake inhibitory (NERI) activity for the treatment of neuropathic pain._||_Abstract: A family of different 3,5-disubstituted indole derivatives having 6-membered rings were designed, synthesized, and demonstrated inhibition of human nitric oxide synthase (NOS) with norepinephrine reuptake inhibitory activity (NERI). The structure-activity relationship (SAR) within the cyclohexane ring showed the cis-isomers to be more potent for neuronal NOS and selective over endothelial NOS compared to their trans-counterparts. Compounds, such as cis-(+)-37, exhibited dual nNOS and NET inhibition (IC(50) of 0.56 and 1.0 μM, respectively) and excellent selectivity (88-fold and 12-fold) over eNOS and iNOS, respectively. The lead compound (cis-(+)-37) showed lack of any direct vasoconstriction or inhibition of ACh-mediated vasorelaxation in isolated human coronary arteries. Additionally, cis-(+)-37 was effective at reversing both allodynia and thermal hyperalgesia in a standard Chung (spinal nerve ligation) rat neuropathic pain model. Overall, the data suggest that cis-(+)-37 is a promising dual action development candidate having therapeutic potential for the treatment of neuropathic pain.",43,ChEMBL,CHEMBL2037709,20200627,70686000,160678919,4988,NULL,P35372,Curation Efforts|Research and Development,22420844,0,NULL,P35372,NULL,NULL,,NULL
669685,Confirmatory,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 1 hr by HTRF assay,"Title: NOpiates: Novel Dual Action Neuronal Nitric Oxide Synthase Inhibitors with μ-Opioid Agonist Activity._||_Abstract: A novel series of benzimidazole designed multiple ligands (DMLs) with activity at the neuronal nitric oxide synthase (nNOS) enzyme and the μ-opioid receptor was developed. Targeting of the structurally dissimilar heme-containing enzyme and the μ-opioid GPCR was predicated on the modulatory role of nitric oxide on μ-opioid receptor function. Structure-activity relationship studies yielded lead compound 24 with excellent nNOS inhibitory activity (IC50 = 0.44 μM), selectivity over both endothelial nitric oxide synthase (10-fold) and inducible nitric oxide synthase (125-fold), and potent μ-opioid binding affinity, K i = 5.4 nM. The functional activity as measured in the cyclic adenosine monosphospate secondary messenger assay resulted in full agonist activity (EC50 = 0.34 μM). This work represents a novel approach in the development of new analgesics for the treatment of pain.",43,ChEMBL,CHEMBL2051429,20200627,5523|5288826|9838022|9838803|62706594|62706595|62706596|62706597|62706598|62706764|62706765|62706766|62706767|62706768|90664349,103169185|103479146|123083206|160693267|242610816|242610817|242610818|242611033|242611706|242611926|242612144|242612145|242612146|242612355|242612356,4988,NULL,P35372,Curation Efforts|Research and Development,24900459,0,NULL,P35372,9606,197,,NULL
670119,Confirmatory,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of [33S]GTPgammaS binding after 60 mins by scintillation counting,"Title: Synthesis, binding affinity, and functional in vitro activity of 3-benzylaminomorphinan and 3-benzylaminomorphine ligands at opioid receptors._||_Abstract: A series of 3-benzylamino-3-desoxymorphinan (I) and 3-benzylamino-3-desoxymorphine (II) derivatives were synthesized and evaluated for their binding affinities, and functional activity data are presented at MOR, KOR, and DOR. Some of these ligands were found to have high binding affinity at MOR and KOR and displayed increased selectivity at MOR over KOR and DOR compared to butorphan or cyclorphan. The most selective compound, 3-(3'-hydroxybenzyl)amino-17-methylmorphinan (4g) (24-fold MOR to KOR and 1700-fold MOR to DOR) also showed high binding affinity (0.42 nM to MOR) and was a full agonist in the [(35)S]GTPγS binding assay. 2-(3'-Hydroxybenzyl)amino-17-cyclopropylmethylmorphinan (17) was found to be a KOR-selective ligand (150-fold over MOR and >10000-fold over the DORs). Most 3-benzylaminomorphinan derivatives were partial agonists at MOR and full agonists at KOR in the [(35)S]GTPγS binding assay.",43,ChEMBL,CHEMBL2050641,20200627,5359966|5462471|9804450|44627787|57412593|57412595|57412773|57412848|57412850|57412942|57412943|57412945|57412946|57413038,103217856|103230837|103230838|103705614|160679713|160679717|160685067|160685069|160690490|160695903|160695904|160695906|160701252|160706528,4988,NULL,P35372,Curation Efforts|Research and Development,22439881,0,NULL,P35372,9606,197,,NULL
670121,Confirmatory,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,"Title: Synthesis, binding affinity, and functional in vitro activity of 3-benzylaminomorphinan and 3-benzylaminomorphine ligands at opioid receptors._||_Abstract: A series of 3-benzylamino-3-desoxymorphinan (I) and 3-benzylamino-3-desoxymorphine (II) derivatives were synthesized and evaluated for their binding affinities, and functional activity data are presented at MOR, KOR, and DOR. Some of these ligands were found to have high binding affinity at MOR and KOR and displayed increased selectivity at MOR over KOR and DOR compared to butorphan or cyclorphan. The most selective compound, 3-(3'-hydroxybenzyl)amino-17-methylmorphinan (4g) (24-fold MOR to KOR and 1700-fold MOR to DOR) also showed high binding affinity (0.42 nM to MOR) and was a full agonist in the [(35)S]GTPγS binding assay. 2-(3'-Hydroxybenzyl)amino-17-cyclopropylmethylmorphinan (17) was found to be a KOR-selective ligand (150-fold over MOR and >10000-fold over the DORs). Most 3-benzylaminomorphinan derivatives were partial agonists at MOR and full agonists at KOR in the [(35)S]GTPγS binding assay.",43,ChEMBL,CHEMBL2050643,20200627,5359966|5462471|9804450|44627787|57412593|57412595|57412773|57412848|57412850|57412852|57412853|57412942|57412943|57412944|57412945|57412946|57413036|57413037|57413038,103217856|103230837|103230838|103705614|160674377|160679712|160679713|160679717|160685067|160685069|160690489|160690490|160690491|160695903|160695904|160695905|160695906|160701252|160706528,4988,NULL,P35372,Curation Efforts|Research and Development,22439881,0,NULL,P35372,9606,197,,NULL
675609,Confirmatory,Displacement of [3H]DAMGO from human recombinant MOP receptor expressed in CHO-K1 cells after 45 mins by scintillation proximity assay,"Title: Discovery of 1-(β-amino substituted-β-alanyl)-N,N-dimethylindoline-2-carboxamides as novel nonpeptide antagonists of nociceptin/orphanin FQ receptor: efficient design, synthesis, and structure-activity relationship studies._||_Abstract: Since the discovery of endogenous nociceptin/orphanin FQ (N/OFQ) peptide and N/OFQ peptide (NOP) receptor [or opioid-receptor-like-1 (ORL1) receptor], the structures, distribution, and pharmacology have been reported in detail. N/OFQ and NOP receptor are located in the corticolimbic regions that are involved in the integration of the emotional activity, and located in the spinal cord, the peripheral nervous systems or other peripheral tissues that are related to pain as well as urinary signal transmissions, with a pattern distinct from that of classical opioid peptides and their receptors in rodents or primates. Furthermore, N/OFQ-NOP receptor system plays an important role in the regulation of various human physiologies such as depression effect, hyperphasia effect, and blood pressure effect. In this study, the structure-activity relationship of novel NOP receptor antagonist for various 1-(β-amino substituted-β-alanyl)-N,N-dimethylindoline-2-carboxamides was investigated in vitro to elucidate structural requisites to identify and develop potent and selective NOP receptor antagonists, which resulted in the discovery of 1-{3-[4-(substituted phenyl)piperidin-1-yl]propanoyl}-N,N-dimethylindoline-2-carboxamide analogues that display potent and selective human NOP (hNOP) receptor binding affinity and potent hNOP receptor antagonist activity. The efficient design, synthesis, and structure-activity relationship studies for potent and selective novel NOP receptor antagonists and significant findings in vitro, that include insights for binding and functional mechanisms via receptor-ligand interactions, are reported herein.",43,ChEMBL,CHEMBL2067842,20200630,70682348|70682349|70682350|70682351|70684433|70684434|70684435|70684436|70686573|70686574|70686575|70688692|70688693|70688694|70688695|70688696|70688697|70690755|70690756|70690757|70690758|70690759|70690760|70692893|70692894|70692895|70692896|70694933|70696988|70696989|70696991|70696992,160669678|160669679|160669680|160669681|160674981|160674982|160674983|160674984|160680346|160680347|160680348|160685679|160685680|160685681|160685682|160685683|160685684|160691177|160691178|160691179|160691180|160691181|160691182|160696574|160696575|160696576|160696577|160701906|160707163|160707164|160707165|160707166,4988,NULL,P35372,Curation Efforts|Research and Development,22898529,0,NULL,P35372,9606,198,,NULL
682665,Confirmatory,Displacement of [3H]diprenorphine from human cloned mu type opioid receptor expressed in CHO cell membranes by scintillation counter,"Title: Development of LC-MS/MS-based receptor occupancy tracers and positron emission tomography radioligands for the nociceptin/orphanin FQ (NOP) receptor._||_Abstract: Currently, a lack of sufficient tools has limited the understanding of the relationship between neuropsychiatric disorders and the nociceptin/orphanin FQ (N/OFQ) peptide (NOP) receptor. Herein, we describe the discovery and development of an antagonist NOP receptor occupancy (RO) tracer and a novel positron emission tomography (PET) radioligand suitable to probe the NOP receptor in human clinical studies. A thorough structure-activity relationship (SAR) around the high-affinity 3-(2'-fluoro-4',5'-dihydrospiro[piperidine-4,7'-thieno[2,3-c]pyran]-1-yl)-2-(2-halobenzyl)-N-alkylpropanamide scaffold identified a series of subnanomolar, highly selective NOP antagonists. Subsequently, these unlabeled NOP ligands were evaluated in vivo by liquid chromatography-tandem mass spectrometry (LC-MS/MS) in rat to determine brain uptake, kinetics and specific binding. (S)-27 was identified as a suitable unlabeled preclinical RO tracer to accurately quantify NOP receptor engagement in rat brain. Three compounds were selected for evaluation in nonhuman primates as PET tracers: (-)-26, (-)-30, and (-)-33. Carbon-11 labeling of (+)-31 yielded [(11)C]-(S)-30, which exhibited minimal generation of central nervous system (CNS) penetrant radiometabolites, improved brain uptake, and was an excellent PET radioligand in both rat and monkey. Currently [(11)C]-(S)-30 is being evaluated as a PET radiotracer for the NOP receptor in human subjects.",43,ChEMBL,CHEMBL2089823,20180922,5311194|9803475|9844019|10047612|11315651|11464846|60154189|60154191|60154192|60154193|70691174|70695374|70697391|70697392,103392033|103683969|160670439|160675774|160675775|160681105|160681106|160691905|160702702|160702703|160707940|160707941|160707944|160707945,4988,NULL,P35372,Curation Efforts|Research and Development,22541041,0,NULL,P35372,9606,197,,NULL
690639,Confirmatory,Displacement of [3H]diprenorphine from human MOR expressed in HEK293 cell membrane by liquid scintillation counting,"Title: Superpotent [Dmt¹] dermorphin tetrapeptides containing the 4-aminotetrahydro-2-benzazepin-3-one scaffold with mixed μ/δ opioid receptor agonistic properties._||_Abstract: Novel dermorphin tetrapeptides are described in which Tyr(1) is replaced by Dmt(1), where d-Ala(2) and Gly(4) are N-methylated, and where Phe(3)-Gly(4) residue is substituted by the constrained Aba(3)-Gly(4) peptidomimetic. Most of these peptidic ligands displayed binding affinities in the nanomolar range for both μ- and δ-opioid receptors but no detectable affinity for the κ-opioid receptor. Measurements of cAMP accumulation, phosphorylation of extracellular signal-regulated kinase (ERK1/2) in HEK293 cells stably expressing each of these receptors individually, and functional screening in primary neuronal cultures confirmed the potent agonistic properties of these peptides. The most potent ligand H-Dmt-NMe-d-Ala-Aba-Gly-NH(2) (BVD03) displayed mixed μ/δ opioid agonist properties with picomolar functional potencies. Functional electrophysiological in vitro assays using primary cortical and spinal cord networks showed that this analogue possessed electrophysiological similarity toward gabapentin and sufentanil, which makes it an interesting candidate for further study as an analgesic for neuropathic pain.",43,ChEMBL,CHEMBL2156213,20200625,11641503|24853671|54669894|54757387|56834761,103566673|103566719|134450173|163326852|163337288,4988,NULL,P35372,Curation Efforts|Research and Development,21978284,0,NULL,P35372,9606,45,,NULL
690645,Confirmatory,Agonist activity at human MOR expressed in HEK293 cell membrane assessed as inhibition of forskolin-induced cAMP accumulation by by liquid scintillation counting,"Title: Superpotent [Dmt¹] dermorphin tetrapeptides containing the 4-aminotetrahydro-2-benzazepin-3-one scaffold with mixed μ/δ opioid receptor agonistic properties._||_Abstract: Novel dermorphin tetrapeptides are described in which Tyr(1) is replaced by Dmt(1), where d-Ala(2) and Gly(4) are N-methylated, and where Phe(3)-Gly(4) residue is substituted by the constrained Aba(3)-Gly(4) peptidomimetic. Most of these peptidic ligands displayed binding affinities in the nanomolar range for both μ- and δ-opioid receptors but no detectable affinity for the κ-opioid receptor. Measurements of cAMP accumulation, phosphorylation of extracellular signal-regulated kinase (ERK1/2) in HEK293 cells stably expressing each of these receptors individually, and functional screening in primary neuronal cultures confirmed the potent agonistic properties of these peptides. The most potent ligand H-Dmt-NMe-d-Ala-Aba-Gly-NH(2) (BVD03) displayed mixed μ/δ opioid agonist properties with picomolar functional potencies. Functional electrophysiological in vitro assays using primary cortical and spinal cord networks showed that this analogue possessed electrophysiological similarity toward gabapentin and sufentanil, which makes it an interesting candidate for further study as an analgesic for neuropathic pain.",43,ChEMBL,CHEMBL2156219,20200625,5462471|11641503|24853671|54669894|54757387|56834761,103217856|103566673|103566719|134450173|163326852|163337288,4988,NULL,P35372,Curation Efforts|Research and Development,21978284,0,NULL,P35372,9606,45,,NULL
690651,Literature-derived,Agonist activity at human MOR expressed in HEK293 cells assessed as stimulation of ERK1/2 phosphorylation at 1100 nM after 2 mins by Western blotting,"Title: Superpotent [Dmt¹] dermorphin tetrapeptides containing the 4-aminotetrahydro-2-benzazepin-3-one scaffold with mixed μ/δ opioid receptor agonistic properties._||_Abstract: Novel dermorphin tetrapeptides are described in which Tyr(1) is replaced by Dmt(1), where d-Ala(2) and Gly(4) are N-methylated, and where Phe(3)-Gly(4) residue is substituted by the constrained Aba(3)-Gly(4) peptidomimetic. Most of these peptidic ligands displayed binding affinities in the nanomolar range for both μ- and δ-opioid receptors but no detectable affinity for the κ-opioid receptor. Measurements of cAMP accumulation, phosphorylation of extracellular signal-regulated kinase (ERK1/2) in HEK293 cells stably expressing each of these receptors individually, and functional screening in primary neuronal cultures confirmed the potent agonistic properties of these peptides. The most potent ligand H-Dmt-NMe-d-Ala-Aba-Gly-NH(2) (BVD03) displayed mixed μ/δ opioid agonist properties with picomolar functional potencies. Functional electrophysiological in vitro assays using primary cortical and spinal cord networks showed that this analogue possessed electrophysiological similarity toward gabapentin and sufentanil, which makes it an interesting candidate for further study as an analgesic for neuropathic pain.",43,ChEMBL,CHEMBL2156328,20200625,11641503|54669894,103566719|163337288,4988,NULL,P35372,Curation Efforts|Research and Development,21978284,0,NULL,P35372,9606,45,,NULL
694465,Confirmatory,Inverse agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 3 hrs by [35S]GTPgammaS binding assay,"Title: An efficient synthesis of 3-OBn-6β,14-epoxy-bridged opiates from naltrexone and identification of a related dual MOR inverse agonist/KOR agonist._||_Abstract: In an effort to better understand the conformational preferences that inform the biological activity of naltrexone and related naltrexol derivatives, a new synthesis of the restricted analog 3-OBn-6β,14-epoxymorphinan 4 is described. 4 was synthesized starting from naltrexone in 50% overall yield, proceeding through the OBn-6α-triflate intermediate 8. Key steps to the synthesis include benzylation (96% yield), reduction (90% yield, α:β:3:2), followed by a one-pot triflation/displacement sequence (96% yield) to yield the desired bridged epoxy derivative 4. X-ray crystallographic analysis of intermediate 3-OBn-6α-naltrexol 7a supports population of the key boat conformation required for the epoxy ring closure. We also report that the 6β-mesylate 10-a high affinity opioid receptor ligand, the epimeric derivative of 11, and an analog of 12-functions as an inverse agonist at the mu opioid receptor using herkinorin pre-conditioned cells and an agonist at the kappa opioid receptor when evaluated in independent in vitro [(35)S]-GTP-γ-S assays.",43,ChEMBL,CHEMBL2161464,20200625,5486554|45271055,103381980|103688766,4988,NULL,P35372,Curation Efforts|Research and Development,22771010,0,NULL,P35372,9606,197,,NULL
694469,Confirmatory,Binding affinity to mu opioid receptor,"Title: An efficient synthesis of 3-OBn-6β,14-epoxy-bridged opiates from naltrexone and identification of a related dual MOR inverse agonist/KOR agonist._||_Abstract: In an effort to better understand the conformational preferences that inform the biological activity of naltrexone and related naltrexol derivatives, a new synthesis of the restricted analog 3-OBn-6β,14-epoxymorphinan 4 is described. 4 was synthesized starting from naltrexone in 50% overall yield, proceeding through the OBn-6α-triflate intermediate 8. Key steps to the synthesis include benzylation (96% yield), reduction (90% yield, α:β:3:2), followed by a one-pot triflation/displacement sequence (96% yield) to yield the desired bridged epoxy derivative 4. X-ray crystallographic analysis of intermediate 3-OBn-6α-naltrexol 7a supports population of the key boat conformation required for the epoxy ring closure. We also report that the 6β-mesylate 10-a high affinity opioid receptor ligand, the epimeric derivative of 11, and an analog of 12-functions as an inverse agonist at the mu opioid receptor using herkinorin pre-conditioned cells and an agonist at the kappa opioid receptor when evaluated in independent in vitro [(35)S]-GTP-γ-S assays.",43,ChEMBL,CHEMBL2161468,20200625,45271055,103688766,4988,NULL,P35372,Curation Efforts|Research and Development,22771010,0,NULL,P35372,NULL,NULL,,NULL
695335,Literature-derived,Agonist activity at human recombinant mu-opioid receptor expressed in CHO cells after 60 mins by [35S]GTPgammaS binding assay,Title: Formylated polyamines as peptidomimetics._||_Abstract: A new construct for imitating a natural peptide ligand using a modified retro-inverso sequence is described. It is demonstrated through the synthesis of a peptidomimetic derived from the endogenous sequence of leucine enkephalin. The product was active at 400 nM and selective for μ-opioid receptors.,43,ChEMBL,CHEMBL2162313,20200625,71449570,163313473,4988,NULL,P35372,Curation Efforts|Research and Development,23017884,0,NULL,P35372,9606,197,,NULL
695711,Confirmatory,Displacement of [3H]DAMGO from mu-opioid receptor expressed in CHOK1 cells after overnight incubation by scintillation proximity assay,"Title: Synthesis and biological evaluation of an orally active glycosylated endomorphin-1._||_Abstract: The endogenous opioid peptide endomorphin-1 (1) was modified by attachment of lactose to the N-terminus via a succinamic acid spacer to produce compound 2. The carbohydrate modification significantly improved the metabolic stability and membrane permeability of 2 while retaining μ-opioid receptor binding affinity and agonist activity. Analogue 2 produced dose-dependent antinociceptive activity following intravenous administration in a chronic constriction injury (CCI) rat model of neuropathic pain with an ED(50) of 8.3 (± 0.8) μmol/kg. The corresponding ED(50) for morphine was 2.6 (± 1.4) μmol/kg. Importantly, compound 2 produced dose-dependent pain relief after oral administration in CCI rats (ED(50) = 19.6 (± 1.2) μmol/kg), which was comparable with that of morphine (ED(50) = 20.7 (±3.6) μmol/kg). Antineuropathic effects of analogue 2 were significantly attenuated by pretreatment of animals with the opioid antagonist naloxone, confirming opioid receptor-mediated analgesia. In contrast to morphine, no significant constipation was produced by compound 2 after oral administration.",43,ChEMBL,CHEMBL2161187,20200625,5288826|5311080|60166738,103169185|103293205|163320416,4988,NULL,P35372,Curation Efforts|Research and Development,22680612,0,NULL,P35372,NULL,198,,NULL
