,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
323,772756,Literature-derived,Inhibition of dopamine D3 receptor (unknown origin) at 10 uM by PDSP assay relative to control,"Title: N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as σ receptor ligands with potential neuroprotective effects._||_Abstract: Several libraries of similarly N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes (9), N-methyl-8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes (14), and N-methyl-11-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecan-8-ones (13) were synthesised and screened against a panel of CNS targets in order to develop structure-affinity relationships for cage-modified trishomocubane σ receptor ligands based on the N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol (8) scaffold. In general, compared to the corresponding 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols, compounds of type 9 were potent σ receptor ligands with low levels of subtype selectivity, while the corresponding N-methyl-8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes showed reduced affinity but greater selectivity for σ2 receptors. The N-methyl-11-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecan-8-ones demonstrated the poorest σ receptor affinities, suggesting that 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols interact with σ receptors in the bridged hemiaminal form rather than as the non-transannular, aminoketone tautomers. Several compounds of type 8, 9, and 14 were assessed for their ability to inhibit nitric oxide release in vitro, and demonstrated comparable or greater efficacy than 4-phenyl-1-(4-phenylbutyl)piperidine (PPBP), an established neuroprotective σ ligand with NOS inhibitory activity.",43,ChEMBL,CHEMBL2432147,20200629,36381|53321869|71452384|71461344|73346332|73346335|73346336|73347827|73347828|73349360|73350931|73350932|73352415|73352416|73355416|73355417|73355418|73355419|73355420|73355421,124966567|163318768|163336015|163336459|174488662|174488665|174488666|174493697|174493698|174498840|174504101|174504102|174509230|174509231|174519396|174519397|174519398|174519399|174519400|174519401,1814,,P35462,Curation Efforts|Research and Development,23981939,0,,P35462,9606.0,,,,0,0,0,0,0,0
327,1054818,Confirmatory,Binding affinity to human dopamine D3 receptor by PDSP assay,"Title: Synthesis and evaluation in monkey of [(18)F]4-fluoro-N-methyl-N-(4-(6-(methylamino)pyrimidin-4-yl)thiazol-2-yl)benzamide ([(18)F]FIMX): a promising radioligand for PET imaging of brain metabotropic glutamate receptor 1 (mGluR1)._||_Abstract: We sought to develop a PET radioligand that would be useful for imaging human brain metabotropic subtype 1 receptors (mGluR1) in neuropsychiatric disorders and in drug development. 4-Fluoro-N-methyl-N-(4-(6-(methylamino)pyrimidin-4-yl)thiazol-2-yl)benzamide (FIMX, 11) was identified as having favorable properties for development as a PET radioligand. We developed a method for preparing [(18)F]11 in useful radiochemical yield and in high specific activity from [(18)F]fluoride ion and an N-Boc-protected (phenyl)aryliodonium salt precursor (15). In baseline experiments in rhesus monkey, [(18)F]11 gave high brain radioactivity uptake, reflecting the expected distribution of mGluR1 with notably high uptake in cerebellum, which became 47% lower by 120 min after radioligand injection. Pharmacological challenges demonstrated that a very high proportion of the radioactivity in monkey brain was bound specifically and reversibly to mGluR1. [(18)F]11 is concluded to be an effective PET radioligand for imaging mGluR1 in monkey brain and therefore merits further evaluation in human subjects.",43,ChEMBL,CHEMBL3090321,20180928,16660294,103706501,1814,,P35462,Curation Efforts|Research and Development,24147864,0,,P35462,9606.0,,,,0,0,0,0,0,0
328,1058984,Literature-derived,Inhibition of dopaminergic D3 receptor (unknown origin) at 10 uM relative to control,"Title: Benzyloxybenzylammonium chlorides: Simple amine salts that display anticonvulsant activity._||_Abstract: Several antiepileptic drugs exert their activities by inhibiting Na(+) currents. Recent studies demonstrated that compounds containing a biaryl-linked motif (Ar-X-Ar') modulate Na(+) currents. We, and others, have reported that compounds with an embedded benzyloxyphenyl unit (ArOCH2Ar', OCH2=X) exhibit potent anticonvulsant activities. Here, we show that benzyloxybenzylammonium chlorides ((+)H3NCH2C6H4OCH2Ar' Cl(-)) displayed notable activities in animal seizure models. Electrophysiological studies of 4-(2'-trifluoromethoxybenzyloxy)benzylammonium chloride (9) using embryonic cortical neurons demonstrated that 9 promoted both fast and slow inactivation of Na(+) channels. These findings suggest that the potent anticonvulsant activities of the earlier compounds were due, in part, to the benzyloxyphenyl motif and provide support for the use of the biaryl-linked pharmacophore in future drug design efforts.",43,ChEMBL,CHEMBL3094847,20180928,23372523|47003377|72736159|72736161|72736163|75414421|76317227|76317228|76320939,194152381|194152382|194159323|194159324|194166328|194166329|194173164|194173165|194186818,1814,,P35462,Curation Efforts|Research and Development,24238903,0,,P35462,9606.0,,,,0,0,0,0,0,0
334,1118274,Literature-derived,Binding affinity to dopamine D3 receptor (unknown origin) at 10 uM by displacement assay relative to control,Binding affinity to dopamine D3 receptor (unknown origin) at 10 uM by displacement assay relative to control,43,ChEMBL,CHEMBL3224812,20181002,9907323,103576610,1814,,P35462,Curation Efforts|Research and Development,,0,,P35462,9606.0,,,,0,0,0,0,0,0
335,1119150,Confirmatory,Binding affinity to dopamine D3 receptor (unknown origin),Binding affinity to dopamine D3 receptor (unknown origin),43,ChEMBL,CHEMBL3222875,20181002,23625925|90666899|90666903,103550101|242614868|242614872,1814,,P35462,Curation Efforts|Research and Development,,0,,P35462,9606.0,,,,0,0,0,0,0,0
336,1119686,Confirmatory,Binding affinity to dopamine D3 receptor (unknown origin) by PDSP assay,Binding affinity to dopamine D3 receptor (unknown origin) by PDSP assay,43,ChEMBL,CHEMBL3226696,20181002,5002|5073|60795|75306277|135398737|135398745,103165765|103170825|103195217|103195252|103307946|242612614,1814,,P35462,Curation Efforts|Research and Development,,0,,P35462,9606.0,,,,0,0,0,0,0,0
339,1143586,Confirmatory,Antagonist activity at human dopamine D3 receptor expressed in human U2OS cells assessed as inhibition of pramipexole-stimulated beta-arrestin recruitment,"Title: Tranylcypromine substituted cis-hydroxycyclobutylnaphthamides as potent and selective dopamine D₃ receptor antagonists._||_Abstract: We report a class of potent and selective dopamine D3 receptor antagonists based upon tranylcypromine. Although tranylcypromine has a low affinity for the rat D3 receptor (K(i) = 12.8 μM), our efforts have yielded (1R,2S)-11 (CJ-1882), which has K(i) values of 2.7 and 2.8 nM at the rat and human dopamine D3 receptors, respectively, and displays respective selectivities of >10000-fold and 223-fold over the rat and human D2 receptors. Evaluation in a β-arrestin functional assay showed that (1R,2S)-11 is a potent and competitive antagonist at the human D3 receptor.",43,ChEMBL,CHEMBL3270695,20200619,119570|3038494|90643702,103245538|103678990|242638317,1814,,P35462,Curation Efforts|Research and Development,24848155,0,,P35462,9606.0,42.0,,,0,0,1,1,1,1
344,1165332,Literature-derived,Displacement of [3H]spiperone from human dopamine D3 receptor at 10 uM,"Title: Development of (E)-2-((1,4-dimethylpiperazin-2-ylidene)amino)-5-nitro-N-phenylbenzamide, ML336: Novel 2-amidinophenylbenzamides as potent inhibitors of venezuelan equine encephalitis virus._||_Abstract: Venezuelan equine encephalitis virus (VEEV) is an emerging pathogenic alphavirus that can cause significant disease in humans. Given the absence of therapeutic options available and the significance of VEEV as a weaponized agent, an optimization effort was initiated around a quinazolinone screening hit 1 with promising cellular antiviral activity (EC50 = 0.8 μM), limited cytotoxic liability (CC50 > 50 μM), and modest in vitro efficacy in reducing viral progeny (63-fold at 5 μM). Scaffold optimization revealed a novel rearrangement affording amidines, specifically compound 45, which was found to potently inhibit several VEEV strains in the low nanomolar range without cytotoxicity (EC50 = 0.02-0.04 μM, CC50 > 50 μM) while limiting in vitro viral replication (EC90 = 0.17 μM). Brain exposure was observed in mice with 45. Significant protection was observed in VEEV-infected mice at 5 mg kg(-1) day(-1) and viral replication appeared to be inhibited through interference of viral nonstructural proteins.",43,ChEMBL,CHEMBL3381780,20200625,71301451,242589776,1814,,P35462,Curation Efforts|Research and Development,25244572,0,,P35462,9606.0,,,,0,0,0,0,0,0
347,1185964,Confirmatory,Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by liquid scintillation counting,"Title: Further evaluation of the tropane analogs of haloperidol._||_Abstract: Previous work from our labs has indicated that a tropane analog of haloperidol with potent D2 binding but designed to avoid the formation of MPP(+)-like metabolites, such as 4-(4-chlorophenyl)-1-(4-(4-fluorophenyl)-4-oxobutyl)pyridin-1-ium (BCPP(+)) still produced catalepsy, suggesting a strong role for the D2 receptor in the production of catalepsy in rats, and hence EPS in humans. This study tested the hypothesis that further modifications of the tropane analog to produce compounds with less potent binding to the D2 receptor than haloperidol, would produce less catalepsy. These tests have now revealed that while haloperidol produced maximum catalepsy, these compounds produced moderate to low levels of catalepsy. Compound 9, with the least binding affinity to the D2R, produced the least catalepsy and highest Minimum Adverse Effective Dose (MAED) of the analogs tested regardless of their affinities at other receptors including the 5-HT1AR. These observations support the hypothesis that moderation of the D2 binding of the tropane analogs could reduce catalepsy potential in rats and consequently EPS in man.",43,ChEMBL,CHEMBL3366157,20181006,3559|13091268|13091356|13091359|21527771|21533446|57403525|76518514|118709750|118709751|135398745,103167216|103195217|103488767|136922797|136932519|136945472|312351717|312351718|312351719|312351720|312351721,1814,,P35462,Curation Efforts|Research and Development,25070422,0,,P35462,9606.0,,,,0,0,0,0,0,0
355,1187744,Confirmatory,Antagonist activity against D3R in human U2OS cells assessed as inhibition of (+)-PD128907-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay,"Title: Design, synthesis, and structure-activity relationship studies of a series of [4-(4-carboxamidobutyl)]-1-arylpiperazines: insights into structural features contributing to dopamine D3 versus D2 receptor subtype selectivity._||_Abstract: Antagonist and partial agonist modulators of the dopamine D3 receptor (D3R) have emerged as promising therapeutics for the treatment of substance abuse and neuropsychiatric disorders. However, development of druglike lead compounds with selectivity for the D3 receptor has been challenging because of the high sequence homology between the D3R and the dopamine D2 receptor (D2R). In this effort, we synthesized a series of acylaminobutylpiperazines incorporating aza-aromatic units and evaluated their binding and functional activities at the D3 and D2 receptors. Docking studies and results from evaluations against a set of chimeric and mutant receptors suggest that interactions at the extracellular end of TM7 contribute to the D3R versus D2R selectivity of these ligands. Molecular insights from this study could potentially enable rational design of potent and selective D3R ligands.",43,ChEMBL,CHEMBL3372143,20181006,3559|11675867|66574145|73670899|73671216|73671217|73671218|73671219|117869686|117870140|117871069|118710459|118710460|118710466|118710467|118710470,103167216|312352923|312352924|312352925|312352928|312352933|312352941|312352942|312352943|312352945|312352946|312352947|312352949|312353043|312353045|312353048,1814,,P35462,Curation Efforts|Research and Development,25126833,0,,P35462,9606.0,42.0,,,1,0,1,1,1,1
356,1187750,Confirmatory,Antagonist activity against human D3R expressed in CHO cells assessed as inhibition of dopamine-induced [35S]GTPgammaS binding by dopamine potency shift assay,"Title: Design, synthesis, and structure-activity relationship studies of a series of [4-(4-carboxamidobutyl)]-1-arylpiperazines: insights into structural features contributing to dopamine D3 versus D2 receptor subtype selectivity._||_Abstract: Antagonist and partial agonist modulators of the dopamine D3 receptor (D3R) have emerged as promising therapeutics for the treatment of substance abuse and neuropsychiatric disorders. However, development of druglike lead compounds with selectivity for the D3 receptor has been challenging because of the high sequence homology between the D3R and the dopamine D2 receptor (D2R). In this effort, we synthesized a series of acylaminobutylpiperazines incorporating aza-aromatic units and evaluated their binding and functional activities at the D3 and D2 receptors. Docking studies and results from evaluations against a set of chimeric and mutant receptors suggest that interactions at the extracellular end of TM7 contribute to the D3R versus D2R selectivity of these ligands. Molecular insights from this study could potentially enable rational design of potent and selective D3R ligands.",43,ChEMBL,CHEMBL3372149,20181006,66574145|73670899|73671217|118710459,312352924|312352941|312352946|312353048,1814,,P35462,Curation Efforts|Research and Development,25126833,0,,P35462,9606.0,197.0,,,1,0,1,1,1,1
357,1195914,Literature-derived,Binding affinity to human dopamine D3 receptor at 10 uM after 90 mins by radioligand displacement assay relative to control,"Title: Novel 2,4-disubstituted pyrimidines as potent, selective, and cell-permeable inhibitors of neuronal nitric oxide synthase._||_Abstract: Selective inhibition of neuronal nitric oxide synthase (nNOS) is an important therapeutic approach to target neurodegenerative disorders. However, the majority of the nNOS inhibitors developed are arginine mimetics and, therefore, suffer from poor bioavailability. We designed a novel strategy to combine a more pharmacokinetically favorable 2-imidazolylpyrimidine head with promising structural components from previous inhibitors. In conjunction with extensive structure-activity studies, several highly potent and selective inhibitors of nNOS were discovered. X-ray crystallographic analysis reveals that these type II inhibitors utilize the same hydrophobic pocket to gain strong inhibitory potency (13), as well as high isoform selectivity. Interestingly, select compounds from this series (9) showed good permeability and low efflux in a Caco-2 assay, suggesting potential oral bioavailability, and exhibited minimal off-target binding to 50 central nervous system receptors. Furthermore, even with heme-coordinating groups in the molecule, modifying other pharmacophoric fragments minimized undesirable inhibition of cytochrome P450s from human liver microsomes.",43,ChEMBL,CHEMBL3412940,20181006,118730369,312384124,1814,,P35462,Curation Efforts|Research and Development,25489882,0,,P35462,9606.0,,,,0,0,0,0,0,0
358,1196376,Confirmatory,Antagonist activity against human recombinant dopmaine D3 receptor expressed in CHOK1 cells assessed as reduction in dopamine-induced cAMP levels,"Title: Novel 5-HT6 receptor antagonists/D2 receptor partial agonists targeting behavioral and psychological symptoms of dementia._||_Abstract: We describe a novel class of designed multiple ligands (DMLs) combining serotonin 5-HT6 receptor (5-HT6R) antagonism with dopamine D2 receptor (D2R) partial agonism. Prototype hybrid molecules were designed using docking to receptor homology models. Diverse pharmacophore moieties yielded 3 series of hybrids with varying in vitro properties at 5-HT6R and D2R, and at M1 receptor and hERG channel antitargets. 4-(piperazin-1-yl)-1H-indole derivatives showed highest antagonist potency at 5-HT6R, with 7-butoxy-3,4-dihydroquinolin-2(1H)-one and 2-propoxybenzamide derivatives having promising D2R partial agonism. 2-(3-(4-(1-(phenylsulfonyl)-1H-indol-4-yl)piperazin-1-yl)propoxy)benzamide (47) exhibited nanomolar affinity at both 5-HT6R and D2R and was evaluated in rat models. It displayed potent antidepressant-like and anxiolytic-like activity in the Porsolt and Vogel tests, respectively, more pronounced than that of a reference selective 5-HT6R antagonist or D2R partial agonist. In addition, 47 also showed antidepressant-like activity (Porsolt's test) and anxiolytic-like activity (open field test) in aged (>18-month old) rats. In operant conditioning tests, 47 enhanced responding for sweet reward in the saccharin self-administration test, consistent with anti-anhedonic properties. Further, 47 facilitated extinction of non-reinforced responding for sweet reward, suggesting potential procognitive activity. Taken together, these studies suggest that DMLs combining 5-HT6R antagonism and D2R partial agonism may successfully target affective disorders in patients from different age groups without a risk of cognitive deficits.",43,ChEMBL,CHEMBL3414322,20181006,37459|71151588,103167599|312385585,1814,,P35462,Curation Efforts|Research and Development,25557493,0,,P35462,9606.0,198.0,,,1,0,1,1,1,1
360,1204346,Literature-derived,Displacement of [3H]N-methylspiperone from dopamine D3 receptor (unknown origin) assessed as total radioligand binding at 1.66 x 10'-7 M incubated for 60 mins by microbeta plate reader based method,"Title: Structure-activity relationships and molecular studies of novel arylpiperazinylalkyl purine-2,4-diones and purine-2,4,8-triones with antidepressant and anxiolytic-like activity._||_Abstract: A novel series of arylpiperazinylalkyl purine-2,4-diones (4-27) and purine-2,4,8-triones (31-38) was synthesized and tested to evaluated their affinity for the serotoninergic (5-HT1A, 5-HT6, 5-HT7) and dopaminergic (D2) receptors. Compounds with purine-2,4-dione nucleus generally had affinity values higher than the corresponding purine-2,4,8-trione compounds. A spectrum of receptor activities was observed for compounds with a substituent at the 7-position of the imidazo[2,1-f]purine-2,4-dione system and some potent 5-HT1A (18, 25), 5-HT7 (14) and mixed 5-HT1A/5-HT7 (8, 9) receptor ligands with additional affinity for dopamine D2 receptors (15) has been identified. Moreover, docking studies proved that a substituent at the 7-position of 1,3-dimethyl-(1H,8H)-imidazo[2,1-f]purine-2,4-dione could be essential for receptor affinity and selectivity, especially towards 5-HT1A and 5-HT7. The results of the preliminary pharmacological in vivo studies of selected derivatives of 1,3-dimethyl-(1H,8H)-imidazo[2,1-f]purine-2,4-dione, including 9 as a potential anxiolytic, 8 and 15 as potential antidepressants, and 18 and 25 as potential antidepressant and anxiolytic agents.",43,ChEMBL,CHEMBL3423636,20181006,118736364|118736365|118736366|118736367|118736368|118736369|118736375|118736377|118736378|118736379|118736380|118736394|118736395|118736396|118736397|118736398|118736399|118736400|118736401|135398745,103195217|312392322|312392323|312392324|312392325|312392326|312392327|312392333|312392335|312392336|312392337|312392338|312392371|312392372|312392373|312392374|312392375|312392376|312392377|312392378,1814,,P35462,Curation Efforts|Research and Development,25965777,0,,P35462,9606.0,,,,0,0,0,0,0,0
362,1227964,Confirmatory,Displacement of [3H]N-methylspiperone from human recombinant dopamine D3 receptor expressed in HEKT cell membranes by radioligand binding assay,"Title: Semisynthetic Studies on and Biological Evaluation of N-Methyllaurotetanine Analogues as Ligands for 5-HT Receptors._||_Abstract: N-Methyllaurotetanine (1) has been reported to display good affinity for the 5-HT1A receptor, but no structure-affinity studies have been performed to date. The commercially available alkaloid boldine (2) was used as the starting material for synthesis of various C-9 alkoxy analogues of N-methyllaurotetanine in order to gauge the effect of C-9 alkylation on affinity and selectivity at 5-HT1A, 5-HT2A, and 5-HT7 receptors. Mitsunobu reactions were implemented in the alkylation steps leading to the analogues. Modest improvement in 5-HT1A affinity was observed upon alkylation for most analogues. Thus, the C-9 hydroxy group of 1 is not critical for affinity to the 5-HT1A receptor. Some analogues displayed high affinity for the 5-HT7 receptor, comparable to N-methyllaurotetanine, with moderate selectivity vs 5-HT1A and 5-HT2A receptors.",43,ChEMBL,CHEMBL3582627,20181008,16573,103598424,1814,,P35462,Curation Efforts|Research and Development,25695425,0,,P35462,9606.0,,,,0,0,0,0,0,0
372,1236124,Confirmatory,Antagonist activity at human dopamine D3 receptor expressed in CHO cells assessed as inhibition of quinpirole-stimulated mitogenesis,"Title: High Affinity Dopamine D3 Receptor (D3R)-Selective Antagonists Attenuate Heroin Self-Administration in Wild-Type but not D3R Knockout Mice._||_Abstract: The dopamine D3 receptor (D3R) is a promising target for the development of pharmacotherapeutics to treat substance use disorders. Several D3R-selective antagonists are effective in animal models of drug abuse, especially in models of relapse. Nevertheless, poor bioavailability, metabolic instability, and/or predicted toxicity have impeded success in translating these drug candidates to clinical use. Herein, we report a series of D3R-selective 4-phenylpiperazines with improved metabolic stability. A subset of these compounds was evaluated for D3R functional efficacy and off-target binding at selected 5-HT receptor subtypes, where significant overlap in SAR with D3R has been observed. Several high affinity D3R antagonists, including compounds 16 (Ki = 0.12 nM) and 32 (Ki = 0.35 nM), showed improved metabolic stability compared to the parent compound, PG648 (6). Notably, 16 and the classic D3R antagonist SB277011A (2) were effective in reducing self-administration of heroin in wild-type but not D3R knockout mice.",43,ChEMBL,CHEMBL3599948,20181008,25141534|44309876|86280005|122183764|122183765|122183771|122183778,103266140|124966353|318380417|318380418|318380419|318380425|318380432,1814,,P35462,Curation Efforts|Research and Development,26203768,0,,P35462,9606.0,197.0,,,0,0,1,1,1,1
375,1245900,Literature-derived,Binding affinity to dopamine D3 receptor (unknown origin) at 0.1 mM by radioligand displacement assay relative to control,"Title: Reengineered tricyclic anti-cancer agents._||_Abstract: The phenothiazine and dibenzazepine tricyclics are potent neurotropic drugs with a documented but underutilized anti-cancer side effect. Reengineering these agents (TFP, CPZ, CIP) by replacing the basic amine with a neutral polar functional group (e.g., RTC-1, RTC-2) abrogated their CNS effects as demonstrated by in vitro pharmacological assays and in vivo behavioral models. Further optimization generated several phenothiazines and dibenzazepines with improved anti-cancer potency, exemplified by RTC-5. This new lead demonstrated efficacy against a xenograft model of an EGFR driven cancer without the neurotropic effects exhibited by the parent molecules. Its effects were attributed to concomitant negative regulation of PI3K-AKT and RAS-ERK signaling.",43,ChEMBL,CHEMBL3615528,20181009,5566|478593|71263391|71263392,103164917|318387213|318387214|318387215,1814,,P35462,Curation Efforts|Research and Development,26372073,0,,P35462,9606.0,,,,0,0,0,0,0,0
376,1249356,Literature-derived,Inhibition of human dopamine D3 receptor at 10 uM relative to control,"Title: Pseudosaccharin amines as potent and selective KV1.5 blockers._||_Abstract: Phenethyl aminoheterocycles like compound 1 were known to be potent I(Kur) blockers although they lacked potency in vivo. Modification of the heterocycle led to the design and synthesis of pseudosaccharin amines. Compounds such as 14, 17d and 21c were found to be potent K(V)1.5 blockers and selective over other cardiac ion channels. These compounds had potent pharmacodynamic activity, however, they also showed off-target activities such as hemodynamic effects.",43,ChEMBL,CHEMBL3625938,20181009,137028323|137028336,318391846|318391860,1814,,P35462,Curation Efforts|Research and Development,25801931,0,,P35462,9606.0,,,,0,0,0,0,0,0
379,1256432,Confirmatory,Displacement of [3H]-N-methylspiperone from recombinant human dopamine D3 receptor after 1.5 hrs by Microbeta scintillation counting analysis,"Title: Synthesis and evaluation of aporphine analogs containing C1 allyl isosteres at the h5-HT(2A) receptor._||_Abstract: A series of C1 aporphine analogs related to compound 5 and that contain substituted allylic, alkynyl, nitrile, ester and benzyl groups was synthesized and evaluated for affinity at h5HT2A and α1A receptors in functional activity assays that measure calcium release. The presence of branched allylic substituent groups diminished affinity for the h5HT2A receptor. Likewise, the alkynyl, nitrile and ester derivatives evaluated displayed lower 5-HT2A receptor affinity as compared to 5. Hydrophobic, steric and electronic effects impact the affinity of p-substituted benzyl derivatives 8i-8k but in different ways. High hydrophobicity and size favor 5-HT2A affinity whereas, high electronegativity disfavors 5-HT2A affinity. p-Bromobenzyl analog 8k was identified as a 5-HT2A receptor selective ligand, with the highest 5-HT2A receptor affinity of any aporphine known to date. Most of the other analogs were selective for the 5-HT2A versus the α1A receptor. ChemScore binding energies from docking studies correlated qualitatively with the observed trends in affinity for 8i-8k, although the binding energies were not well differentiated quantitatively.",43,ChEMBL,CHEMBL3636155,20200702,122195524,318396838,1814,,P35462,Curation Efforts|Research and Development,26475518,0,,P35462,9606.0,,,,0,0,0,0,0,0
380,1256690,Confirmatory,Binding affinity to dopaminergic D3 receptor (unknown origin),"Title: Synthesis and pharmacological evaluation of piperidine (piperazine)-substituted benzoxazole derivatives as multi-target antipsychotics._||_Abstract: The present study describes the optimization of a series of novel benzoxazole-piperidine (piperazine) derivatives combining high dopamine D2 and serotonin 5-HT1A, 5-HT2A receptor affinities. Of these derivatives, the pharmacological features of compound 29 exhibited high affinities for the DA D2, 5-HT1A and 5-HT2A receptors, but low affinities for the 5-HT2C and histamine H1 receptors and human ether-a-go-go-related gene (hERG) channels. Furthermore, compound 29 reduced apomorphine-induced climbing and 1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane (DOI)-induced head twitching without observable catalepsy, even at the highest dose tested. Thus, compound 29 is a promising candidate as a multi-target antipsychotic treatment.",43,ChEMBL,CHEMBL3636471,20181009,10456040,103290804,1814,,P35462,Curation Efforts|Research and Development,26483200,0,,P35462,9606.0,,,,0,0,0,0,0,0
381,1257690,Confirmatory,"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.","Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",43,ChEMBL,CHEMBL3707696,20181009,60165266|60196663|60196664|60196665|60196764|60196765|60196766|60196767|60196768|60196769|60196864|60196865|60196866|60196867|60196868|60196869|60196965|60196966|60196967|60196968|60196969|60196970|60197068|60197069|60197070|60197071|60197072|60197073|60197166|60197167|60197168|60197169|60197170|60197171|60197269|60197270|60197271|60197272|60197273|60197274|60197377|60197378|60197379|60197380|60197381|60197382|60197475|60197476|60197477|60197478|60197479|60197566|60197567|60197568|60197569|60197570|60197669|60197670|60197671|60197672|60197673|60197674|60197774|60197775|60197776|60197777|60197778|60197779|60197886|60197887|60197888|60197889|60197890|60197891|60197996|60197997|60197998|70656410|70656948,318423415|318423416|318423417|318423418|318423419|318423420|318423421|318423422|318423423|318423424|318423425|318423426|318423427|318423428|318423429|318423430|318423431|318423432|318423433|318423434|318423435|318423436|318423437|318423438|318423439|318423440|318423441|318423442|318423443|318423444|318423445|318423446|318423447|318423448|318423449|318423450|318423451|318423452|318423453|318423454|318423455|318423456|318423457|318423458|318423459|318423460|318423461|318423462|318423463|318423464|318423465|318423466|318423467|318423468|318423469|318423470|318423471|318423472|318423473|318423474|318423475|318423476|318423477|318423478|318423479|318423480|318423481|318423482|318423483|318423484|318423485|318423486|318423487|318423488|318423489|318423490|318423491|318423492|318423493,1814,Biochemical,P35462,Curation Efforts|Research and Development,,0,,P35462,9606.0,,,,0,0,0,0,0,0
