,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
405,298913,Literature-derived,Inhibition of delta opioid receptor at 1 uM,"Title: In vitro and in vivo profile of 5-[(4'-trifluoromethyl-biphenyl-2-carbonyl)-amino]-1H-indole-2-carboxylic acid benzylmethyl carbamoylamide (dirlotapide), a novel potent MTP inhibitor for obesity._||_Abstract: The synthesis of a novel gut selective MTP inhibitor, 5-[(4'-trifluoromethyl-biphenyl-2-carbonyl)-amino]-1H-indole-2-carboxylic acid benzylmethyl carbamoylamide (dirlotapide), and its in vitro and in vivo profile are described. Dirlotapide (3) demonstrated excellent potency against MTP enzyme in HepG2 cells and canine hepatocytes. This novel MTP inhibitor also showed excellent efficacy when tested in a canine food intake model.",43,ChEMBL,CHEMBL897239,20181022,9917862,103534931,4985,,P41143,Curation Efforts|Research and Development,17276061,0,,P41143,9606.0,,,,0,0,0,0,0,0
407,301033,Confirmatory,Antagonist activity at human delta opioid receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay,"Title: Structure-activity relationship studies of carboxamido-biaryl ethers as opioid receptor antagonists (OpRAs). Part 1._||_Abstract: A structurally unique and new class of opioid receptor antagonists (OpRAs) that bear no structural resemblance with morphine or endogenous opioid peptides has been discovered. A series of carboxamido-biaryl ethers were identified as potent receptor antagonists against mu, kappa and delta opioid receptors. The structure-activity relationship indicated para-substituted aryloxyaryl primary carboxamide bearing an amine tether on the distal phenyl ring was optimal for potent in vitro functional antagonism against three opioid receptor subtypes.",43,ChEMBL,CHEMBL899317,20181022,5360515|9906198|44434057|44434058|44434944|44434945|44434946|44434947|44434948|44434949|44434950|44434951,103234501|103537832|103537833|103539271|103539272|103539273|103539274|103539275|103539276|103539277|103539278|131283791,4985,,P41143,Curation Efforts|Research and Development,17720493,0,,P41143,9606.0,197.0,,,0,0,1,1,1,1
409,302205,Confirmatory,Antagonist activity at human cloned delta opioid receptor assessed as inhibition of DPDPE-stimulated [35S]GTPgammaS binding,"Title: Synthetic studies of neoclerodane diterpenes from Salvia divinorum: exploration of the 1-position._||_Abstract: Modification of the C-1 ketone of salvinorin A (2a) produces analogues with opioid antagonist properties. Of particular significance is the finding that 1-deoxo-1,10-dehydrosalvinorin A (11a) is a moderately potent antagonist at all three opioid receptor subtypes, and that herkinorin (2b), a mu agonist, is converted to a weak antagonist by removal of the C-1 ketone (3b and 11b). These observations suggest that the ketone of 2b is a key structural feature responsible for mu agonist activity.",43,ChEMBL,CHEMBL900503,20181022,21589299|24779696|25024077|25024078|44249376|44434199|44434200,103465293|103538050|103538051|103538052|103538054|103538057|103538059,4985,,P41143,Curation Efforts|Research and Development,17904842,0,,P41143,9606.0,,,,0,0,1,1,1,1
415,306451,Confirmatory,Displacement of [3H]diprenorphine from human delta opioid receptor expressed in CHO cell membrane,Title: Synthesis and structure-activity relationships of N-substituted spiropiperidines as nociceptin receptor ligands._||_Abstract: A series of N-substituted analogs based upon the spiropiperidine core of 1 was synthesized and exhibited high binding affinity to the nociceptin (NOP) receptor. The selectivities against other known opioid receptors were determined.,43,ChEMBL,CHEMBL886503,20181022,70419|9797246|9934232|9947044|9997843|10137134|10475466|15541261|16739256|18782352|18782374|18782376|18782378|18782384|24735827|25190598|25190624|44438912|44438914|44438916|44438917|44438920|44438921|44438922|44438961|44438962|44438963|44438964|44438965|44438966|44438967|44438968|44438971|44438974|44438975|44438978|44438983|44438988|44438993|44439000|44439001,103196302|103196537|103476557|103546513|103546514|103546516|103546517|103546519|103546520|103546523|103546524|103546525|103546526|103546585|103546586|103546587|103546588|103546589|103546590|103546591|103546592|103546593|103546594|103546595|103546596|103546597|103546598|103546599|103546600|103546601|103546602|103546603|103546604|103546605|103546606|103546607|103546608|103546609|103546610|103546611|103546612,4985,,P41143,Curation Efforts|Research and Development,17289383,0,,P41143,9606.0,197.0,,,0,0,0,0,0,0
416,310353,Confirmatory,Displacement of [3H]naltrindole from delta opioid receptor expressed in CHO cells,"Title: Redefining the structure-activity relationships of 2,6-methano-3-benzazocines. 5. Opioid receptor binding properties of N-((4'-phenyl)-phenethyl) analogues of 8-CAC._||_Abstract: A series of aryl-containing N-monosubstituted analogues of the lead compound 8-[N-((4'-phenyl)-phenethyl)]-carboxamidocyclazocine were synthesized and evaluated to probe a putative hydrophobic binding pocket of opioid receptors. Very high binding affinity to the mu opioid receptor was achieved though the N-(2-(4'-methoxybiphenyl-4-yl)ethyl) analogue of 8-CAC. High binding affinity to mu and very high binding affinity to kappa opioid receptors was observed for the N-(3-bromophenethyl) analogue of 8-CAC. High binding affinity to all three opioid receptors were observed for the N-(2-naphthylethyl) analogue of 8-CAC.",43,ChEMBL,CHEMBL941713,20181022,10016044|10086063|16006949|16048863|16048864|16048866|16048867|16048936|16048937|16048938|16048939|16048940|16048941|16049012|44444601|44444603|44444604|44444613,103245326|103497608|103555345|103555346|103555347|103555348|103555351|103555357|103555359|103555360|103555361|103555362|103555372|103555382|103555383|103555384|103555385|194144840,4985,,P41143,Curation Efforts|Research and Development,17935988,0,,P41143,,197.0,,,0,0,0,0,0,0
420,311997,Literature-derived,Displacement of [125I]deltorphin 2 from human recombinant delta opioid receptor expressed in HEK cells at 100 uM,"Title: Alkaloids with human delta-opioid receptor binding affinity from the Australian rainforest tree Peripentadenia mearsii._||_Abstract: Three new pyrrolidine alkaloids, peripentonine A-C ( 2- 4), one known pyrrolidine alkaloid, peripentadenine ( 1), and one novel indolizidine alkaloid, mearsamine ( 5), were isolated from the leaves of Peripentadenia mearsii and their structures determined by 1D and 2D NMR spectroscopy. Peripentonines A ( 2) and B ( 3) were isolated as a 1:1 mixture of inseparable diastereomers. Mearsamine ( 5) contains a novel tricyclic ring system. Peripentadenine and peripentonines A/B and C showed receptor binding affinity for the human delta-opioid receptor with IC 50 values of 11.4, 69.2, and 30.9 microM, respectively. Mearsamine did not bind to the delta-opioid receptor.",43,ChEMBL,CHEMBL943142,20181022,24762743,103558379,4985,,P41143,Curation Efforts|Research and Development,18039010,0,,P41143,9606.0,45.0,,,0,0,0,0,0,0
427,324935,Confirmatory,Antagonist activity at human cloned delta opioid receptor expressed in CHO cells assessed as inhibition of DPDPE-stimulated [35S]GTP-gamma-S binding,"Title: Synthesis and in vitro opioid receptor functional antagonism of analogues of the selective kappa opioid receptor antagonist (3R)-7-hydroxy-N-((1S)-1-{[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethyl-1-piperidinyl]methyl}-2-methylpropyl)-1,2,3,4-tetrahydro-3-isoquinolinecarboxamide (JDTic)._||_Abstract: In previous structure-activity relationship (SAR) studies, we identified (3 R)-7-hydroxy- N-((1 S)-1-{[(3 R,4 R)-4-(3-hydroxyphenyl)-3,4-dimethyl-1-piperidinyl]methyl}-2-methylpropyl)-1,2,3,4-tetrahydro-3-isoquinolinecarboxamide (JDTic, 1) as the first potent and selective kappa opioid receptor antagonist from the trans-3,4-dimethyl-4-(3-hydroxyphenyl)piperidine class of opioid antagonist. In the present study, we report the synthesis and in vitro opioid receptor functional antagonism of a number of analogues of 1 using a [ (35) S]GTPgammaS binding assay. The results from the studies better define the pharmacophore for this class of kappa opioid receptor antagonist and has identified new potent and selective kappa antagonist. (3 R)-7-Hydroxy- N-[(1 S,2 S)-1-{[(3 R,4 R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-yl]methyl}-2-methylbutyl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide ( 3) with a K e value of 0.03 nM at the kappa receptor and 100- and 793-fold selectivity relative to the mu and delta receptors was the most potent and selective kappa opioid receptor antagonist identified.",43,ChEMBL,CHEMBL931608,20181023,9956146|11091606|24822287|24822449|24822620|24822621|24822623|24822954|24822955|24822956|24822957|24823112|24823113|24823115|24823116|24823275|24823276|24823279|24823280|24823448|24823449|135783297,103171086|103171185|103577455|103577457|103577497|103577498|103577536|103577539|103577572|103577573|103577574|103577613|103577615|103577649|103577690|103577731|103577733|103577773|103577776|103577813|103577814|103577854,4985,,P41143,Curation Efforts|Research and Development,18307295,0,,P41143,9606.0,197.0,,,0,0,1,1,1,1
429,330421,Confirmatory,Displacement of [3H]diprenorphine from recombinant delta opioid receptor expressed in C6 cells,"Title: Opioids and efflux transporters. Part 2: P-glycoprotein substrate activity of 3- and 6-substituted morphine analogs._||_Abstract: Continuing our studies investigating opioids with reduced P-glycoprotein (P-gp) substrate activity, a series of known 3- and 6-hydroxy, -methoxy, and -desoxymorphine analogs was synthesized and analyzed for P-gp substrate activity and opioid binding affinity. 6-Desoxymorphine ( 7) showed high affinity for opioid receptors and did not induce P-gp-mediated ATP hydrolysis. Additionally, 7 demonstrated morphine-like antinociceptive potency in mice, indicating this compound as an ideal lead to further evaluate the role of P-gp in opioid analgesic tolerance development.",43,ChEMBL,CHEMBL922697,20181023,5284371|5288826|5462505|5492619|5492830|16039356|22816300|24828463|44450262,103169185|103169342|103386691|103565859|103565860|103565902|103565906|103565945|103565947,4985,,P41143,Curation Efforts|Research and Development,18311899,0,,P41143,,179.0,,,0,0,0,0,0,0
430,338191,Literature-derived,Displacement of [3H]DPDPE from delta opioid receptor assessed as specific binding relative to total binding,"Title: The role of receptor binding in drug discovery._||_Abstract: Radioligand receptor binding has been used extensively to identify and characterize a host of receptors and enzymes targeting virtually every therapeutic area. Many drug discovery programs have been based on the utilization of radioligand receptor binding technology to identify lead compounds which interact with receptors likely to be important in neuronal, immunological, gastrointestinal, and cardiovascular function/dysfunction. There are several obvious advantages to using in vitro receptor binding as a first level screen when compared to in vivo pharmacometric screens. Scientifically, the structure activity data generated in binding assays is a direct reflection of the ligand/receptor interaction minus the complications which result from secondary events, bioavailability, and pharmacodynamic issues. Technically, the binding studies require only a small amount of test compound (< or = 1 mg), while whole animal studies routinely need gram quantities. Similarly, only a small amount of tissue is required, compared with the cost of purchase and maintenance of live animals for in vivo screening. Supply and labor costs are drastically reduced due to the limited volume and test tube based technology of receptor binding. For these reasons receptor binding assays have been utilized with considerable success to discover site specific lead compounds in virtually every therapeutic area.",43,ChEMBL,CHEMBL1017472,20181024,5284596,103170037,4985,,P41143,Curation Efforts|Research and Development,8496700,0,,P41143,,,,,0,0,0,0,0,0
431,340257,Confirmatory,Inhibition of human delta opioid receptor,"Title: Identification of a potent, selective, and orally active leukotriene a4 hydrolase inhibitor with anti-inflammatory activity._||_Abstract: LTA 4H is a ubiquitously distributed 69 kDa zinc-containing cytosolic enzyme with both hydrolase and aminopeptidase activity. As a hydrolase, LTA 4H stereospecifically catalyzes the transformation of the unstable epoxide LTA 4 to the diol LTB 4, a potent chemoattractant and activator of neutrophils and a chemoattractant of eosinophils, macrophages, mast cells, and T cells. Inhibiting the formation of LTB 4 is expected to be beneficial in the treatment of inflammatory diseases such as inflammatory bowel disease (IBD), asthma, and atherosclerosis. We developed a pharmacophore model using a known inhibitor manually docked into the active site of LTA 4H to identify a subset of compounds for screening. From this work we identified a series of benzoxazole, benzthiazole, and benzimidazole inhibitors. SAR studies resulted in the identification of several potent inhibitors with an appropriate cross-reactivity profile and excellent PK/PD properties. Our efforts focused on further profiling JNJ 27265732, which showed encouraging efficacy in a disease model relevant to IBD.",43,ChEMBL,CHEMBL983891,20181025,44299404,103243877,4985,,P41143,Curation Efforts|Research and Development,18588282,0,,P41143,9606.0,,,,0,0,0,0,0,0
434,352475,Confirmatory,Displacement of [3H]diprenorphine from human delta opioid receptor expressed in CHO cells,"Title: Identification of 3-substituted N-benzhydryl-nortropane analogs as nociceptin receptor ligands for the management of cough and anxiety._||_Abstract: A series of nortropane analogs based on previously reported compound 1 have been synthesized and shown to bind to the nociceptin receptor with high affinity. The synthesis and structure-activity relationships around the C-3 nortropane substitution are described. From the SAR study and hPXR screening effort, compound 15 was identified to possess potent oral antitussive and anxiolytic-like activities in the guinea pig models.",43,ChEMBL,CHEMBL1009681,20180910,44247589,194158560,4985,,P41143,Curation Efforts|Research and Development,19332374,0,,P41143,9606.0,197.0,,,0,0,0,0,0,0
436,362197,Confirmatory,Displacement of [3H]Naltindole from human delta opioid receptor expressed in CHO cell membrane,Title: Synthesis and pharmacological evaluation of hydrophobic esters and ethers of butorphanol at opioid receptors._||_Abstract: We synthesized several hydrophobic esters and ethers of butorphanol and assessed their affinities at opioid receptors in CHO cell membranes. Tested compounds displayed moderate to high affinities to the mu and kappa receptors. The findings accord with previous evidence of a lipophilic binding pocket in the opioid receptors that can be accessed to afford good binding affinity without the need for a phenolic hydrogen-bond donor group. The most potent (K(i)=61 pM at mu and 48 pM at kappa) novel agent was (-)-N-cyclobutylmethylmorphinan-3-yl-14-ol phenoxyacetate (4d).,43,ChEMBL,CHEMBL1005604,20181026,5359272|5361092|9804450|44586888|44586889|44586913|44586915|44586917|44586919|44586942|44586944|44586946|44586948|44586978|44586980|44586982,103205944|103230837|103642776|103642777|103642831|103642832|103642833|103642834|103642887|103642888|103642889|103642890|103642951|103642952|103642953|123085530,4985,,P41143,Curation Efforts|Research and Development,18674902,0,,P41143,9606.0,197.0,,,0,0,0,0,0,0
437,364405,Confirmatory,Displacement of radioligand from delta opioid receptor,"Title: Highly functionalized 7-azaindoles as selective PPAR gamma modulators._||_Abstract: A series of highly functionalized 3-aroyl and 3-phenoxy-2-methyl-7-azaindoles have been identified, which are potent selective PPARgamma modulators (SPPARgammaMs). Addition of substituents at the 6-position of the 7-azaindoles improves in vitro potency and pharmacokinetics. 7-Azaindoles have significantly improved off-target profiles compared to the parent indole series.",43,ChEMBL,CHEMBL980775,20181026,44190762,103586924,4985,,P41143,Curation Efforts|Research and Development,18701276,0,,P41143,,,,,0,0,0,0,0,0
438,364495,Literature-derived,Displacement of [3H]DADL from human cloned delta opioid receptor,"Title: Discovery and labeling of high-affinity 3,4-diarylpyrazolines as candidate radioligands for in vivo imaging of cannabinoid subtype-1 (CB1) receptors._||_Abstract: Imaging of cannabinoid subtype-1 (CB1) receptors in vivo with positron emission tomography (PET) is likely to be important for understanding their role in neuropsychiatric disorders and for drug development. Radioligands for imaging with PET are required for this purpose. We synthesized new ligands from a 3,4- diarylpyrazoline platform of which (-)-12a ((-)-3-(4-chlorophenyl)-N'-[(4-cyanophenyl)sulfonyl]-4-phenyl- 4,5-dihydro-1H-pyrazole-1-carboxamidine) was found to have high-affinity and selectivity for binding to CB1 receptors. (-)-12a and its lower affinity enantiomer ((+)-12a) were labeled with carbon-11 (t1/2 ) 20.4 min) using [11C]cyanide ion as labeling agent and evaluated as PET radioligands in cynomolgus monkeys. After injection of [11C](-)-12a, there was high uptake and retention of radioactivity across brain according to the rank order of CB1 receptor densities. The distomer, [11C](+)-12a, failed to give a sustained CB1 receptor-specific distribution. Polar radiometabolites of [11C](-)-12a appeared moderately slowly in plasma. Radioligand [11C](-)-12a is promising for the study of brain CB1 receptors and merits further investigation in human subjects.",43,ChEMBL,CHEMBL967014,20181026,25107505,103606271,4985,,P41143,Curation Efforts|Research and Development,18754613,0,,P41143,9606.0,,,,0,0,0,0,0,0
441,375523,Confirmatory,Antagonist activity at human recombinant delta opioid receptor expressed in CHO cells coexpressing alphaqi5 assessed as inhibition of DPDPE-induced intracellular calcium mobilization,Title: Further studies at neuropeptide s position 5: discovery of novel neuropeptide S receptor antagonists._||_Abstract: Neuropeptide S (NPS) regulates various biological functions by activating the NPS receptor (NPSR). Previous studies demonstrated that the substitution of Gly(5) with d-amino acids generates NPSR antagonists. Eleven [d-Xaa(5)]NPS derivatives were synthesized and pharmacologically tested measuring [Ca(2+)](i) in HEK293(mNPSR) cells. The results confirmed that the [d-Xaa(5)] substitution promotes antagonist activity with potency inversely related to the side chain size and allowed identification of the novel potent NPSR peptide antagonist [(t)Bu-d-Gly(5)]NPS.,43,ChEMBL,CHEMBL1001566,20180910,44186330|44299404,103243877|124959284,4985,,P41143,Curation Efforts|Research and Development,19473027,0,,P41143,9606.0,197.0,,,0,0,1,1,1,1
442,378465,Confirmatory,Displacement of [125I]deltorphin 2 from human recombinant delta opioid receptor expressed in HEK293 cells,"Title: Grandisines C-G, indolizidine alkaloids from the Australian rainforest tree Elaeocarpus grandis._||_Abstract: Five new indolizidine alkaloids, grandisines C, D, E, F, and G (4-8), and one known indolizidine alkaloid, (-)-isoelaeocarpiline (3), were isolated from the leaves of Elaeocarpus grandis and their structures determined by 1D and 2D NMR spectroscopy. Grandisine C (4) is isomeric with the known compound rudrakine (1). The absolute configuration of grandisine D (5) was deduced by its conversion to (-)-isoelaeocarpiline. Grandisine E (6) contains a novel tetracyclic ring system. Grandisine F (7) is the 14-amino analogue of grandisine C. Grandisine G (8) contains the novel combination of a piperidine attached to an indolizidine. Grandisines C, D, F, and G and (-)-isoelaeocarpiline showed receptor binding affinity for the human delta-opioid receptor with IC(50) values of 14.6, 1.65, 1.55, 75.4, and 9.9 microM, respectively.",43,ChEMBL,CHEMBL975645,20181025,5284596|16040172|16086540|16086543|16086545|44299404|44583898,103170037|103243877|103636176|103636177|103636225|103734402|103734447,4985,,P41143,Curation Efforts|Research and Development,16989522,0,,P41143,9606.0,45.0,,,0,0,0,0,0,0
443,379003,Confirmatory,Antagonist activity at human delta opioid receptor expressed in CHO cells assessed as DPDPE-stimulated [35S]GTPgammaS binding,"Title: Synthetic studies of neoclerodane diterpenes from Salvia divinorum: semisynthesis of salvinicins A and B and other chemical transformations of salvinorin A._||_Abstract: Salvinorin A (1) is a hallucinogenic neoclerodane diterpene isolated from the widely available psychoactive plant Salvia divinorum and is the first example of a non-nitrogenous opioid receptor ligand. At present, there is little information available as to why this compound is selective for kappa opioid receptors. One approach to better understanding the mode of binding of 1 at kappa receptors is to systematically alter the structure of 1 and examine the effects on opioid receptor affinity and activity. Currently, there is a paucity of methods described for the preparation of analogues derived from 1. Here, we report the investigation of several chemical transformations of 1 isolated from S. divinorum. In particular, this work provides a semisynthesis of salvinicins A (2) and B (3) and has identified 10a as the first neoclerodane diterpene with delta opioid antagonist activity.",43,ChEMBL,CHEMBL969928,20181025,128563|11546512,103457931|103497749,4985,,P41143,Curation Efforts|Research and Development,16441078,0,,P41143,9606.0,197.0,,,0,0,1,1,1,1
444,386255,Literature-derived,Antagonist activity at delta opioid receptor expressed in HEK293 cells assessed as blockade of deltorphin 2-mediated decrease in secreted alkaline phosphatase activity at 1 uM after 6 hrs relative to control,"Title: Hemopressin is an inverse agonist of CB1 cannabinoid receptors._||_Abstract: To date, the endogenous ligands described for cannabinoid receptors have been derived from membrane lipids. To identify a peptide ligand for CB(1) cannabinoid receptors, we used the recently described conformation-state sensitive antibodies and screened a panel of endogenous peptides from rodent brain or adipose tissue. This led to the identification of hemopressin (PVNFKFLSH) as a peptide ligand that selectively binds CB(1) cannabinoid receptors. We find that hemopressin is a CB(1) receptor-selective antagonist, because it is able to efficiently block signaling by CB(1) receptors but not by other members of family A G protein-coupled receptors (including the closely related CB(2) receptors). Hemopressin also behaves as an inverse agonist of CB(1) receptors, because it is able to block the constitutive activity of these receptors to the same extent as its well characterized antagonist, rimonabant. Finally, we examine the activity of hemopressin in vivo using different models of pain and find that it exhibits antinociceptive effects when administered by either intrathecal, intraplantar, or oral routes, underscoring hemopressin's therapeutic potential. These results represent a demonstration of a peptide ligand for CB(1) cannabinoid receptors that also exhibits analgesic properties. These findings are likely to have a profound impact on the development of novel therapeutics targeting CB(1) receptors.",43,ChEMBL,CHEMBL967716,20200703,44560117,103583213,4985,,P41143,Curation Efforts|Research and Development,18077343,0,,P41143,,45.0,,,0,0,1,1,1,1
445,386269,Literature-derived,Antagonist activity at delta opioid receptor expressed in SKNSH cells assessed as blockade of deltorphin 2-induced increase in antibody recognition at 100 nM by ELISA relative to control,"Title: Hemopressin is an inverse agonist of CB1 cannabinoid receptors._||_Abstract: To date, the endogenous ligands described for cannabinoid receptors have been derived from membrane lipids. To identify a peptide ligand for CB(1) cannabinoid receptors, we used the recently described conformation-state sensitive antibodies and screened a panel of endogenous peptides from rodent brain or adipose tissue. This led to the identification of hemopressin (PVNFKFLSH) as a peptide ligand that selectively binds CB(1) cannabinoid receptors. We find that hemopressin is a CB(1) receptor-selective antagonist, because it is able to efficiently block signaling by CB(1) receptors but not by other members of family A G protein-coupled receptors (including the closely related CB(2) receptors). Hemopressin also behaves as an inverse agonist of CB(1) receptors, because it is able to block the constitutive activity of these receptors to the same extent as its well characterized antagonist, rimonabant. Finally, we examine the activity of hemopressin in vivo using different models of pain and find that it exhibits antinociceptive effects when administered by either intrathecal, intraplantar, or oral routes, underscoring hemopressin's therapeutic potential. These results represent a demonstration of a peptide ligand for CB(1) cannabinoid receptors that also exhibits analgesic properties. These findings are likely to have a profound impact on the development of novel therapeutics targeting CB(1) receptors.",43,ChEMBL,CHEMBL992352,20181025,44560117,103583213,4985,,P41143,Curation Efforts|Research and Development,18077343,0,,P41143,,,,,0,0,1,1,1,1
449,391305,Literature-derived,Displacement of [3H]DADLE from human delta opioid receptor at 10 uM,"Title: Synthesis and evaluation of [N-methyl-11C]N-desmethyl-loperamide as a new and improved PET radiotracer for imaging P-gp function._||_Abstract: [(11)C]Loperamide has been proposed for imaging P-glycoprotein (P-gp) function with positron emission tomography (PET), but its metabolism to [N-methyl-(11)C] N-desmethyl-loperamide ([(11)C]dLop; [(11)C]3) precludes quantification. We considered that [(11)C]3 might itself be a superior radiotracer for imaging brain P-gp function and therefore aimed to prepare [(11)C]3 and characterize its efficacy. An amide precursor (2) was synthesized and methylated with [(11)C]iodomethane to give [(11)C]3. After administration of [(11)C]3 to wild-type mice, brain radioactivity uptake was very low. In P-gp (mdr-1a(-/-)) knockout mice, brain uptake of radioactivity at 30 min increased about 3.5-fold by PET measures, and over 7-fold by ex vivo measures. In knockout mice, brain radioactivity was predominantly (90%) unchanged radiotracer. In monkey PET experiments, brain radioactivity uptake was also very low but after P-gp blockade increased more than 7-fold. [(11)C]3 is an effective new radiotracer for imaging brain P-gp function and, in favor of future successful quantification, appears free of extensive brain-penetrant radiometabolites.",43,ChEMBL,CHEMBL1026452,20181026,9805944,103606134,4985,,P41143,Curation Efforts|Research and Development,18783208,0,,P41143,9606.0,,,,0,0,0,0,0,0
452,408737,Confirmatory,Binding affinity at delta opioid receptor,Title: Conformation-opioid activity relationships of bicyclic guanidines from 3D similarity analysis._||_Abstract: Conformation of bicyclic guanidines with kappa-opioid receptor activity derived in our laboratory from a positional scanning synthetic combinatorial library is presented in this work. We propose a common bioactive conformation and putative pharmacophoric features by means of 3D similarity methods. Our 'Y' shape molecular binding model explains structure-activity relationships and suggests that the guanidine functionality and a 4-methoxybenzyl group may be involved in key interactions with the receptor. Comparison of our model with known opiates suggest a similar binding mode showing that the bicyclic guanidines presented in this work are suitable scaffolds for further development of new opioid receptors ligands.,43,ChEMBL,CHEMBL961464,20181025,10893958|44348797,103354352|103354429,4985,,P41143,Curation Efforts|Research and Development,18468907,0,,P41143,,,,,0,0,0,0,0,0
453,410719,Confirmatory,Displacement of [3H]Naltrindole form human delta opioid receptor expressed in CHO cells,"Title: Syntheses and opioid receptor binding properties of carboxamido-substituted opioids._||_Abstract: A series of 15 novel opioid derivatives were made where the prototypic phenolic-OH group of traditional opioids was replaced by a carboxamido (CONH(2)) group. For 2,6-methano-3-benzazocines and morphinans similar or, in a few instances, enhanced affinity for mu, delta and kappa opioid receptors was observed when the OH-->CONH(2) switch was applied. For 4,5alpha-epoxymorphinans, binding affinities for the corresponding carboxamide derivatives were much lower than the OH partner consistent with our pharmacophore hypothesis concerning carboxamide bioactive conformation. The active metabolite of tramadol and its carboxamide counterpart had comparable affinities for the three receptors.",43,ChEMBL,CHEMBL1019877,20181026,5523|9669|3037886|3037926|5284594|5284595|5284596|5360515|5361092|5480230|5486554|9838803|9839245|9848990|10021946|11521945|16099582|25181466|44570025|44570030|44570031|44570032|44570066|44570070|44570071|44570072|44570073|44570075|71751564,103170037|103205944|103229961|103241212|103245518|103256810|103381980|103479146|103575820|103575821|103607842|103607847|103607848|103607850|103607851|103607852|103607910|103607911|103607915|103607916|103607917|103607918|103607919|103698780|123083206|131283791|163336456|175265278|242641782,4985,,P41143,Curation Efforts|Research and Development,19027293,0,,P41143,9606.0,197.0,,,0,0,0,0,0,0
466,438617,Confirmatory,Binding affinity to delta opioid receptor,"Title: Evaluation of spirocyclic 3-(3-fluoropropyl)-2-benzofurans as sigma1 receptor ligands for neuroimaging with positron emission tomography._||_Abstract: A series of various N-substituted 3-(3-fluoropropyl)-3H-spiro[[2]benzofuran-1,4'-piperidines] (7) has been synthesized. In receptor binding studies, the N-benzyl derivative 7a (WMS-1813) revealed extraordinarily high sigma(1) receptor affinity (K(i) = 1.4 nM) and excellent sigma(1)/sigma(2) selectivity (>600 fold). In vitro biotransformation of 7a with rat liver microsomes led to three main metabolites. N-Debenzylation was inhibited by introduction of an N-phenylethyl residue (7 g). The PET tracer [(18)F]7a was synthesized by nucleophilic substitution of the tosylate 13 with K[(18)F]F-K222-carbonate complex. The decay corrected radiochemical yield of [(18)F]7a was 35-48% with a radiochemical purity of >99.5% and a specific activity of 150-238 GBq/micromol. The radiotracer properties were evaluated in female CD-1 mice by organ distribution and ex vivo brain autoradiography. The radiotracer uptake in the brain was fast and sufficient, with values of approximately 4% injected dose per gram. Target specificity of [(18)F]7a was validated in blocking studies by preapplication of haloperidol, and significant reduction in the uptake of radioactivity was observed in the brain and peripheral organs expressing sigma(1) receptors.",43,ChEMBL,CHEMBL1051418,20180911,44474938,103697992,4985,,P41143,Curation Efforts|Research and Development,19791807,0,,P41143,,,,,0,0,0,0,0,0
469,440035,Confirmatory,Displacement of [3H]DPDPE from delta opioid receptor expressed in CHO cells after 90 mins by scintillation counting,"Title: Discovery of dermorphin-based affinity labels with subnanomolar affinity for mu opioid receptors._||_Abstract: A series of potent electrophilic affinity labels (IC(50) = 0.1-5 nM) containing either a bromoacetamide or isothiocyanate based on the mu opioid receptor (MOR) selective peptide dermorphin were prepared. All four analogues exhibited wash resistant inhibition of [(3)H]DAMGO binding at subnanomolar to nanomolar concentrations, suggesting that these analogues bind covalently to MOR. To our knowledge, these peptides are the highest affinity peptide-based affinity labels for MOR reported to date.",43,ChEMBL,CHEMBL1058519,20180911,5485199|45483986|45483987|45483988|45483989|45483990|45483991,103193883|103700388|103700389|103700390|103700391|103700392|103700393,4985,,P41143,Curation Efforts|Research and Development,19621878,0,,P41143,,197.0,,,0,0,0,0,0,0
479,455979,Confirmatory,Displacement of [125I]diprenorphine from human delta opioid receptor expressed in CHO cells by liquid scintillation counting,"Title: Biaryl piperidines as potent and selective delta opioid receptor ligands._||_Abstract: The design and synthesis of novel opiates are reported. Based on the message-address principle a novel class of 4,4- and 3,3-biaryl piperidines was designed and synthesized. Biological evaluation confirmed that these compounds exhibit high affinity and selectivity for the delta opioid receptor. Key structure-activity relationships that influence affinity, selectivity, functional activity and clearance are reported.",43,ChEMBL,CHEMBL1074665,20180912,9822639|9824976|9865332|9866175|9932532|17925232|22729898|22729907|22729922|22729923|46190938|46190939|46226159|46226176|46226250,103718479|103718480|103718481|103718482|103718513|103718514|103718515|103718516|103718590|103718591|103718592|103718593|103718623|103718624|103718625,4985,,P41143,Curation Efforts|Research and Development,20015649,0,,P41143,9606.0,197.0,,,0,0,0,0,0,0
