,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
175,150853,Confirmatory,Binding affinity at human opioid receptor mu 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.12 nM,Title: Synthesis and structure-activity relationships of aminoalkylazetidines as ORL1 receptor ligands._||_Abstract: A series of aminoalkylazetidines has been discovered as novel ORL1 receptor ligands. Structure-activity relationships have been investigated at the azetidine N and the alkyl side chain sites. Several potent and selective analogues have been identified.,43,ChEMBL,CHEMBL751582,20180930,10150001|10150260|10172398|10193971|10194236|10286440|10286996|44336905|44337108|44337123|44337129|44337131|44337163|44337212|44337229|44337230|44337231|44337232|44337249|44337252|44337351|44337357|44337362|44337379|44337437|44337452|44337459|44337460|44337473|44337513|44337550|44337551,103326789|103327278|103327280|103327299|103327307|103327309|103327322|103327326|103327346|103327373|103327391|103327485|103327486|103327521|103327527|103327528|103327530|103327551|103327558|103327795|103327810|103327815|103327840|103327852|103327982|103328016|103328036|103328037|103328056|103328150|103328238|103328239,4988,,P35372,Curation Efforts|Research and Development,12372523,0,,P35372,,197.0,,,0,0,0,0,0,0
176,150855,Confirmatory,Binding affinity for human opioid receptor mu 1 using [3H]- DAMGO as radioligand transfected into CHO cells,"Title: The design and synthesis of a novel quinolizidine template for potent opioid and opioid receptor-like (ORL1, NOP) receptor ligands._||_Abstract: A new class of high affinity opioid and opioid receptor-like receptor (ORL1 receptor, NOP receptor) ligands has been designed by conformational restriction of piperidine-based NOP receptor ligands, resulting in a novel quinolizidine scaffold. Different modifications of the pendant functional groups on the scaffold provide differential activities at the opioid and NOP receptors. While the conformational rigidity will provide an improved understanding of the NOP and opioid receptor binding pockets, these compounds also provide a new template for the design of novel opiate and NOP ligands.",43,ChEMBL,CHEMBL750009,20181001,10066285|10407144|44297435|44297519|44297697|44297727,103239143|103239184|103239185|103239290|103239626|103239701,4988,,P35372,Curation Efforts|Research and Development,14684324,0,,P35372,,197.0,,,0,0,0,0,0,0
178,150977,Confirmatory,Binding affinity to cloned human Opioid receptor mu 1 transfected into hamster ovary cells using [3H]DAMGO as a radioligand.,"Title: Structural determinants of efficacy for kappa opioid receptors in the orvinol series: 7,7-spiro analogues of buprenorphine.",43,ChEMBL,CHEMBL753233,20181016,9848990|44279592|44279594|44279686|44279699,103203508|103203509|103203654|103203696|175265278,4988,,P35372,Curation Efforts|Research and Development,10649968,0,,P35372,,,,,0,0,0,0,0,0
186,150993,Confirmatory,Inhibition of [3H]- diprenorphine binding on Opioid receptor mu 1 expressed in human embryonic kidney (HEK) cells,"Title: Naphthalene dicarboxaldehyde as an electrophilic fluorogenic moiety for affinity labeling: application to opioid receptor affinity labels with greatly improved fluorogenic properties._||_Abstract: To develop ligands with fluorogenic properties amenable for following the kinetics of cross-linking to receptors, a naphthalene dicarboxaldehyde moiety has been attached to an opiate pharmacophore 2 and evaluated in mu-opioid receptors. The fluorescence of the benzo[f]isoindole formed upon cross-linking of mu-opioid receptors by 2 permitted the time-course of covalent bonding to be followed. This demonstrated proof-of-concept suggests the usefulness of naphthalene dicarboxaldehyde-containing affinity labels as kinetic probes.",43,ChEMBL,CHEMBL753400,20181017,10393593,103677729,4988,,P35372,Curation Efforts|Research and Development,12086475,0,,P35372,,,,,0,0,0,0,0,0
187,150995,Confirmatory,Inhibition of binding of [3H]diprenorphine to cloned human Opioid receptor mu 1 expressed in CHO cell membrane,"Title: Synthesis and biological activities of cyclic lanthionine enkephalin analogues: delta-opioid receptor selective ligands._||_Abstract: The synthesis and biological test results of a series of enkephalin analogues incorporating the lanthionine modification are presented. The syntheses of four monosulfide-bridged analogues of enkephalins, Tyr-c[D-Ala(L)-Gly-Phe-D-Ala(L)]-OH (1a), Tyr-c[D-Val(L)-Gly-Phe-D-Ala(L)]-OH (1b), Tyr-c[D-Ala(L)-Gly-Phe-Ala(L)]-OH (1c), and Tyr-c[D-Val(L)-Gly-Phe-Ala(L)]-OH (1d), where Ala(L) and Val(L) denote the lanthionine amino acid ends linked by a monosulfide bridge to form the lanthionine structure, were successfully carried out via preparation of the linear peptide on solid support and cyclization in solution. In vitro binding assays against mu-, delta-, and kappa-opioid receptors and in vitro tests using GPI and MVD assays revealed that the dimethyl lanthionine analogues 1b and 1d, denoted as D-Val(L) in position 2, show substantial selectivity toward the delta-opioid receptor, while the unsubstituted analogues 1a and 1c, denoted as D-Ala(L) in position 2, bind to both mu- and delta-opioid receptors. The in vivo thermal escape assay by intrathecal administration showed that the analogues 1b and 1d are among the most potent ligands at producing antinociception through the delta-opioid receptor. The picomolar potencies of analogues 1a and 1c in the intrathecal (it.) assay strongly indicate that mu- and delta-opioid receptors interact synergistically to modulate the antinociceptive responses.",43,ChEMBL,CHEMBL753401,20181017,44299404,103243877,4988,,P35372,Curation Efforts|Research and Development,12166947,0,,P35372,,197.0,,,0,0,0,0,0,0
188,150997,Confirmatory,Inhibition of binding of [3H]diprenorphine to cloned human Opioid receptor mu 1 expressed in CHO cell membrane;Range is in between (1.8-2.2),"Title: Synthesis and biological activities of cyclic lanthionine enkephalin analogues: delta-opioid receptor selective ligands._||_Abstract: The synthesis and biological test results of a series of enkephalin analogues incorporating the lanthionine modification are presented. The syntheses of four monosulfide-bridged analogues of enkephalins, Tyr-c[D-Ala(L)-Gly-Phe-D-Ala(L)]-OH (1a), Tyr-c[D-Val(L)-Gly-Phe-D-Ala(L)]-OH (1b), Tyr-c[D-Ala(L)-Gly-Phe-Ala(L)]-OH (1c), and Tyr-c[D-Val(L)-Gly-Phe-Ala(L)]-OH (1d), where Ala(L) and Val(L) denote the lanthionine amino acid ends linked by a monosulfide bridge to form the lanthionine structure, were successfully carried out via preparation of the linear peptide on solid support and cyclization in solution. In vitro binding assays against mu-, delta-, and kappa-opioid receptors and in vitro tests using GPI and MVD assays revealed that the dimethyl lanthionine analogues 1b and 1d, denoted as D-Val(L) in position 2, show substantial selectivity toward the delta-opioid receptor, while the unsubstituted analogues 1a and 1c, denoted as D-Ala(L) in position 2, bind to both mu- and delta-opioid receptors. The in vivo thermal escape assay by intrathecal administration showed that the analogues 1b and 1d are among the most potent ligands at producing antinociception through the delta-opioid receptor. The picomolar potencies of analogues 1a and 1c in the intrathecal (it.) assay strongly indicate that mu- and delta-opioid receptors interact synergistically to modulate the antinociceptive responses.",43,ChEMBL,CHEMBL753403,20181017,11146107,103352846,4988,,P35372,Curation Efforts|Research and Development,12166947,0,,P35372,,197.0,,,0,0,0,0,0,0
189,150999,Confirmatory,Inhibition of binding of [3H]diprenorphine to cloned human Opioid receptor mu 1 expressed in CHO cell membrane;Range is in between (580-680),"Title: Synthesis and biological activities of cyclic lanthionine enkephalin analogues: delta-opioid receptor selective ligands._||_Abstract: The synthesis and biological test results of a series of enkephalin analogues incorporating the lanthionine modification are presented. The syntheses of four monosulfide-bridged analogues of enkephalins, Tyr-c[D-Ala(L)-Gly-Phe-D-Ala(L)]-OH (1a), Tyr-c[D-Val(L)-Gly-Phe-D-Ala(L)]-OH (1b), Tyr-c[D-Ala(L)-Gly-Phe-Ala(L)]-OH (1c), and Tyr-c[D-Val(L)-Gly-Phe-Ala(L)]-OH (1d), where Ala(L) and Val(L) denote the lanthionine amino acid ends linked by a monosulfide bridge to form the lanthionine structure, were successfully carried out via preparation of the linear peptide on solid support and cyclization in solution. In vitro binding assays against mu-, delta-, and kappa-opioid receptors and in vitro tests using GPI and MVD assays revealed that the dimethyl lanthionine analogues 1b and 1d, denoted as D-Val(L) in position 2, show substantial selectivity toward the delta-opioid receptor, while the unsubstituted analogues 1a and 1c, denoted as D-Ala(L) in position 2, bind to both mu- and delta-opioid receptors. The in vivo thermal escape assay by intrathecal administration showed that the analogues 1b and 1d are among the most potent ligands at producing antinociception through the delta-opioid receptor. The picomolar potencies of analogues 1a and 1c in the intrathecal (it.) assay strongly indicate that mu- and delta-opioid receptors interact synergistically to modulate the antinociceptive responses.",43,ChEMBL,CHEMBL753405,20181017,10415925,103352847,4988,,P35372,Curation Efforts|Research and Development,12166947,0,,P35372,,197.0,,,0,0,0,0,0,0
193,151007,Literature-derived,% stimulation of GTPgammaS binding in cloned human Opioid receptor mu 1 transfected into hamster ovary cells with respect to DAMGO.,"Title: Structural determinants of efficacy for kappa opioid receptors in the orvinol series: 7,7-spiro analogues of buprenorphine.",43,ChEMBL,CHEMBL753412,20181016,9848990|44279592|44279594|44279686|44279699,103203508|103203509|103203654|103203696|175265278,4988,,P35372,Curation Efforts|Research and Development,10649968,0,,P35372,,,,,0,0,0,0,0,0
195,151011,Literature-derived,"Stimulation of [35S]GTP-gamma-S, binding to human opioid receptor mu 1 in cell membrane","Title: The design and synthesis of a novel quinolizidine template for potent opioid and opioid receptor-like (ORL1, NOP) receptor ligands._||_Abstract: A new class of high affinity opioid and opioid receptor-like receptor (ORL1 receptor, NOP receptor) ligands has been designed by conformational restriction of piperidine-based NOP receptor ligands, resulting in a novel quinolizidine scaffold. Different modifications of the pendant functional groups on the scaffold provide differential activities at the opioid and NOP receptors. While the conformational rigidity will provide an improved understanding of the NOP and opioid receptor binding pockets, these compounds also provide a new template for the design of novel opiate and NOP ligands.",43,ChEMBL,CHEMBL753416,20181001,10066285|10407144,103239184|103239185,4988,,P35372,Curation Efforts|Research and Development,14684324,0,,P35372,,,,,0,0,0,0,0,0
198,151121,Literature-derived,Binding affinity against opioid receptor mu 1; Little effect,"Title: From hit to lead. Analyzing structure-profile relationships._||_Abstract: Two compounds, obtained by random screening, and displaying micromolar activities on the mu opiate receptor were used as starting points for optimization. In that work, the traditional concept of the activity of a compound (related to one or a few targets) was extended to the comprehensive pharmacological profile of that compound on more than 70 receptors, transporters, and channels relevant to a CNS-oriented project. Using the two complementary design strategies based on two similarity concepts described in the previous paper, we have obtained analogues with IC(50) values ranging between 0.9 nM and a few micromolar on the mu receptor and displaying qualitatively different profiles. We discuss here, both on a case-by-case basis and from a statistical standpoint, the pharmacological profiles in light of the two similarity concepts.",43,ChEMBL,CHEMBL757364,20181017,10883642|10950714|11733074,103338921|103338953|103339129,4988,,P35372,Curation Efforts|Research and Development,11585444,0,,P35372,9606,,,,0,0,0,0,0,0
202,152065,Confirmatory,Inhibitory concentration against Opioid receptor mu 1,Inhibitory concentration against Opioid receptor mu 1,43,ChEMBL,CHEMBL757308,20180908,5717|9848518|9870702,103183576|103201392|103202186,4988,,P35372,Curation Efforts|Research and Development,,0,,P35372,,,,,0,0,0,0,0,0
204,152069,Confirmatory,Binding affinity for Opioid receptor mu 1,Title: Synthesis and structure--activity relationship of novel aminotetralin derivatives with high micro selective opioid affinity._||_Abstract: Several novel racemic aminotetralin derivatives have been prepared using a stereoselective aziridine ring opening reactions and were evaluated for their micro-opioid receptor binding affinity. Selectivity index towards other opioid receptors and antinociceptive activity in mice have been evaluated for the most potent derivatives.,43,ChEMBL,CHEMBL757312,20180930,5288826|9838412|9990996|10331735|10443502|44336602|44336603|44336650|44336684|44336767|44336783,103169185|103326037|103326038|103326039|103326132|103326168|103326169|103326206|103326393|103326412|103326440,4988,,P35372,Curation Efforts|Research and Development,12372519,0,,P35372,9606,,,,0,0,0,0,0,0
206,152073,Confirmatory,Binding affinity towards Opioid receptor mu 1 was determined,Title: Peptide science: exploring the use of chemical principles and interdisciplinary collaboration for understanding life processes.,43,ChEMBL,CHEMBL756356,20181017,11061906|11556976|44355590|44355745|44355747|44355787,103370508|103370786|103370787|103370790|103370850|103486539,4988,,P35372,Curation Efforts|Research and Development,13678399,0,,P35372,,,,,0,0,0,0,0,0
211,152083,Literature-derived,The selectivity ratio as the ratio of Ki of Opioid receptor mu 1 to Ki of Opioid receptor delta 1,"Title: Dermorphin and deltorphin heptapeptide analogues: replacement of Phe residue by Dmp greatly improves opioid receptor affinity and selectivity._||_Abstract: The usefulness of 2,6-dimethylphenylalanine (Dmp) as a Phe surrogate in two opioid peptides, dermorphin (DM) and deltorphin II (DT), was investigated. Compared to DM, [L-Dmp(3)]DM (1) showed a 170-fold increase in mu affinity and only a 4-fold increase in delta affinity, resulting in a 40-fold improvement in mu receptor selectivity. Compared to DT, [L-Dmp(3)]DT (3) showed a 22-fold increase in delta affinity and somewhat of a loss in mu affinity, and consequently a marked (75-fold) improvement in delta receptor selectivity. The D-Dmp replacement, however, resulted in a great loss in receptor selectivity in each of the peptides. The specific receptor interactions of 1 and 3 were confirmed by in vitro bioassays. Analogues 1 and 3 seem to be useful as pharmacological tools for the study of opioid systems.",43,ChEMBL,CHEMBL756365,20200630,10055958|44382611|44382612,103316202|103428760|103428761,4988,,P35372,Curation Efforts|Research and Development,11958984,0,,P35372,,,,,0,0,0,0,0,0
212,152085,Literature-derived,Binding affinity towards Opioid receptor mu 1 using [3H]- CTOP as radioligand,Title: Peptide science: exploring the use of chemical principles and interdisciplinary collaboration for understanding life processes.,43,ChEMBL,CHEMBL756437,20181017,44355789,103370852,4988,,P35372,Curation Efforts|Research and Development,13678399,0,,P35372,,,,,0,0,0,0,0,0
213,152087,Confirmatory,Binding affinity towards Opioid receptor mu 1 using [3H]- CTOP as radioligand,Title: Peptide science: exploring the use of chemical principles and interdisciplinary collaboration for understanding life processes.,43,ChEMBL,CHEMBL756439,20181017,44299404|44355639|44355640|44356081,103243877|103370604|103370605|103371315,4988,,P35372,Curation Efforts|Research and Development,13678399,0,,P35372,,,,,0,0,0,0,0,0
220,152233,Confirmatory,Binding affinity towards mu-opioid receptor from CHO cells,"Title: Covalently induced activation of the delta opioid receptor by a fluorogenic affinity label, 7'-(phthalaldehydecarboxamido)naltrindole (PNTI).",43,ChEMBL,CHEMBL758074,20181017,46877612,103734654,4988,,P35372,Curation Efforts|Research and Development,11297446,0,,P35372,10029,197.0,,,0,0,0,0,0,0
222,152237,Confirmatory,Binding affinity against mu opioid receptor using [3H]DAMGO,"Title: From hit to lead. Analyzing structure-profile relationships._||_Abstract: Two compounds, obtained by random screening, and displaying micromolar activities on the mu opiate receptor were used as starting points for optimization. In that work, the traditional concept of the activity of a compound (related to one or a few targets) was extended to the comprehensive pharmacological profile of that compound on more than 70 receptors, transporters, and channels relevant to a CNS-oriented project. Using the two complementary design strategies based on two similarity concepts described in the previous paper, we have obtained analogues with IC(50) values ranging between 0.9 nM and a few micromolar on the mu receptor and displaying qualitatively different profiles. We discuss here, both on a case-by-case basis and from a statistical standpoint, the pharmacological profiles in light of the two similarity concepts.",43,ChEMBL,CHEMBL755357,20181017,16362|104920|5282407|24978531,103503415|103672801|103672873|242610898,4988,,P35372,Curation Efforts|Research and Development,11585444,0,,P35372,9606,,,,0,0,0,0,0,0
223,152239,Confirmatory,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,"Title: From hit to lead. Combining two complementary methods for focused library design. Application to mu opiate ligands._||_Abstract: Compound 1 obtained by random screening and displaying a micromolar activity on the mu opiate receptor was chosen as a starting point for optimization. Two complementary concepts of similarity were used for the design of analogues and compared. These are based, respectively, on a computer-aided comparison of pharmacophoric patterns and on topological similarity. The structure-activity relationships are discussed in light of both similarity concepts. Compound 40, an N-methyl-3-(4-oxo-1-phenyl-1,3,8-triazaspiro[4.5]decyl)acetamide derivative, designed by combining the structure-activity relationships enlightened by each method, has a subnanomolar affinity for mu (h) receptor (IC(50) = 0.9 nM). It is a promising lead, allowing the design of a new series of analogues substituted at the N-3 of the spirocycle moiety.",43,ChEMBL,CHEMBL757060,20181017,3345|4058|4095|71420|5284596|5311304|5362471|6734379|9848989|10004950|10408431|10883642|10884365|10885771|10895676|10918307|10927276|10929002|10929207|10937901|10939174|10939958|10948527|10949380|10950205|10950714|10981761|11003971|11025925|11035765|11046929|11048769|11059058|11059305|11091686|11092200|11122114|11143820|11733074|11761059|11811722|11812228|12103026|16051935|44342057|44342141,103170037|103182112|103184537|103189215|103234668|103338362|103338363|103338365|103338383|103338384|103338403|103338420|103338541|103338573|103338611|103338612|103338766|103338775|103338777|103338778|103338780|103338787|103338819|103338822|103338832|103338833|103338835|103338860|103338883|103338921|103338953|103338987|103338989|103339051|103339052|103339129|103339181|103339206|103339458|103339523|103339558|103339602|103438855|103675054|103770384|160703152|174505320,4988,,P35372,Curation Efforts|Research and Development,11585443,0,,P35372,,,,,0,0,0,0,0,0
224,152241,Confirmatory,Antagonistic activity against opioid receptor mu1,"Title: Design and parallel synthesis of piperidine libraries targeting the nociceptin (N/OFQ) receptor._||_Abstract: Based on literature structures, we proposed a pharmacophore for NOP receptor ligands and used it as a guide for the design of a focused piperidine library and an optimization library. Potent NOP receptor agonists and antagonists were obtained from these libraries as well as a few potent, mu selective agonists.",43,ChEMBL,CHEMBL757824,20181001,11743914|44339374|44339423|44339424|44339425|44339504|44339576|44339596|44339684|44339695,103332287|103332445|103332446|103332447|103332448|103332639|103332801|103332835|103333029|103333051,4988,,P35372,Curation Efforts|Research and Development,12951102,0,,P35372,,,,,0,0,1,1,1,1
237,224559,Confirmatory,Binding affinity towards human mu opioid receptor in CHO cells using [3H]- DAMGO as radioligand,Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL841684,20180909,44380504,103424348,4988,,P35372,Curation Efforts|Research and Development,10206545,0,,P35372,,197.0,,,0,0,0,0,0,0
238,224711,Confirmatory,In vitro binding property against mu opioid receptor,In vitro binding property against mu opioid receptor,43,ChEMBL,CHEMBL843457,20180908,5464110|10004894|10254727|11743937|18660399|44375872|45262671|45262675|45262687|45262697|45262699|45262700|45262701|45262762|45262768|45262770|45262771|45262780|45262793|45262794|45262798|45262806|45262807|45262808|45262816|45262819|45262820|45262821|45262825|45262832|45262836|45262843|45262844|45262848|45262850|45262852|45262853|45262859|45262860|45262861|45262863|45262870|45262871|45262876|45262893|45265392|45265396|45265400|45265402|45265413|45265416|45265421|45265429|45265430|45265435|45265438|45265439|45265453|45265461|45265468|45265469|45265474|45265481|45265483|45265488|45265489|45265490|45265494|45265496|56657849,103414799|103674373|103674379|103674398|103674411|103674415|103674416|103674418|103674494|103674499|103674504|103674505|103674517|103674533|103674535|103674539|103674550|103674551|103674552|103674554|103674565|103674571|103674572|103674573|103674581|103674588|103674593|103674596|103674602|103674604|103674609|103674612|103674614|103674618|103674626|103674627|103674628|103674631|103674643|103674648|103674658|103674683|103676531|103678607|103678618|103678623|103678624|103678627|103678640|103678643|103678649|103678658|103678659|103678666|103678674|103678676|103678696|103678706|103678714|103678715|103678720|103678728|103678731|103678736|103678737|103678738|103678742|103678746|103679547|134434211,4988,In vitro,P35372,Curation Efforts|Research and Development,,0,,P35372,,,,,0,0,0,0,0,0
241,226069,Confirmatory,Opioid receptor activity in guinea pig ileum assay,"Title: Synthesis and opioid activity of dynorphin A-(1-13)NH2 analogues containing cis- and trans-4-aminocyclohexanecarboxylic acid._||_Abstract: It has been proposed that the 'message' sequence of dynorphin A (Dyn A) exists in an extended conformation in aqueous solution (Schiller, P. W. Int. J. Pept. Protein Res. 1983, 21, 307-312). Molecular modeling suggested that trans-4-aminocyclohexanecarboxylic acid (trans-ACCA) might function as a conformationally constrained replacement for Gly2-Gly3 of Dyn A in such an extended conformation. ACCA was synthesized by catalytic hydrogenation of p-aminobenzoic acid, and the cis and trans isomers were separated by fractional recrystallization. Analogues of Dyn A-(1-13)-NH2 containing cis- and trans-ACCA were prepared by solid-phase peptide synthesis using the Fmoc chemical protocol. Results from radioligand binding assays indicated that the peptides have modest affinity for kappa opioid receptors (Ki's = 9.1 and 13.4 nM for [cis-ACCA2-3]- and [trans-ACCA2-3]Dyn A-(1-13)NH2, respectively) and modest kappa-receptor selectivity (Ki ratio (kappa/mu/delta) = 1/13/210 and 1/21/103, respectively). [cis-ACCA2-3]- and [trans-ACCA2-3]Dyn A-(1-13)-NH2 are the first reported Dyn A analogues constrained in the 'message' sequence that are selective for kappa receptors. The cis-ACCA analogue showed very weak opioid activity (IC50 = 4.0 microM) in the guinea pig ileum.",43,ChEMBL,CHEMBL844034,20181014,25079852|73351482,103173862|174505355,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,8097539,0,,P35372|P41143|P41145,10141,,,,0,0,0,0,0,0
243,226793,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 100 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL845680,20200628,5311018,103592778,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
244,226795,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 1 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL845682,20200628,24824637,103577099,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
245,226797,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 20 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847067,20200628,24824637|44276171|44276361,103196492|103197007|103577099,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
246,226799,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 3e nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847069,20200628,44276361,103197007,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
