,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
69,92799,Confirmatory,Compound was evaluated to potentiate response of AMPA-activated current in Xenopus oocytes expressing Ionotropic glutamate receptor AMPA,Compound was evaluated to potentiate response of AMPA-activated current in Xenopus oocytes expressing Ionotropic glutamate receptor AMPA,43,ChEMBL,CHEMBL702514,20180908,637863,103319767,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,,0,,P42261|P42262|P42263|P48058,,129148.0,,,0,0,0,0,0,0
71,92803,Confirmatory,Compound was evaluated for its binding affinity towards Ionotropic glutamate receptor AMPA in presence of [3H]- AMPA,Compound was evaluated for its binding affinity towards Ionotropic glutamate receptor AMPA in presence of [3H]- AMPA,43,ChEMBL,CHEMBL702518,20180908,1845|10037930|10244065|10244106|44377742|44377743,103189373|103335571|103336188|103336229|103418207|103418208,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,,0,,P42261|P42262|P42263|P48058,,,,,0,0,0,0,0,0
72,92805,Literature-derived,Compound was evaluated for its binding affinity towards Ionotropic glutamate receptor AMPA in presence of [3H]- AMPA; NT means not tested,Compound was evaluated for its binding affinity towards Ionotropic glutamate receptor AMPA in presence of [3H]- AMPA; NT means not tested,43,ChEMBL,CHEMBL702520,20180908,2793013|15667665,103300096|103418580,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,,0,,P42261|P42262|P42263|P48058,,,,,0,0,0,0,0,0
74,92931,Confirmatory,Tested for the affinity to the Ionotropic glutamate receptor AMPA using [3H]-AMPA as radioligand,Tested for the affinity to the Ionotropic glutamate receptor AMPA using [3H]-AMPA as radioligand,43,ChEMBL,CHEMBL700574,20180908,1779|3018579|3272524|3899541|44348419|44379376,103235715|103353271|103365688|103402891|103422068|103509729,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,,0,,P42261|P42262|P42263|P48058,,,,,0,0,0,0,0,0
85,258147,Literature-derived,Percentage binding to AMPA at 10 uM,"Title: A new chemical tool for exploring the physiological function of the PDE2 isozyme._||_Abstract: Oxindole (2) is a potent and selective PDE2 inhibitor with a favorable ADME, physiochemical and pharmacokinetic profile to allow for use as a chemical tool in elucidating the physiological role of PDE2.",43,ChEMBL,CHEMBL859471,20181019,11438405,103476180,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,16275071,0,,P42261|P42262|P42263|P48058,,,,,0,0,0,0,0,0
88,260863,Literature-derived,Binding affinity to AMPA receptor at 10 uM,Title: A new chemical tool for exploring the role of the PDE4D isozyme in leukocyte function._||_Abstract: Nicotinamide (2) is a potent and selective inhibitor of the PDE4D isozyme and as a chemical tool selectively blocks eosinophil mediator release and chemotaxis thus linking the role of PDE4D to eosinophil function.,43,ChEMBL,CHEMBL866488,20181020,18734933,103480475,2890|2891|2892|2893,,P42261|P42262|P42263|P48058,Curation Efforts|Research and Development,16263279,0,,P42261|P42262|P42263|P48058,,,,,0,0,0,0,0,0
101,459003,Literature-derived,Binding affinity to S1S2 domain of GluA2 receptor expressed in Escherichia coli by crystallography,"Title: Piracetam defines a new binding site for allosteric modulators of alpha-amino-3-hydroxy-5-methyl-4-isoxazole-propionic acid (AMPA) receptors._||_Abstract: Glutamate receptors are the most prevalent excitatory neurotransmitter receptors in the vertebrate central nervous system and are important potential drug targets for cognitive enhancement and the treatment of schizophrenia. Allosteric modulators of AMPA receptors promote dimerization by binding to a dimer interface and reducing desensitization and deactivation. The pyrrolidine allosteric modulators, piracetam and aniracetam, were among the first of this class of drugs to be discovered. We have determined the structure of the ligand binding domain of the AMPA receptor subtypes GluA2 and GluA3 with piracetam and a corresponding structure of GluA3 with aniracetam. Both drugs bind to GluA2 and GluA3 in a very similar manner, suggesting little subunit specificity. However, the binding sites for piracetam and aniracetam differ considerably. Aniracetam binds to a symmetrical site at the center of the dimer interface. Piracetam binds to multiple sites along the dimer interface with low occupation, one of which is a unique binding site for potential allosteric modulators. This new site may be of importance in the design of new allosteric regulators.",43,ChEMBL,CHEMBL1072470,20180912,4843,103213021,2890,,P42261,Curation Efforts|Research and Development,20163115,0,,P42261,,,,,0,0,0,0,0,0
109,477159,Literature-derived,Activity at recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1106358,20200702,2910,103249003,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
110,477237,Literature-derived,Activity at recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107328,20200702,2910,103249003,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
111,477241,Confirmatory,Activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as effect on 300 uM glutamate-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107332,20200702,2910,103249003,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
112,477245,Literature-derived,Activity at recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes assessed as potentiation of glutamate-induced current at 5 mM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1107336,20200702,2196,103212991,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
113,477251,Confirmatory,Activity at human recombinant GluA1 receptor flip isoform expressed in HEK293 cells assessed as effect on glutamate-induced calcium flux by Fluo-4/AM staining-based fluorescence assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108125,20180913,2910|18713992,103249003|103749940,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,9606.0,45.0,,,0,0,0,0,0,0
114,477269,Literature-derived,Inhibition of recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as inhibition of 300 uM kainate-induced current at 0.5 uM by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108143,20200702,119582,103298881,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
115,477271,Confirmatory,Activity at recombinant GluA1 receptor flop isoform expressed in Xenopus oocytes assessed as effect of 100 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108145,20180913,122294,103749969,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
116,477273,Confirmatory,Inhibition of recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes assessed as inhibition of 100 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108147,20180913,122294,103749969,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
117,477277,Confirmatory,Inhibition of GluA1 receptor expressed in Xenopus oocytes assessed as inhibition of 100 uM kainate-induced current by patch clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108151,20180913,122294,103749969,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
118,477283,Confirmatory,Inhibition of recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes assessed as inhibition of 100 uM glutamate-induced current,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1108951,20180913,10122460,103497092,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
119,477543,Literature-derived,Inhibition of recombinant GluA1A2 receptor flip isoform expressed in Xenopus oocytes co-expressing gamma2-TARPs assessed as inhibition of 100 uM glutamate-induced current at 100 uM,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1116329,20200702,10122460,103497092,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
120,477545,Confirmatory,Activity at recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes co-expressing gamma2-TARP assessed as effect on 10 uM glutamate-induced current by voltage-clamp electrophysiological assay,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117235,20180913,2910,103249003,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
121,477547,Literature-derived,Activity at recombinant GluA1 receptor flip isoform expressed in Xenopus oocytes assessed as potentiation of 10 uM AMPA-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117237,20200702,2910|6603828,103249003|103749941,2890,,P42261,Curation Efforts|Research and Development,20096591,0,,P42261,,129148.0,,,0,0,0,0,0,0
122,477551,Literature-derived,Activity at recombinant GluA1A2 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of 10 uM AMPA-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117241,20200702,2910|6603828,103249003|103749941,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
123,477553,Literature-derived,Activity at recombinant GluA1 receptor flip/GluA2 receptor flop isoform expressed in Xenopus oocytes assessed as potentiation of 10 uM AMPA-induced current at 100 uM relative to control,"Title: Developing a complete pharmacology for AMPA receptors: a perspective on subtype-selective ligands._||_Abstract: AMPA receptors are a family of ligand-gated ion channels that play central roles in rapid neural signaling and in regulation of synaptic strength. Additionally, these receptors are implicated in a number of major psychiatric and neurological diseases. A comprehensive understanding of the roles that AMPA receptors play in the mammalian nervous system has been hampered by the dearth of ligands available to select between individual AMPA receptors subtypes. Here we provide a perspective on opportunities for developing a complete pharmacology for AMPA receptors.",43,ChEMBL,CHEMBL1117243,20200702,2910|6603828,103249003|103749941,2890|2891,,P42261|P42262,Curation Efforts|Research and Development,20096591,0,,P42261|P42262,,129148.0,,,0,0,0,0,0,0
126,536773,Confirmatory,Inhibition of GluR1 expressed in HEK cells,Title: Positive allosteric modulators of the α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor.,43,ChEMBL,CHEMBL1285621,20200626,6451148|9902629|9928016|10155236|10270530|52941898,103259826|103722803|123085754|123086439|123091132|123093472,2890,,P42261,Curation Efforts|Research and Development,20839777,0,,P42261,,45.0,,,0,0,0,0,0,0
128,1128103,Literature-derived,Potentiation of recombinant homomeric GluA1 AMPA receptor (unknown origin) at 30 uM relative to control,"Title: Design, synthesis, and structure-activity relationship of a novel series of GluN2C-selective potentiators._||_Abstract: NMDA receptors are tetrameric complexes composed of GluN1 and GluN2A-D subunits that mediate a slow Ca(2+)-permeable component of excitatory synaptic transmission. NMDA receptors have been implicated in a wide range of neurological diseases and thus represent an important therapeutic target. We herein describe a novel series of pyrrolidinones that selectively potentiate only NMDA receptors that contain the GluN2C subunit. The most active analogues tested were over 100-fold selective for recombinant GluN2C-containing receptors over GluN2A/B/D-containing NMDA receptors as well as AMPA and kainate receptors. This series represents the first class of allosteric potentiators that are selective for diheteromeric GluN2C-containing NMDA receptors.",43,ChEMBL,CHEMBL3241942,20181003,3157599,103631588,2890,,P42261,Curation Efforts|Research and Development,24512267,0,,P42261,9606.0,,,,0,0,0,0,0,0
129,1309747,Confirmatory,Antagonist activity at human iGluA1 receptor flop isoform expressed in CHO-S cells coexpressing TARP gamma-2 assessed as inhibition of glutamate-induced increase in intracellular calcium levels after 2 mins followed by cyclothiazide/glutamate addition by ,"Title: Discovery of the First α-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid (AMPA) Receptor Antagonist Dependent upon Transmembrane AMPA Receptor Regulatory Protein (TARP) γ-8._||_Abstract: Transmembrane AMPA receptor regulatory proteins (TARPs) are a family of scaffolding proteins that regulate AMPA receptor trafficking and function. TARP γ-8 is one member of this family and is highly expressed within the hippocampus relative to the cerebellum. A selective TARP γ-8-dependent AMPA receptor antagonist (TDAA) is an innovative approach to modulate AMPA receptors in specific brain regions to potentially increase the therapeutic index relative to known non-TARP-dependent AMPA antagonists. We describe here, for the first time, the discovery of a noncompetitive AMPA receptor antagonist that is dependent on the presence of TARP γ-8. Three major iteration cycles were employed to improve upon potency, CYP1A2-dependent challenges, and in vivo clearance. An optimized molecule, compound (-)-25 (LY3130481), was fully protective against pentylenetetrazole-induced convulsions in rats without the motor impairment associated with non-TARP-dependent AMPA receptor antagonists. Compound (-)-25 could be utilized to provide proof of concept for antiepileptic efficacy with reduced motor side effects in patients.",43,ChEMBL,CHEMBL3825094,20200624,973101|9924495|74223604|74763075|118536491|118536551|127048574|127048930|127048931|127048932|127049895|127050488|127052038|127052039|127052040,104240302|336901591|336902007|336902037|336902038|336902039|336902040|336902041|336902473|336902474|336903352|336904204|336906337|336906338|336906339,2890,,P42261,Curation Efforts|Research and Development,27067148,0,,P42261,9606.0,,,,0,0,1,1,1,1
130,1309749,Confirmatory,Antagonist activity at human iGluA1 receptor flop isoform expressed in CHO-S cells coexpressing TARP gamma-4 assessed as inhibition of glutamate-induced increase in intracellular calcium levels after 2 mins followed by cyclothiazide/glutamate addition by ,"Title: Discovery of the First α-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid (AMPA) Receptor Antagonist Dependent upon Transmembrane AMPA Receptor Regulatory Protein (TARP) γ-8._||_Abstract: Transmembrane AMPA receptor regulatory proteins (TARPs) are a family of scaffolding proteins that regulate AMPA receptor trafficking and function. TARP γ-8 is one member of this family and is highly expressed within the hippocampus relative to the cerebellum. A selective TARP γ-8-dependent AMPA receptor antagonist (TDAA) is an innovative approach to modulate AMPA receptors in specific brain regions to potentially increase the therapeutic index relative to known non-TARP-dependent AMPA antagonists. We describe here, for the first time, the discovery of a noncompetitive AMPA receptor antagonist that is dependent on the presence of TARP γ-8. Three major iteration cycles were employed to improve upon potency, CYP1A2-dependent challenges, and in vivo clearance. An optimized molecule, compound (-)-25 (LY3130481), was fully protective against pentylenetetrazole-induced convulsions in rats without the motor impairment associated with non-TARP-dependent AMPA receptor antagonists. Compound (-)-25 could be utilized to provide proof of concept for antiepileptic efficacy with reduced motor side effects in patients.",43,ChEMBL,CHEMBL3825096,20200624,973101|9924495,104240302|336902007,2890,,P42261,Curation Efforts|Research and Development,27067148,0,,P42261,9606.0,,,,0,0,1,1,1,1
132,1385855,Confirmatory,Modulation of recombinant human GluA1 flop isoform/TARPgamma2 expressed in HEK293F cells assessed as blockade of glutamate-induced calcium flux by calcium 5/6 dye based FLIPR assay,"Title: Lead Optimization of 5-Aryl Benzimidazolone- and Oxindole-Based AMPA Receptor Modulators Selective for TARP γ-8._||_Abstract: Glutamate mediates fast excitatory neurotransmission via ionotropic α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptors. The trafficking and gating properties of AMPA receptors (AMPARs) can be amplified by transmembrane AMPAR regulatory proteins (TARPs), which are often expressed in localized brain regions. Herein, we describe the discovery, lead optimization, and preclinical characterization of 5-arylbenzimidazolone and oxindole-based negative modulators of AMPARs associated with TARP γ-8, the primary TARP found in hippocampus. High-throughput screen lead 4 was optimized for potency and brain penetration to provide benzimidazolone 3, JNJ-55511118.1 Replacement of the benzimidazolone core in 3 with an oxindole mitigated reactive metabolite formation and led to the identification of 18 (GluA1/γ-8 pIC50 = 9.7). Following oral dosing in rats, 18 demonstrated robust target engagement in hippocampus as assessed by ex vivo autoradiography (ED50 = 0.6 mg/kg, plasma EC50 = 9 ng/mL).",43,ChEMBL,CHEMBL4200545,20200618,20199720|122655425|122655505|122655591|122655729|122656416|122656423|122656450|122656477|122656569|122656604|122656605|122656624|122656653,404677116|404677424|404678184|404680799|404684978|404685660|404687756|404688533|404689199|404689454|404689503|404689710|404692334|404693022,2890|10369,,P42261|Q9Y698,Curation Efforts|Research and Development,30128074,0,,P42261|Q9Y698,9606.0,,,,0,0,0,0,0,0
133,1486007,Literature-derived,Antagonist activity at closed state of GluA1 (unknown origin) assessed as reduction in glutamate-induced current response in presence of 40 to 50 uM glutamate relative to control,"Title: Development of novel N-3-bromoisoxazolin-5-yl substituted 2,3-benzodiazepines as noncompetitive AMPAR antagonists._||_Abstract: In this work, we designed and synthesized novel N-3-bromoisoxazolin-5-yl substituted 2,3-benzodiazepines as noncompetitive AMPAR antagonists, with the aim that this heterocycle could establish favourable interactions with a putative binding pocket of the receptor, like the thiadiazole nucleus of GYKI 47409 does. Within this investigation, we identified some active molecules and, among these 2,3-benzodiazepines, 4c showed a much improved inhibitory potency as compared with unsubstituted 2,3-benzodiazepines.",43,ChEMBL,CHEMBL4055385,20200622,137638800,381847668,2890,,P42261,Curation Efforts|Research and Development,28571973,0,,P42261,9606.0,,,,0,0,1,1,1,1
134,1486013,Confirmatory,Antagonist activity at closed state of GluA1 (unknown origin) assessed as reduction in glutamate-induced current response in presence of 40 to 50 uM glutamate,"Title: Development of novel N-3-bromoisoxazolin-5-yl substituted 2,3-benzodiazepines as noncompetitive AMPAR antagonists._||_Abstract: In this work, we designed and synthesized novel N-3-bromoisoxazolin-5-yl substituted 2,3-benzodiazepines as noncompetitive AMPAR antagonists, with the aim that this heterocycle could establish favourable interactions with a putative binding pocket of the receptor, like the thiadiazole nucleus of GYKI 47409 does. Within this investigation, we identified some active molecules and, among these 2,3-benzodiazepines, 4c showed a much improved inhibitory potency as compared with unsubstituted 2,3-benzodiazepines.",43,ChEMBL,CHEMBL4055391,20200622,137638800,381847668,2890,,P42261,Curation Efforts|Research and Development,28571973,0,,P42261,9606.0,,,,0,0,1,1,1,1
135,1542529,Confirmatory,Negative allosteric modulation of recombinant human GluA1 flop isoform/TARPgamma2 expressed in HEK293 cells assessed as inhibition of glutamate-induced calcium flux by calcium 5/6 dye based FLIPR assay,"Title: Discovery of Imidazo[1,2-a]pyrazines and Pyrazolo[1,5-c]pyrimidines as TARP γ-8 Selective AMPAR Negative Modulators._||_Abstract: This report discloses the discovery and characterization of imidazo[1,2-a]pyrazines and pyrazolo[1,5-c]pyrimidines as selective negative modulators of α-amino-3-hydroxy-5-methylisoxazole-4-propionate receptors (AMPARs) associated with transmembrane AMPAR regulatory protein γ-8. Imidazopyrazine 5 was initially identified as a promising γ-8 selective high-throughput screening hit, and subsequent structure-activity relationship optimization yielded subnanomolar, brain penetrant leads. Replacement of the imidazopyrazine core with an isosteric pyrazolopyrimidine scaffold improved microsomal stability and efflux liabilities to provide 26, JNJ-61432059. Following oral administration, 26 exhibited time- and dose-dependent AMPAR/γ-8 receptor occupancy in mouse hippocampus, which resulted in robust seizure protection in corneal kindling and pentylenetetrazole (PTZ) anticonvulsant models.",43,ChEMBL,CHEMBL4339687,20210302,155514050|155544420,440115073|440166674,2890|10369,,P42261|Q9Y698,Curation Efforts|Research and Development,30891124,0,,P42261|Q9Y698,9606.0,45.0,,,0,0,0,0,0,0
139,1346557,Literature-derived,Human GluA1 (Ionotropic glutamate receptors),"This assay details affinity data for ligands at human GluA1, part of the family 'Ionotropic glutamate receptors', as described in the published literature. Where possible the data described are at transfected receptors expressed in cell lines and the ligands described are those that are potent, selective, endogenous, or those used as prescription medications.",28,IUPHAR/BPS Guide to PHARMACOLOGY,444_Human,20181130,1221|2196|2890|2910|3538|3688|4843|119582|122294|126569|126758|127894|148184|637863|3272524|3721046|4615193|9927707|9928016|9952446,178100893|178100900|178100904|178100953|178100955|178100960|178100963|178100985|178100986|178100987|178101026|178101027|178101036|178101046|178101062|178101065|178101066|178101068|178101081|178101105|178101121,2890,,NP_001244952,Curation Efforts|Research and Development,1311100|1320959|1652753|11406188,0,,P42261,,,,,0,0,0,0,0,0
